timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,0.8242571353912354,0.6772407531738281,0.0902402400970459,0.4004868507385253,1.1774195194244383,1.1779571056365967,1.0146728038787842,28.03936827649348,59.76195925841154
10,0.8242628574371338,0.6772446155548095,0.0902459621429443,0.4004216194152832,1.1686447620391844,1.1689832210540771,1.0091620445251464,28.03936827649348,59.774166475928894
20,0.8242376804351806,0.6772387504577636,0.090239667892456,0.4002944469451904,1.16730637550354,1.1675293922424317,1.0085928440093994,28.079652094300755,59.75432974746319
30,0.8242319583892822,0.6772580623626708,0.0902286529541015,0.4002943038940429,1.1670727729797363,1.1672754764556883,1.0085217475891113,28.03936827649348,59.76195925841154
40,0.8242366790771484,0.6772557735443115,0.090232229232788,0.4003456592559814,1.1670192718505858,1.1672520160675048,1.0085037231445313,28.05951018539712,59.80163271534295
50,0.8242150783538819,0.6772566318511962,0.0902350902557373,0.4003535270690918,1.1670195579528808,1.167201805114746,1.0085466384887696,28.05951018539712,59.75280384527352
60,0.8242258071899414,0.6772570610046387,0.0902345180511474,0.4003224849700927,1.166995096206665,1.1672281265258788,1.0085147380828856,28.05951018539712,59.78942549782559
70,0.824225664138794,0.677270221710205,0.0902368068695068,0.4003711223602295,1.166983938217163,1.1671940803527832,1.0085110187530517,28.05951018539712,59.76501106279088
80,0.8242187976837158,0.6772780895233154,0.0902389526367187,0.4003651142120361,1.1669952392578125,1.1672119617462158,1.0084901332855225,28.05951018539712,59.76501106279088
90,0.8242303848266601,0.6772589206695556,0.0902316570281982,0.4003327846527099,1.1670099735260009,1.1672186851501465,1.008500576019287,28.14007782101168,59.774166475928894
100,0.8242129325866699,0.6772642135620117,0.0902283668518066,0.4003327846527099,1.1670278549194335,1.1672344207763672,1.0085055828094482,28.099794003204394,59.74517433432517
110,0.8241920471191406,0.6772709369659423,0.0902338027954101,0.4003153324127197,1.1669965267181397,1.16721453666687,1.008513879776001,28.05951018539712,59.75280384527352
120,0.8242016315460204,0.6772958278656006,0.090239667892456,0.4003044605255126,1.1670013904571532,1.167205238342285,1.0084961414337157,28.03936827649348,59.73754482337682
130,0.8241910457611084,0.6772553443908691,0.0902255058288574,0.4002686977386474,1.166991949081421,1.1672206878662108,1.0085487842559815,28.079652094300755,59.7787441824979
140,0.8242286682128906,0.6772796630859375,0.0902349472045898,0.4003100395202636,1.167007827758789,1.167196226119995,1.008529758453369,28.099794003204394,59.73296711680781
150,0.8241939067840576,0.6773008346557617,0.090236234664917,0.4002708435058593,1.167033290863037,1.1672221183776854,1.0085489273071289,28.01922636758984,59.77264057373922
160,0.8242050647735596,0.6772858142852783,0.0902299404144287,0.4002273559570312,1.166991376876831,1.1672239780426026,1.0085341930389404,28.03936827649348,59.74975204089418
170,0.8241976261138916,0.6772689342498779,0.0902339458465576,0.4003096103668213,1.167008113861084,1.167215394973755,1.008603572845459,28.03936827649348,59.76195925841154
180,0.8242049217224121,0.6773215770721436,0.0902366638183593,0.4002797126770019,1.1670361518859862,1.167238426208496,1.00863561630249,28.01922636758984,59.77264057373922
190,0.8241974830627441,0.6772840976715088,0.0902273654937744,0.40032320022583,1.1670148372650146,1.1672168254852295,1.00852632522583,28.14007782101168,59.79858091096361
200,0.8242010593414306,0.6773182868957519,0.0902363777160644,0.4002408027648925,1.1669986724853516,1.167200803756714,1.0085224628448486,28.01922636758984,59.76043335622187
210,0.8241658687591552,0.6773155689239502,0.0902249336242675,0.400286865234375,1.1670089721679686,1.1672173976898192,1.008528470993042,28.079652094300755,59.75432974746319
220,0.8241803169250488,0.6773117065429687,0.0902267932891845,0.4003050327301025,1.167004108428955,1.167212390899658,1.0085693836212157,27.9990844586862,59.74670023651484
230,0.8241271018981934,0.677306842803955,0.0902260780334472,0.4003131866455078,1.1670191287994385,1.1672229766845703,1.0085779666900634,28.099794003204394,59.75738155184253
240,0.8241469860076904,0.677299976348877,0.0902199268341064,0.4002695560455322,1.167015695571899,1.1672490119934082,1.0086198806762694,28.11993591210804,59.79552910658427
250,0.8241392612457276,0.6773167133331298,0.0902263641357421,0.4002875804901123,1.167022705078125,1.167208242416382,1.0085726737976073,27.97894254978256,59.7436484321355
260,0.8241195201873779,0.6773138523101806,0.0902295112609863,0.4002511024475098,1.1670116901397705,1.167214250564575,1.008612012863159,28.03936827649348,59.73754482337682
270,0.8241584300994873,0.6773274421691894,0.0902249336242675,0.4002233505249023,1.1670480251312256,1.1672255516052246,1.008603286743164,28.05951018539712,59.77721828030823
280,0.8241690158843994,0.6773283004760742,0.0902257919311523,0.4002495288848877,1.1670105457305908,1.1672066688537597,1.0086170196533202,28.079652094300755,59.75432974746319
290,0.8241444110870361,0.6773248672485351,0.0902246475219726,0.4002184867858886,1.1670401573181153,1.1672441482543945,1.0086007118225098,28.079652094300755,59.7787441824979
300,0.8241230964660644,0.6772949695587158,0.0902235031127929,0.4002722740173339,1.167004108428955,1.1672009468078612,1.0085869789123534,28.079652094300755,59.76653696498055
310,0.8241426944732666,0.677323293685913,0.090225076675415,0.4002382278442383,1.167005968093872,1.1672206878662108,1.0086074352264405,28.05951018539712,59.76501106279088
320,0.8241588592529296,0.6773504734039306,0.0902292251586914,0.4002393722534179,1.1670052528381347,1.1672103881835938,1.0086108684539794,28.01922636758984,59.77264057373922
330,0.8241315364837646,0.6773330211639405,0.0902348041534423,0.4001805782318115,1.167044734954834,1.1672428607940672,1.0086580753326415,28.079652094300755,59.75432974746319
340,0.8241093635559081,0.6773257255554199,0.0902345180511474,0.4001496791839599,1.1670116901397705,1.1672228336334227,1.0086307525634766,28.099794003204394,59.74517433432517
350,0.8241163730621338,0.6773614883422852,0.0902320861816406,0.4001545429229736,1.1670235633850097,1.1671975135803223,1.0086599349975585,28.05951018539712,59.728389410238805
360,0.8241255283355713,0.6773393154144287,0.0902292251586914,0.4002332210540771,1.167001247406006,1.1672133922576904,1.0085622310638427,28.099794003204394,59.75738155184253
370,0.8241289615631103,0.6773413181304931,0.090225076675415,0.4002153396606445,1.1670101165771485,1.167203664779663,1.0085909843444825,28.099794003204394,59.72075989929046
380,0.8241175174713135,0.6773304462432861,0.0902297973632812,0.4000930309295654,1.1669909477233886,1.1671985149383544,1.008644914627075,28.05951018539712,59.728389410238805
390,0.8241278171539307,0.6773590564727783,0.0902197837829589,0.4001871585845947,1.1670169830322266,1.1672265529632568,1.0085947036743164,28.099794003204394,59.75738155184253
400,0.8241165161132812,0.6773549079895019,0.0902256488800048,0.4001669883728027,1.16701340675354,1.167221689224243,1.0085798263549803,28.099794003204394,59.74517433432517
410,0.8241023540496826,0.6773433208465576,0.0902263641357421,0.4002100467681884,1.166990089416504,1.167221975326538,1.0086642265319823,27.93865873197528,59.71465629053178
420,0.8241016387939453,0.677362060546875,0.0902237892150878,0.4002320766448974,1.1670069694519043,1.167228841781616,1.0086509227752685,28.079652094300755,59.7787441824979
430,0.8240402698516845,0.6773424625396728,0.0902170658111572,0.4001681327819824,1.1669981002807617,1.1672050952911377,1.0086516380310058,28.160219729915312,59.73907072556649
