time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
10022,-0.10,-0.14,1.01,5.25,-1.46,7.75
10037,-0.08,-0.13,1.02,6.23,-1.46,5.43
10053,-0.12,-0.15,1.01,0.31,-1.46,3.48
10069,-0.13,-0.18,1.00,0.92,-1.59,2.26
10085,-0.13,-0.18,1.01,2.26,-1.16,2.26
10101,-0.08,-0.18,1.02,0.73,-1.77,2.81
10117,-0.04,-0.17,0.99,0.67,-1.83,3.91
10133,-0.02,-0.19,0.99,1.28,-1.71,1.34
10149,-0.03,-0.15,1.01,0.98,-1.40,-6.59
10165,-0.02,-0.10,1.02,3.36,-1.22,-11.66
10181,-0.02,-0.09,1.01,3.05,-1.71,-11.90
10197,-0.01,-0.09,1.00,0.61,-2.08,-9.34
10213,0.01,-0.09,1.01,1.40,-1.22,-6.29
10229,0.03,-0.09,1.01,1.59,-1.65,-5.74
10245,0.06,-0.10,1.00,0.12,-1.89,-6.16
10261,0.02,-0.10,1.01,3.60,-1.65,-7.93
10277,0.01,-0.10,1.01,3.17,-1.77,-8.42
10293,0.04,-0.11,1.00,0.18,-2.08,-7.02
10309,0.06,-0.13,1.01,-1.59,-1.89,-5.13
10325,0.09,-0.11,1.02,2.32,-1.89,-5.19
10341,0.10,-0.11,1.01,2.14,-2.20,-6.23
10357,0.10,-0.11,1.00,1.28,-2.56,-4.88
10373,0.08,-0.11,1.01,0.79,-2.44,-5.49
10389,0.11,-0.10,1.01,-1.22,-2.26,-9.03
10405,0.12,-0.08,1.00,2.26,-1.59,-14.34
10421,0.14,-0.06,1.01,3.72,-0.85,-16.17
10437,0.16,-0.06,1.01,0.18,-1.83,-18.55
10453,0.16,-0.08,1.02,-5.55,-2.32,-20.26
10469,0.15,0.02,1.03,0.37,-2.62,-20.02
10485,0.14,0.05,1.01,7.69,-2.38,-20.32
10501,0.15,0.06,1.01,4.33,-2.26,-17.33
10517,0.13,0.05,1.00,1.40,-2.14,-9.28
10533,0.12,0.04,1.00,0.18,-2.26,-1.22
10549,0.19,0.14,1.02,-2.81,-2.44,1.46
10565,0.23,0.09,0.99,2.75,-1.95,4.88
10581,0.20,0.07,1.01,1.10,-2.32,-7.14
10597,0.17,0.06,1.00,4.64,-2.08,-11.72
10613,0.13,0.06,1.01,3.78,-2.38,-13.73
10629,0.11,0.04,1.01,2.93,-1.59,-12.02
10645,0.11,0.03,1.00,1.77,-1.40,-13.31
10661,0.12,0.04,1.00,1.46,-1.46,-13.67
10677,0.13,0.05,1.01,-5.00,-2.38,-13.31
10693,0.12,0.05,0.99,-6.90,-2.32,-11.96
10709,0.08,0.07,0.99,-0.92,-1.34,-11.54
10725,0.02,0.09,1.01,4.39,-2.62,-15.69
10741,0.03,0.08,1.00,3.85,-2.93,-15.87
10757,0.06,0.04,1.01,0.12,-2.93,-12.27
10773,0.07,0.04,1.01,-6.96,-2.87,-7.93
10789,0.09,0.06,0.98,-8.06,-2.69,-7.81
10805,0.10,0.13,0.98,7.51,-2.01,-9.64
10821,0.08,0.19,1.02,14.53,-1.95,-14.77
10837,0.05,0.19,1.02,10.80,-2.50,-15.56
10853,0.01,0.20,1.00,4.70,-1.71,-8.73
10869,-0.10,0.21,1.00,1.65,-1.28,1.04
10885,-0.11,0.19,0.99,3.60,-1.40,3.85
10901,-0.14,0.12,1.01,1.59,-1.16,9.40
10917,-0.09,0.08,1.00,-2.69,-2.08,18.31
10933,-0.07,0.07,1.00,-0.79,-1.95,20.32
10949,-0.07,0.08,1.00,2.62,-2.26,15.75
10965,-0.08,0.10,1.00,2.69,-2.99,10.99
10981,-0.08,0.10,1.00,0.61,-2.50,10.93
10997,-0.10,0.10,1.00,1.53,-1.40,13.92
11013,-0.09,0.10,1.00,2.26,-1.71,15.99
11029,-0.09,0.10,1.00,3.54,-1.46,17.03
11045,-0.11,0.10,1.00,3.48,-2.38,17.09
11061,-0.13,0.11,1.01,4.46,-2.26,17.58
11077,-0.11,0.09,1.00,0.92,-2.14,19.23
11093,-0.12,0.07,1.00,0.85,-2.08,23.93
11109,-0.10,0.05,1.00,-1.40,-2.01,26.06
11125,-0.09,0.04,1.00,-0.85,-2.20,26.12
11141,-0.08,0.04,1.01,2.14,-2.14,24.60
11157,-0.10,0.03,1.01,2.87,-2.08,22.95
11173,-0.13,0.01,1.00,2.01,-2.08,22.34
11189,-0.09,0.04,1.02,2.50,-1.71,18.86
11205,-0.10,0.04,1.00,-1.77,-1.46,18.74
11221,-0.10,0.01,1.00,-1.77,-1.22,19.23
11237,-0.08,-0.00,0.99,-2.75,-2.20,22.58
11253,-0.08,-0.00,1.00,2.56,-2.14,25.09
11269,-0.07,-0.01,1.01,3.11,-1.77,24.66
11285,-0.11,-0.02,1.00,-2.20,-1.40,22.64
11301,-0.10,-0.07,1.01,-0.06,-1.40,21.48
11317,-0.10,-0.09,1.00,0.79,-1.40,21.24
11333,-0.10,-0.11,1.04,3.48,-2.08,18.68
11349,-0.09,-0.13,0.99,-4.94,-2.08,15.87
11365,-0.10,-0.12,1.00,-0.43,-1.83,13.43
11381,-0.09,-0.12,1.01,6.77,-1.83,6.47
11397,-0.09,-0.11,1.01,5.92,-1.53,1.59
11413,-0.10,-0.10,1.01,4.64,-1.34,0.37
11429,-0.10,-0.10,1.01,7.20,-1.40,0.12
11445,-0.09,-0.10,1.01,6.53,-1.53,3.05
11461,-0.07,-0.10,1.01,1.83,-1.53,5.07
11477,-0.09,-0.09,1.00,-2.01,-1.59,5.68
11493,-0.09,-0.07,1.00,3.72,-1.22,2.50
11509,-0.06,-0.06,1.01,5.62,-1.40,3.17
11525,-0.03,-0.09,1.00,0.61,-1.71,9.40
11541,-0.03,-0.11,1.01,2.87,-1.65,11.54
11557,-0.03,-0.17,1.00,-3.05,-1.59,8.85
11573,-0.02,-0.12,1.00,1.10,-1.22,1.71
11589,-0.01,-0.11,1.01,1.89,-0.98,-1.71
11605,-0.03,-0.10,1.01,2.50,-1.16,-3.30
11621,0.01,-0.13,1.01,-0.12,-1.65,-1.22
11637,0.03,-0.13,1.01,-0.06,-1.53,-0.06
11653,0.04,-0.14,1.01,-4.03,-1.71,-0.31
11669,0.06,-0.14,1.02,-3.97,-1.22,-3.48
11685,0.05,-0.16,1.01,-4.21,-1.16,-5.43
11701,0.07,-0.17,1.01,-1.59,-1.16,-7.39
11717,0.08,-0.18,1.00,-2.93,-2.20,-9.95
11733,0.09,-0.17,1.00,-2.20,-2.01,-11.72
11749,0.10,-0.14,1.02,-1.40,-1.59,-16.48
11765,0.09,-0.13,1.00,-0.49,-2.20,-19.90
11781,0.08,-0.13,1.01,-1.40,-2.01,-20.94
11797,0.10,-0.12,1.00,-4.76,-2.44,-21.55
11813,0.13,-0.13,1.00,-6.77,-2.01,-20.75
11829,0.14,-0.13,1.01,-6.10,-1.77,-20.63
11845,0.14,-0.12,1.01,-4.09,-1.89,-21.36
11861,0.13,-0.11,1.00,-4.46,-1.34,-25.02
11877,0.11,-0.08,1.00,-2.50,-1.16,-27.16
11893,0.10,0.03,1.03,5.07,-1.16,-25.21
11909,0.16,0.03,1.01,5.31,-2.81,-20.51
11925,0.17,0.01,1.00,2.50,-2.32,-18.55
11941,0.13,0.01,1.00,2.08,-1.77,-16.24
11957,0.11,-0.01,1.00,11.41,-2.56,-13.49
11973,0.14,0.06,1.05,13.67,-2.93,-13.67
11989,0.14,0.08,1.06,6.10,-2.99,-12.94
12005,0.13,-0.01,0.99,2.26,-1.95,-17.88
12021,0.08,-0.03,1.00,5.37,-1.83,-21.48
