time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
150022,0.14,-0.03,0.59,0.18,-18.19,22.52
150037,0.13,-0.03,0.58,-4.64,-10.62,18.13
150053,0.13,-0.03,0.57,-7.32,-7.87,14.89
150069,0.13,-0.03,0.55,-10.13,-4.58,7.81
150085,0.13,-0.02,0.56,-11.90,-1.83,2.62
150101,0.15,-0.02,0.57,-14.77,0.06,1.10
150117,0.16,-0.05,0.57,-18.19,4.15,0.67
150133,0.16,-0.06,0.60,-13.67,8.67,0.98
150149,0.15,-0.05,0.62,-10.19,10.01,-1.28
150165,0.15,-0.02,0.64,-7.51,11.78,-9.58
150181,0.17,-0.00,0.68,-1.83,16.78,-14.83
150197,0.17,0.00,0.72,0.37,20.08,-14.10
150213,0.14,0.02,0.79,-1.40,24.11,-10.07
150229,0.12,0.01,0.81,-9.34,22.64,-9.52
150245,0.13,-0.00,0.80,-11.41,20.69,-10.62
150261,0.13,-0.00,0.81,-2.14,19.59,-13.49
150277,0.12,0.03,0.85,8.42,20.02,-14.71
150293,0.10,0.04,0.86,9.52,20.75,-14.16
150309,0.07,0.05,0.88,3.54,23.32,-11.47
150325,0.08,0.06,0.89,-2.99,28.08,-8.85
150341,0.10,0.06,0.91,-4.39,30.94,-8.85
150357,0.11,0.05,0.96,-3.60,37.41,-7.81
150373,0.08,0.04,1.01,-1.28,43.52,-2.75
150389,0.04,0.03,1.03,0.67,45.41,-0.55
150405,-0.04,0.04,1.08,2.93,44.86,1.16
150421,-0.03,0.06,1.09,1.89,39.49,-3.23
150437,-0.01,0.07,1.09,0.61,36.19,-5.92
150453,0.01,0.09,1.10,-4.33,32.29,-8.61
150469,-0.01,0.10,1.10,-10.62,34.97,-8.00
150485,-0.04,0.11,1.12,-10.19,37.05,-6.90
150501,-0.07,0.11,1.14,-11.29,37.35,-4.09
150517,-0.02,0.17,1.17,-8.79,31.19,-0.92
150533,-0.05,0.08,1.07,-18.74,28.75,-0.85
150549,-0.02,0.09,1.22,15.38,20.32,11.05
150565,-0.05,0.02,1.18,16.72,10.56,12.21
150581,-0.07,0.00,1.17,19.29,7.45,11.23
150597,-0.11,0.03,1.19,27.34,0.43,10.01
150613,-0.07,0.06,1.18,22.16,-5.25,2.56
150629,-0.06,0.08,1.18,18.31,-4.88,-0.67
150645,-0.05,0.10,1.16,7.57,0.43,-2.99
150661,-0.04,0.09,1.16,8.24,11.23,-1.46
150677,-0.04,0.13,1.30,9.34,16.05,0.06
150693,-0.07,0.16,1.56,2.62,38.82,-1.89
150709,-0.13,0.16,1.65,-55.05,42.54,5.68
150725,-0.16,0.05,1.46,-55.36,32.84,5.74
150741,-0.11,-0.00,1.31,-30.52,-9.22,-1.10
150757,-0.04,-0.01,1.26,2.50,-40.95,-1.22
150773,0.02,-0.01,1.16,13.24,-47.91,1.40
150789,0.05,0.00,1.10,21.97,-50.96,4.39
