time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
90022,0.01,0.01,1.00,1.59,-1.83,2.26
90037,0.01,0.01,1.00,1.59,-1.89,2.14
90053,0.01,0.01,1.00,1.65,-1.89,2.14
90069,0.01,0.01,1.00,1.65,-1.95,2.14
90085,0.01,0.01,1.00,1.65,-1.89,2.20
90101,0.01,0.01,1.00,1.71,-1.89,2.14
90117,0.01,0.01,1.00,1.59,-1.83,2.14
90133,0.01,0.01,1.00,1.65,-1.89,2.20
90149,0.01,0.01,1.00,1.65,-1.83,2.14
90165,0.01,0.01,1.00,1.59,-1.83,2.14
90181,0.01,0.01,1.00,1.65,-1.89,2.14
90197,0.01,0.01,1.00,1.59,-1.95,2.14
90213,0.01,0.01,1.00,1.53,-1.95,2.08
90229,0.01,0.01,1.00,1.65,-1.89,2.14
90245,0.01,0.01,1.00,1.59,-1.89,2.14
90261,0.01,0.01,1.00,1.59,-1.89,2.14
90277,0.01,0.01,1.00,1.59,-1.95,2.20
90293,0.01,0.01,1.00,1.65,-1.89,2.08
90309,0.01,0.00,1.00,1.59,-1.89,2.14
90325,0.01,0.01,1.00,1.59,-1.95,2.20
90341,0.01,0.01,1.00,1.59,-1.89,2.20
90357,0.01,0.01,1.00,1.59,-1.83,2.08
90373,0.01,0.01,1.00,1.59,-1.95,2.14
90389,0.01,0.01,1.00,1.71,-1.89,2.14
90405,0.01,0.01,1.00,1.65,-1.89,2.14
90421,0.01,0.01,1.00,1.65,-1.95,2.01
90437,0.01,0.01,1.00,1.65,-1.89,2.14
90453,0.01,0.01,1.00,1.59,-1.83,2.14
90469,0.01,0.01,1.00,1.59,-1.83,2.14
90485,0.01,0.01,1.00,1.59,-1.95,2.08
90501,0.01,0.01,1.00,1.65,-1.95,2.20
90517,0.01,0.01,1.00,1.71,-1.83,2.08
90533,0.01,0.01,1.00,1.59,-1.89,2.14
90549,0.01,0.01,1.00,1.65,-1.89,2.14
90565,0.01,0.01,1.00,1.59,-1.89,2.14
90581,0.01,0.01,1.00,1.65,-1.89,2.14
90597,0.01,0.01,1.00,1.65,-1.89,2.14
90613,0.01,0.01,1.00,1.59,-1.89,2.08
90629,0.01,0.00,1.00,1.65,-1.95,2.14
90645,0.01,0.01,1.00,1.71,-1.95,2.20
90661,0.01,0.01,1.00,1.59,-1.83,2.14
90677,0.01,0.01,1.00,1.59,-1.95,2.14
90693,0.01,0.01,1.00,1.65,-1.95,2.08
90709,0.01,0.01,1.00,1.65,-1.95,2.08
90725,0.01,0.01,1.00,1.59,-1.89,2.20
90741,0.01,0.01,1.00,1.65,-1.95,2.14
90757,0.01,0.01,1.00,1.65,-1.89,2.20
90773,0.01,0.01,1.00,1.65,-1.89,2.14
90789,0.01,0.01,1.00,1.71,-1.89,2.14
90805,0.01,0.01,1.00,1.59,-1.95,2.08
90821,0.01,0.01,1.00,1.65,-1.95,2.14
90837,0.01,0.01,1.00,1.59,-1.95,2.20
90853,0.01,0.01,1.00,1.59,-1.89,2.20
90869,0.01,0.01,1.00,1.65,-1.89,2.08
90885,0.01,0.01,1.00,1.71,-1.89,2.08
90901,0.01,0.01,1.00,1.59,-1.83,2.14
90917,0.01,0.01,1.00,1.65,-1.89,2.14
90933,0.01,0.01,1.00,1.65,-1.95,2.20
90949,0.01,0.01,1.00,1.59,-1.89,2.08
