time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
460022,0.02,-0.13,1.00,9.77,-1.71,21.61
460037,-0.04,-0.13,1.01,2.38,-1.46,15.08
460053,-0.07,-0.05,1.01,1.59,-1.89,8.24
460069,-0.06,-0.03,1.00,1.95,-1.53,7.45
460085,-0.01,-0.01,0.99,10.62,-1.71,13.00
460101,-0.00,-0.08,1.00,-0.55,-1.40,27.95
460117,0.01,-0.13,1.01,-0.79,-1.65,36.93
460133,0.01,-0.16,1.02,-3.23,-1.46,48.46
460149,-0.06,-0.15,0.99,-8.06,-0.85,44.56
460165,-0.04,-0.16,0.98,-3.78,-0.98,39.98
460181,-0.02,-0.18,0.99,9.09,-0.73,27.34
460197,-0.01,-0.19,1.00,13.43,-1.10,19.78
460213,0.03,-0.22,1.02,8.85,-1.04,20.75
460229,0.02,-0.31,1.01,-1.10,-1.65,24.11
460245,0.03,-0.34,1.01,-5.13,-2.26,19.71
460261,0.01,-0.38,1.01,-5.00,-2.01,15.01
460277,0.05,-0.21,0.97,-3.36,-1.71,5.07
460293,-0.04,-0.17,1.00,11.05,-1.77,12.45
460309,-0.02,-0.23,1.01,7.63,-1.16,17.27
460325,0.01,-0.29,1.02,-0.18,-1.22,20.94
460341,0.02,-0.31,1.02,-5.00,-1.34,11.72
460357,0.02,-0.32,1.01,-12.63,-0.73,3.97
460373,0.01,-0.28,1.00,-12.45,-1.16,-11.35
460389,0.01,-0.27,1.00,-11.05,-1.46,-17.15
460405,0.01,-0.23,1.00,-8.73,-1.95,-24.29
460421,0.02,-0.22,1.00,-6.90,-2.32,-27.77
460437,0.01,-0.21,1.00,-5.92,-2.62,-29.30
460453,-0.00,-0.18,1.00,-2.62,-1.34,-32.53
460469,-0.01,-0.09,0.98,0.37,-0.98,-34.48
460485,-0.03,-0.14,0.93,5.86,-0.85,-32.17
460501,-0.03,-0.09,1.00,17.64,-2.50,-27.83
460517,-0.02,-0.05,1.03,10.13,-2.26,-25.82
460533,0.01,-0.06,1.03,1.71,-1.65,-24.35
460549,-0.02,-0.14,1.00,-4.52,-1.71,-16.91
460565,-0.02,-0.16,0.95,-18.07,-0.49,-18.25
460581,-0.07,-0.11,1.02,-16.42,0.37,-20.63
460597,-0.06,0.01,1.01,-10.38,-1.10,-28.56
460613,0.01,0.05,0.99,-6.96,-1.22,-38.45
460629,0.01,0.06,0.99,-2.69,0.49,-40.10
460645,-0.03,0.12,1.02,5.74,0.49,-40.83
460661,-0.03,0.20,1.02,9.22,-3.42,-39.73
460677,-0.01,0.23,1.01,10.99,-2.62,-37.84
460693,-0.02,0.25,1.01,5.62,-1.65,-29.24
460709,-0.03,0.29,1.00,-4.21,-1.83,-22.95
460725,-0.00,0.31,1.00,-4.15,-1.53,-20.75
460741,0.03,0.33,1.00,0.85,-1.59,-15.32
460757,0.00,0.36,0.99,7.45,-1.83,-9.34
460773,-0.01,0.37,0.99,10.99,-2.75,-6.23
460789,-0.04,0.33,1.02,17.27,-3.42,0.92
460805,-0.03,0.11,1.02,7.45,-2.38,3.11
460821,-0.02,0.11,1.01,2.20,-2.08,-0.61
460837,-0.06,0.15,0.98,-0.98,-1.53,-11.72
460853,-0.06,0.27,0.99,12.45,-1.77,-18.80
460869,-0.05,0.32,1.00,18.07,-1.95,-18.74
460885,-0.04,0.35,1.00,18.25,-2.26,-9.34
460901,-0.03,0.27,1.01,12.57,-2.08,10.01
460917,-0.03,0.24,1.01,8.30,-1.83,20.51
460933,-0.02,0.18,1.01,-2.69,-1.77,34.79
460949,-0.05,0.14,0.99,-3.91,-1.40,35.40
460965,-0.06,0.14,0.99,-0.73,-1.16,33.45
460981,-0.07,0.17,0.99,4.76,-0.49,31.07
460997,-0.03,0.14,1.01,10.50,-0.92,34.12
461013,-0.02,0.12,1.02,10.13,-0.98,37.23
461029,-0.01,0.04,1.02,2.08,-2.32,42.36
461045,-0.01,-0.02,0.99,-6.29,-2.50,41.69
461061,-0.01,-0.03,1.00,-2.87,-2.08,39.06
461077,-0.02,0.00,1.00,5.07,-1.71,29.79
461093,0.02,0.03,1.01,7.57,-2.26,23.56
461109,0.02,0.01,1.00,3.66,-2.08,23.38
461125,0.03,-0.03,1.01,0.31,-1.16,28.32
461141,0.02,-0.06,1.01,1.04,-1.95,31.01
461157,0.03,-0.08,1.00,0.43,-1.83,29.60
461173,0.01,-0.08,0.97,4.33,-1.28,22.95
461189,-0.02,-0.07,1.02,-1.22,-0.85,17.70
461205,-0.04,-0.07,0.99,-2.44,-1.59,18.19
461221,-0.02,-0.05,1.01,2.26,-1.77,22.83
461237,-0.03,-0.11,1.00,0.00,-1.10,28.81
461253,0.02,-0.14,1.01,1.59,-0.79,29.24
461269,0.03,-0.16,1.01,4.03,-0.61,25.76
461285,0.03,-0.17,1.01,0.79,-1.22,16.97
