time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
190022,0.01,-0.09,0.94,12.21,20.87,3.11
190037,0.02,-0.05,0.97,12.02,21.61,-6.53
190053,0.03,-0.03,0.98,7.39,23.99,-11.66
190069,0.00,-0.00,1.01,-8.24,28.99,-21.18
190085,-0.06,-0.02,1.00,-20.26,33.26,-24.35
190101,-0.07,-0.03,0.99,-18.55,34.55,-22.52
190117,-0.06,-0.02,1.01,0.37,33.81,-16.85
190133,-0.04,0.02,1.05,14.89,28.63,-12.39
190149,-0.05,0.04,1.05,17.64,25.82,-10.56
190165,-0.04,0.04,1.09,17.94,22.71,-6.23
190181,-0.05,0.04,1.12,11.47,20.94,-3.97
190197,-0.06,0.03,1.10,6.04,18.31,-5.25
190213,-0.05,0.03,1.07,-1.40,12.82,-9.95
190229,-0.04,0.02,1.05,-1.53,13.85,-12.08
190245,-0.03,0.03,1.06,0.67,16.36,-12.08
190261,-0.02,0.05,1.08,2.26,22.58,-10.56
190277,-0.07,0.04,1.04,-8.61,30.40,-10.56
190293,-0.05,0.04,1.16,-2.99,36.13,-8.97
190309,-0.12,0.06,1.22,6.96,29.48,-8.91
190325,-0.10,0.07,1.25,1.34,24.72,-15.44
190341,-0.10,0.08,1.26,-0.24,21.42,-17.40
190357,-0.10,0.09,1.25,6.29,13.73,-15.20
190373,-0.08,0.12,1.27,16.78,11.60,-7.14
190389,-0.08,0.13,1.29,21.30,11.35,-2.75
190405,-0.09,0.14,1.33,21.97,9.52,3.36
190421,-0.08,0.14,1.32,13.55,6.47,2.14
190437,-0.08,0.14,1.32,10.01,5.25,0.43
190453,-0.08,0.13,1.34,6.41,5.68,-0.18
190469,-0.10,0.12,1.38,7.08,7.26,3.78
190485,-0.12,0.12,1.41,9.22,6.16,4.15
190501,-0.13,0.15,1.45,12.08,-1.34,2.38
190517,-0.15,0.18,1.43,5.62,-12.15,1.22
190533,-0.16,0.17,1.40,1.65,-16.91,1.89
190549,-0.14,0.16,1.35,1.53,-22.64,5.19
190565,-0.12,0.14,1.33,8.85,-26.00,10.50
190581,-0.13,0.13,1.33,11.41,-28.63,13.61
190597,-0.15,0.10,1.28,9.52,-33.63,17.76
190613,-0.13,0.09,1.23,6.35,-38.82,15.75
190629,-0.11,0.09,1.20,5.25,-40.89,12.94
190645,-0.08,0.10,1.11,2.93,-42.24,9.34
190661,-0.05,0.10,1.05,2.69,-39.67,9.58
190677,-0.04,0.11,1.03,3.48,-36.99,11.47
190693,-0.03,0.09,1.02,4.33,-31.56,16.54
190709,0.01,0.09,1.02,1.34,-28.50,15.93
190725,0.01,0.09,1.01,-1.28,-27.16,13.92
190741,-0.00,0.09,1.00,-7.08,-22.71,11.84
190757,-0.03,0.09,1.00,-5.49,-15.99,14.04
190773,-0.04,0.08,0.99,-3.97,-12.27,15.93
190789,-0.03,0.09,0.97,-2.50,-8.30,18.80
190805,-0.02,0.06,0.98,-2.99,-8.00,21.97
190821,-0.04,0.04,0.99,-3.54,-8.79,23.56
190837,-0.06,0.00,1.00,-4.64,-13.37,22.83
190853,-0.06,-0.01,0.98,-4.52,-18.31,16.85
190869,-0.05,-0.01,0.97,-3.85,-20.20,14.53
190885,-0.04,0.01,0.93,-5.68,-23.13,11.23
190901,-0.00,0.01,0.87,-7.69,-26.67,12.21
190917,-0.01,0.01,0.83,-8.42,-28.50,12.51
190933,0.00,-0.01,0.77,-8.30,-30.64,12.88
190949,0.01,-0.02,0.73,-5.49,-28.93,11.90
190965,0.02,-0.04,0.69,-2.08,-26.37,11.41
190981,0.06,-0.04,0.67,4.70,-18.74,11.72
190997,0.06,-0.04,0.68,7.87,-11.78,11.84
191013,0.05,-0.03,0.70,6.16,-9.52,10.25
191029,0.05,-0.02,0.69,-0.24,-7.81,3.85
191045,0.05,-0.03,0.68,-2.14,-7.81,-0.18
191061,0.03,-0.03,0.66,0.12,-8.00,0.12
191077,0.04,-0.03,0.65,7.93,-9.09,2.26
191093,0.04,-0.03,0.65,11.47,-9.58,2.32
191109,0.06,-0.01,0.65,11.60,-9.28,1.59
191125,0.08,-0.02,0.62,5.68,-7.02,2.01
191141,0.07,-0.03,0.62,3.91,-4.46,3.17
191157,0.08,-0.07,0.64,3.17,2.32,5.74
191173,0.09,-0.09,0.68,6.16,8.97,4.46
191189,0.09,-0.08,0.72,7.75,11.78,2.01
191205,0.09,-0.06,0.77,5.80,17.03,-3.36
191221,0.05,-0.03,0.84,-1.10,20.14,-8.48
191237,0.03,-0.02,0.86,-6.41,20.87,-11.11
191253,0.01,-0.00,0.89,-12.88,21.24,-14.89
191269,0.00,0.02,0.90,-9.77,19.65,-16.30
191285,-0.01,0.04,0.90,-7.26,18.25,-15.75
191301,-0.02,0.07,0.91,-4.76,15.32,-13.85
191317,-0.02,0.06,0.92,-9.89,13.79,-11.29
191333,-0.02,0.04,0.93,-13.61,13.98,-9.70
191349,0.00,-0.00,0.95,-16.54,14.77,-6.47
191365,0.01,-0.04,0.96,-14.10,11.05,-6.84
191381,0.02,-0.04,0.95,-11.96,8.00,-8.12
191397,0.02,-0.04,0.93,-7.81,3.91,-11.60
191413,0.04,-0.01,0.93,-3.72,4.82,-14.10
191429,0.05,-0.00,0.93,-2.26,7.75,-16.54
191445,0.06,0.02,0.99,2.81,14.34,-16.91
191461,0.04,0.03,1.02,6.41,16.17,-13.00
191477,0.02,0.04,1.04,8.12,15.01,-11.29
191493,-0.01,0.06,1.04,6.65,9.95,-11.78
191509,-0.01,0.09,1.03,5.07,5.31,-15.20
191525,-0.01,0.11,1.03,3.42,5.00,-16.17
191541,-0.01,0.11,1.04,0.73,9.40,-13.31
191557,-0.04,0.08,1.10,3.23,19.96,-4.46
191573,-0.05,0.06,1.14,5.43,25.27,0.85
191589,-0.08,0.03,1.19,9.03,27.10,5.98
191605,-0.10,0.04,1.23,8.30,21.55,1.16
191621,-0.10,0.03,1.25,5.49,17.88,-3.11
191637,-0.07,0.06,1.18,-5.25,15.56,-8.67
191653,-0.09,0.05,1.16,7.39,10.74,-2.56
191669,-0.07,0.04,1.14,12.63,11.11,0.49
191685,-0.08,0.07,1.14,22.89,11.35,3.17
191701,-0.06,0.10,1.12,24.48,9.64,5.80
191717,-0.04,0.11,1.11,20.87,9.77,6.65
191733,-0.03,0.10,1.10,11.41,11.78,8.18
191749,-0.03,0.07,1.11,3.30,17.27,9.52
191765,-0.05,0.06,1.11,0.98,20.32,10.44
191781,-0.06,0.04,1.16,2.08,23.38,9.34
191797,-0.05,0.05,1.20,2.81,23.86,5.13
191813,-0.04,0.05,1.23,3.11,23.86,3.42
191829,-0.06,0.06,1.31,4.94,23.68,2.81
191845,-0.10,0.07,1.39,3.85,21.73,2.99
191861,-0.11,0.07,1.43,4.27,18.86,2.20
191877,-0.13,0.10,1.47,4.94,10.07,-1.83
191893,-0.15,0.14,1.45,5.49,-0.37,-7.14
191909,-0.15,0.15,1.43,5.92,-4.94,-7.75
191925,-0.15,0.17,1.38,10.13,-13.43,-2.93
191941,-0.14,0.19,1.31,14.95,-21.79,4.88
191957,-0.13,0.19,1.27,16.30,-25.51,7.81
191973,-0.12,0.19,1.18,17.27,-30.15,12.88
191989,-0.11,0.18,1.15,13.67,-28.69,17.09
192005,-0.10,0.15,1.11,9.95,-26.37,17.64
192021,-0.10,0.11,1.08,3.48,-20.75,19.10
192037,-0.11,0.10,1.06,0.92,-16.42,19.17
192053,-0.14,0.06,1.05,2.50,-16.05,19.23
192069,-0.13,0.06,1.03,8.12,-19.10,18.37
192085,-0.11,0.06,1.02,12.82,-23.32,16.97
192101,-0.12,0.08,1.00,13.55,-24.66,16.91
192117,-0.14,0.09,0.95,9.28,-24.78,16.42
192133,-0.14,0.09,0.93,6.29,-23.86,16.17
192149,-0.11,0.06,0.90,2.14,-19.23,15.99
192165,-0.08,0.02,0.92,6.41,-13.43,17.94
192181,-0.08,0.02,0.94,10.56,-12.21,18.62
192197,-0.12,0.03,1.00,16.66,-14.34,16.36
192213,-0.13,0.07,1.02,11.54,-20.75,9.22
192229,-0.09,0.09,1.01,6.29,-24.23,5.25
192245,-0.05,0.08,0.97,-0.85,-29.48,2.62
192261,-0.02,0.05,0.92,1.77,-30.82,6.96
192277,-0.04,0.04,0.92,6.96,-30.33,9.83
192293,-0.06,0.04,0.92,13.24,-28.63,11.66
192309,-0.04,0.07,0.92,10.38,-28.63,5.98
192325,-0.03,0.09,0.90,5.68,-28.75,2.32
192341,-0.00,0.11,0.85,-4.52,-27.89,-2.44
192357,0.01,0.08,0.79,-8.91,-26.00,-0.79
192373,0.01,0.07,0.77,-6.96,-25.33,1.10
192389,-0.01,0.06,0.77,1.65,-25.88,4.03
192405,0.01,0.07,0.76,5.19,-28.20,1.83
192421,0.04,0.09,0.74,4.03,-29.48,-0.92
192437,0.08,0.11,0.66,-1.10,-29.85,-4.82
192453,0.10,0.10,0.59,-4.33,-26.49,-2.69
192469,0.11,0.10,0.57,-3.85,-23.68,-0.24
192485,0.11,0.08,0.56,-3.60,-16.72,4.03
192501,0.16,0.05,0.58,-5.25,-8.67,5.49
192517,0.16,0.04,0.60,-6.10,-4.39,5.62
192533,0.15,0.02,0.64,-7.14,3.72,5.98
192549,0.11,0.02,0.67,-9.16,7.08,5.55
192565,0.11,0.03,0.68,-9.09,6.84,3.72
192581,0.13,0.04,0.70,-7.51,7.75,-1.28
192597,0.15,0.05,0.72,-4.88,12.70,-2.26
192613,0.15,0.06,0.74,-3.05,16.42,-1.40
192629,0.11,0.07,0.80,-3.54,24.84,2.81
192645,0.05,0.05,0.85,-11.72,30.82,5.68
192661,0.01,0.04,0.87,-15.08,32.17,5.43
192677,-0.03,0.03,0.92,-21.06,32.04,0.18
192693,-0.02,0.04,0.96,-24.23,29.60,-6.41
192709,-0.01,0.03,0.95,-23.56,28.69,-7.45
192725,-0.01,0.02,0.95,-15.99,26.12,-0.92
192741,-0.06,-0.00,0.98,-5.00,21.85,7.69
192757,-0.06,-0.00,1.00,-2.26,19.04,9.40
192773,-0.05,0.01,1.01,-5.19,13.61,4.94
192789,-0.01,0.00,0.98,-14.16,9.09,-4.27
192805,0.01,-0.00,0.95,-15.93,9.03,-6.23
192821,0.00,-0.02,0.92,-13.61,10.80,-3.91
192837,-0.04,-0.01,0.91,-4.03,13.06,-1.10
192853,-0.04,-0.00,0.91,0.79,12.76,-1.77
192869,-0.03,0.05,0.96,4.88,13.67,-3.91
192885,-0.00,0.05,1.01,-7.51,18.49,-2.50
192901,-0.00,0.02,1.01,-16.30,22.09,0.67
192917,-0.04,-0.05,1.02,-21.48,28.08,6.04
192933,-0.08,-0.07,1.07,-6.53,31.19,4.33
192949,-0.12,-0.06,1.11,3.30,31.62,1.10
192965,-0.13,0.01,1.22,11.54,33.51,-7.87
192981,-0.14,0.04,1.27,0.00,35.16,-13.85
192997,-0.12,0.09,1.25,-6.53,34.85,-13.92
193013,-0.11,0.04,1.28,-7.26,33.75,-8.48
193029,-0.14,0.05,1.23,2.99,20.69,-4.64
193045,-0.13,0.05,1.20,9.03,16.11,-5.07
193061,-0.10,0.09,1.17,21.61,9.77,-4.27
193077,-0.09,0.11,1.16,28.75,9.03,3.17
193093,-0.07,0.10,1.13,30.15,10.19,8.12
193109,-0.10,0.11,1.19,26.61,12.76,14.40
193125,-0.11,0.10,1.24,6.29,16.30,9.52
193141,-0.14,0.06,1.28,-3.91,17.15,5.13
193157,-0.14,0.05,1.29,-10.13,18.74,-3.11
193173,-0.14,0.06,1.32,-7.08,19.65,-4.88
193189,-0.17,0.09,1.40,-1.71,18.74,-3.54
193205,-0.19,0.11,1.46,0.12,11.84,-1.34
193221,-0.21,0.11,1.48,-0.24,6.16,-0.85
193237,-0.23,0.13,1.48,-2.75,-5.86,1.28
193253,-0.23,0.10,1.44,-5.07,-17.03,3.54
193269,-0.22,0.09,1.41,-2.93,-22.03,5.37
193285,-0.21,0.07,1.34,4.64,-31.01,8.48
193301,-0.22,0.07,1.27,9.58,-37.54,10.93
193317,-0.21,0.07,1.23,9.40,-39.12,11.11
193333,-0.19,0.06,1.16,4.70,-38.57,9.77
193349,-0.16,0.07,1.08,-0.67,-34.30,8.30
193365,-0.15,0.07,1.03,-3.05,-30.64,7.69
193381,-0.13,0.08,0.95,-8.48,-20.20,8.42
193397,-0.11,0.05,0.88,-11.05,-7.26,11.54
193413,-0.09,0.04,0.87,-7.87,-2.81,14.28
193429,-0.08,0.03,0.87,0.37,2.32,17.70
193445,-0.07,0.01,0.87,6.84,4.88,20.45
193461,-0.09,0.01,0.88,10.74,7.63,21.12
193477,-0.11,0.03,0.94,16.54,16.36,21.97
193493,-0.12,0.07,1.02,10.38,22.95,21.06
193509,-0.13,0.07,1.05,2.93,22.89,19.59
193525,-0.14,0.03,1.11,-14.77,15.20,18.01
193541,-0.13,-0.03,1.11,-21.18,0.79,18.31
193557,-0.14,-0.06,1.09,-18.43,-5.19,18.92
193573,-0.18,-0.08,1.06,-4.27,-16.91,18.98
193589,-0.16,-0.05,1.03,8.36,-28.02,14.53
193605,-0.13,-0.02,1.02,12.70,-32.59,12.82
193621,-0.15,-0.01,0.94,11.72,-40.41,12.63
193637,-0.15,-0.02,0.85,9.03,-43.64,14.59
193653,-0.13,-0.03,0.80,9.95,-42.54,14.77
193669,-0.11,-0.01,0.77,14.47,-37.05,13.55
193685,-0.07,0.01,0.76,11.05,-30.03,10.38
193701,-0.06,0.01,0.75,6.53,-26.37,8.67
193717,-0.08,-0.00,0.71,-2.99,-20.32,5.62
193733,-0.11,-0.03,0.69,-6.23,-20.81,3.48
193749,-0.10,-0.04,0.68,-7.20,-22.16,1.28
193765,-0.04,-0.02,0.64,-7.20,-23.99,-6.04
193781,0.02,-0.01,0.60,-6.10,-21.06,-9.77
193797,0.02,-0.01,0.59,-3.78,-17.40,-7.45
193813,0.00,-0.01,0.58,3.97,-10.56,1.04
193829,-0.02,-0.01,0.61,9.22,-9.70,5.43
193845,-0.00,-0.00,0.63,7.57,-10.68,4.21
193861,0.01,-0.01,0.66,0.67,-10.13,-2.81
