time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
160022,-0.14,-0.06,1.00,2.26,-0.55,38.45
160037,-0.14,-0.10,1.01,-0.12,-0.43,37.78
160053,-0.13,-0.11,1.00,0.73,-1.28,36.32
160069,-0.09,-0.15,1.01,0.12,0.00,34.79
160085,-0.03,-0.18,1.01,4.09,-0.79,29.30
160101,-0.02,-0.20,1.01,3.54,-1.65,26.25
160117,-0.01,-0.22,1.00,1.10,-1.46,21.06
160133,0.01,-0.20,1.01,3.48,-1.40,13.85
160149,0.03,-0.17,1.01,1.71,-1.53,10.99
160165,0.01,-0.15,1.01,0.24,-1.10,9.34
160181,0.03,-0.13,1.01,-0.85,-1.34,9.03
160197,0.03,-0.15,1.00,0.31,-0.98,9.58
160213,0.05,-0.17,1.00,2.32,-2.38,10.74
160229,0.08,-0.20,1.02,3.48,-1.28,9.46
160245,0.06,-0.19,1.01,6.90,-1.10,6.90
160261,0.10,-0.18,1.00,4.27,-1.59,1.46
160277,0.14,-0.10,1.01,3.97,-1.04,0.92
160293,0.16,-0.10,1.01,1.40,-1.22,1.77
160309,0.18,-0.09,1.01,1.28,-2.08,3.17
160325,0.15,-0.11,1.01,2.75,-2.20,3.54
160341,0.12,-0.10,1.00,1.53,-2.01,2.14
160357,0.13,-0.10,1.01,-2.26,-1.71,1.89
160373,0.14,-0.08,1.01,-0.79,-1.83,2.38
160389,0.15,-0.09,1.01,-2.32,-1.83,1.65
160405,0.15,-0.07,1.01,0.24,-1.28,-0.98
160421,0.13,-0.06,1.01,1.16,-1.34,-4.58
160437,0.12,-0.06,1.00,0.37,-1.77,-5.86
160453,0.11,-0.04,1.00,1.71,-1.83,-8.36
160469,0.13,-0.02,1.01,6.04,-1.53,-8.67
160485,0.15,-0.01,1.00,1.83,-1.89,-9.77
160501,0.16,0.00,1.00,1.83,-2.20,-9.83
160517,0.15,0.03,1.00,3.30,-2.26,-11.54
160533,0.15,0.04,1.00,6.16,-2.20,-11.60
160549,0.14,0.03,1.01,5.19,-2.32,-12.51
160565,0.13,-0.00,1.00,0.12,-2.32,-14.77
160581,0.12,-0.01,1.00,0.06,-2.81,-15.63
160597,0.07,-0.00,1.01,3.54,-2.81,-18.07
160613,0.09,0.03,0.99,-0.31,-2.50,-24.48
160629,0.08,0.03,0.99,0.85,-2.32,-27.34
160645,0.11,0.11,1.00,2.81,-1.83,-29.91
160661,0.14,0.13,1.00,0.79,-2.69,-26.37
160677,0.11,0.13,1.00,0.85,-3.11,-23.99
160693,0.05,0.11,1.00,2.87,-3.17,-23.44
160709,0.01,0.07,1.00,2.38,-3.30,-27.89
160725,0.02,0.08,1.00,2.44,-3.30,-30.09
160741,0.05,0.14,0.99,-0.06,-3.17,-32.23
160757,0.04,0.18,1.00,-0.24,-3.23,-31.86
160773,0.05,0.20,1.00,-0.12,-3.60,-30.94
160789,-0.01,0.21,1.01,2.14,-2.38,-26.31
160805,-0.01,0.23,0.99,1.83,-2.32,-16.91
160821,-0.03,0.21,1.00,0.00,-1.46,-12.33
160837,-0.00,0.18,1.00,0.73,-1.16,-2.32
160853,-0.03,0.12,1.00,0.18,-2.01,3.48
160869,-0.04,0.11,1.00,-0.06,-1.89,5.74
160885,-0.12,0.08,1.00,0.85,-1.83,6.10
160901,-0.13,0.05,1.01,0.79,-1.83,0.79
160917,-0.11,0.06,1.00,-0.12,-2.01,-3.05
160933,-0.09,0.09,1.00,0.73,-2.44,-10.38
160949,-0.09,0.10,1.00,2.20,-2.75,-13.37
160965,-0.10,0.10,1.00,3.66,-2.56,-13.00
160981,-0.08,0.10,1.00,2.56,-2.20,-11.47
160997,-0.08,0.11,1.00,2.20,-1.59,-9.03
161013,-0.09,0.12,1.00,1.04,-1.53,-6.35
161029,-0.12,0.10,1.00,0.92,-1.28,3.17
161045,-0.12,0.10,1.00,1.53,-1.83,10.13
161061,-0.11,0.05,1.00,2.38,-2.08,11.17
161077,-0.10,0.02,1.00,1.89,-2.44,11.35
161093,-0.10,0.01,1.00,1.34,-2.56,11.35
161109,-0.10,0.02,1.00,0.37,-2.38,11.96
161125,-0.12,0.02,1.00,-0.49,-2.01,14.16
161141,-0.14,0.03,1.00,0.73,-2.01,15.32
161157,-0.15,0.03,1.00,2.50,-1.95,15.99
161173,-0.14,0.02,1.01,2.62,-2.26,18.74
161189,-0.15,0.01,1.00,1.83,-2.14,20.63
