time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
490022,-0.02,0.18,1.00,3.30,-1.65,11.96
490037,-0.03,0.16,1.00,1.40,-1.83,17.64
490053,-0.00,0.12,1.00,-2.26,-1.77,25.88
490069,0.01,0.12,1.00,-2.44,-1.59,29.48
490085,0.01,0.13,1.01,-0.37,-0.85,28.81
490101,0.02,0.12,1.00,3.05,-1.40,26.31
490117,0.01,0.11,1.00,5.25,-2.75,24.54
490133,0.00,0.09,1.00,4.76,-2.69,24.29
490149,-0.03,0.09,0.99,0.55,-2.32,25.82
490165,-0.03,0.04,1.01,-0.18,-1.59,28.08
490181,-0.02,0.02,1.00,0.06,-1.46,30.33
490197,-0.01,-0.01,1.00,1.46,-2.08,32.78
490213,-0.00,-0.04,1.00,0.31,-1.10,31.07
490229,0.00,-0.06,1.00,-0.37,-0.98,29.79
490245,0.00,-0.08,1.00,2.01,-1.59,27.34
490261,-0.04,-0.07,1.00,3.36,-1.22,22.89
490277,-0.05,-0.08,1.01,3.91,-1.16,20.02
490293,-0.04,-0.12,1.03,5.68,-1.34,15.75
490309,-0.01,-0.12,1.00,-4.09,-1.53,14.77
490325,-0.00,-0.11,1.00,-1.46,-1.89,15.69
490341,0.01,-0.08,1.01,3.11,-1.34,18.43
490357,-0.01,-0.09,1.01,0.85,-1.53,21.18
490373,-0.02,-0.10,1.01,1.10,-1.46,22.16
490389,-0.01,-0.14,1.00,1.40,-1.34,26.25
490405,-0.01,-0.19,1.00,-1.28,-1.65,23.38
490421,-0.02,-0.21,1.00,0.31,-1.77,18.31
490437,0.01,-0.25,1.00,3.11,-1.71,10.44
490453,0.02,-0.32,1.01,2.75,-1.40,5.00
490469,0.02,-0.36,1.01,2.26,-1.46,1.89
490485,0.03,-0.37,1.01,2.26,-1.77,-4.15
490501,0.01,-0.00,1.00,4.27,-1.83,1.16
490517,0.01,-0.00,1.00,2.20,-1.77,2.32
490533,-0.01,-0.13,1.01,3.23,-1.59,5.13
490549,0.01,-0.17,1.01,2.56,-1.65,12.39
490565,0.01,-0.20,1.01,1.53,-1.65,15.69
490581,0.02,-0.23,1.01,-0.31,-1.77,19.10
490597,0.02,-0.22,1.01,-0.55,-1.95,15.69
490613,0.02,-0.21,1.01,0.49,-1.40,12.94
490629,0.02,-0.21,1.01,0.31,-1.59,4.94
490645,0.01,-0.19,1.01,0.85,-2.01,-1.71
490661,0.01,-0.18,1.00,2.08,-2.26,-4.94
