time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
530022,-0.01,0.09,1.00,5.68,-0.79,-8.91
530037,-0.01,0.13,1.01,3.66,-1.16,-14.47
530053,-0.02,0.17,1.01,2.50,-1.71,-16.72
530069,-0.01,0.25,1.00,-0.49,-2.75,-16.42
530085,-0.01,0.31,1.00,-14.71,-3.17,-11.35
530101,-0.01,0.35,1.01,-13.61,-3.11,-10.62
530117,0.02,0.43,0.98,-11.72,-2.81,-11.60
530133,0.04,0.45,0.97,4.33,-2.08,-10.93
530149,0.04,0.49,1.00,12.39,-1.89,-8.61
530165,-0.02,0.08,1.02,-0.79,-1.53,1.04
530181,-0.02,0.09,1.00,-12.70,-2.14,-9.95
530197,-0.02,0.15,1.00,-9.70,-2.08,-14.10
530213,-0.02,0.25,0.98,-2.87,-1.77,-22.22
530229,-0.01,0.27,0.98,10.19,-1.46,-25.02
530245,0.04,0.34,1.00,15.87,-1.46,-22.58
530261,0.05,0.34,1.00,18.37,-1.34,-12.45
530277,0.04,0.33,1.00,19.10,-1.22,4.82
530293,0.03,0.29,1.00,10.25,-1.04,14.59
530309,0.00,0.21,1.00,-0.31,-1.16,32.35
530325,-0.01,0.18,1.01,-0.12,-1.65,39.25
530341,-0.02,0.14,1.00,1.16,-2.81,42.60
530357,-0.03,0.07,1.00,1.89,-2.08,39.12
530373,-0.03,0.06,1.00,2.81,-1.83,37.29
530389,-0.02,0.03,1.00,0.73,-1.53,32.90
530405,-0.01,0.00,1.00,-0.18,-1.89,27.53
530421,-0.01,-0.00,1.00,-0.92,-2.32,24.60
530437,-0.03,-0.01,1.00,1.77,-1.46,18.98
530453,-0.02,-0.01,1.00,5.00,-1.16,12.63
530469,-0.03,-0.01,1.01,4.88,-1.53,8.79
530485,-0.02,-0.03,1.00,3.66,-2.01,2.32
530501,0.02,-0.01,1.01,5.07,-0.98,2.14
530517,0.00,-0.09,1.00,-1.28,-1.28,3.72
530533,-0.01,-0.09,1.01,2.50,-2.56,10.07
530549,0.02,-0.06,1.00,3.54,-1.34,22.52
530565,-0.00,-0.08,1.01,2.75,-1.10,26.31
530581,-0.00,-0.08,1.00,1.34,-1.28,26.61
530597,0.02,-0.12,1.00,2.99,-1.04,27.16
530613,0.01,-0.16,1.01,3.05,-0.85,26.49
530629,0.00,-0.25,1.01,0.73,-1.22,15.75
