time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
520022,0.05,-0.30,1.01,1.28,-0.92,20.57
520037,0.01,-0.28,1.01,0.43,-1.59,12.51
520053,-0.02,-0.23,1.01,-0.37,-2.56,0.18
520069,0.01,-0.18,1.01,0.24,-2.20,-5.62
520085,0.02,-0.13,1.00,1.71,-2.38,-14.28
520101,0.00,-0.12,1.01,4.33,-2.14,-15.14
520117,0.01,-0.12,1.01,4.46,-2.14,-12.57
520133,-0.01,-0.13,1.00,0.31,-2.93,-5.37
520149,-0.02,-0.12,1.00,-0.92,-2.75,0.98
520165,-0.02,-0.11,1.00,-1.04,-2.38,1.40
520181,-0.03,-0.12,1.00,1.46,-2.38,-3.36
520197,-0.04,-0.12,1.01,-0.12,-2.62,-10.86
520213,-0.06,-0.11,1.00,0.37,-2.50,-13.85
520229,-0.07,-0.07,1.01,0.85,-2.08,-19.59
520245,-0.03,0.00,1.02,-3.30,-2.81,-19.96
520261,-0.05,-0.06,0.97,-1.40,-2.87,-17.09
520277,-0.04,0.01,1.00,2.01,-2.14,-15.01
520293,-0.03,0.04,1.01,2.20,-2.62,-12.27
520309,-0.04,0.04,1.01,4.03,-2.62,-12.63
520325,-0.03,0.00,0.98,-4.94,-1.77,-16.66
520341,-0.02,0.04,1.01,6.29,-1.59,-19.96
520357,-0.00,0.01,0.99,-1.22,-2.38,-22.09
520373,0.03,0.02,0.97,0.73,-1.59,-20.87
520389,-0.02,0.12,1.04,14.04,-0.06,-21.12
520405,-0.04,0.13,1.01,4.46,-1.77,-21.24
520421,-0.07,0.16,0.99,2.62,-2.38,-23.50
520437,-0.03,0.17,0.99,3.66,-2.93,-27.28
520453,-0.01,0.16,1.01,3.66,-2.99,-29.72
520469,0.01,0.20,1.01,-1.46,-2.81,-31.80
520485,0.03,0.21,1.00,-0.49,-2.44,-33.51
520501,0.03,0.23,1.00,0.37,-2.20,-35.95
520517,-0.00,0.35,1.00,1.65,-2.50,-40.10
520533,0.02,0.48,0.99,1.28,-2.99,-40.47
520549,0.05,0.51,0.99,2.50,-2.87,-38.09
520565,0.07,0.52,0.99,2.62,-2.38,-24.17
520581,0.01,0.09,1.00,-4.39,-2.38,2.81
520597,0.02,0.18,1.00,-2.14,-2.38,3.30
520613,0.02,0.25,1.00,-0.92,-2.14,-0.73
520629,0.03,0.30,1.00,1.83,-2.08,-2.20
520645,0.04,0.36,1.00,3.54,-1.71,-2.01
520661,0.05,0.37,1.00,5.55,-1.28,3.54
520677,0.04,0.34,1.00,7.26,-1.65,13.06
520693,0.03,0.26,1.00,6.29,-1.40,18.55
520709,0.01,0.17,1.00,3.48,-1.34,26.18
520725,-0.01,0.15,1.00,3.30,-1.16,29.17
520741,-0.03,0.14,1.00,0.61,-1.59,28.26
520757,-0.03,0.12,1.00,0.43,-1.53,27.16
520773,-0.02,0.11,0.99,0.92,-1.16,26.67
520789,-0.02,0.07,1.01,-0.24,-0.61,24.90
520805,-0.02,0.03,1.00,3.60,-1.46,24.11
520821,-0.03,0.02,1.01,4.33,-2.14,23.80
