time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
22,0.01,-0.01,1.00,2.20,-2.01,2.08
37,0.01,-0.01,1.01,2.38,-1.95,2.08
53,0.00,-0.00,1.01,2.75,-1.95,2.14
69,0.01,-0.01,1.00,1.83,-1.95,2.20
85,0.01,-0.01,1.00,2.62,-1.83,2.14
101,0.01,-0.00,1.00,2.87,-1.89,2.14
117,0.01,-0.01,1.00,2.32,-2.08,2.14
133,0.00,-0.00,1.01,4.33,-1.89,2.14
149,0.00,-0.00,1.01,4.15,-1.89,2.14
165,0.01,-0.00,1.00,2.44,-1.95,2.14
181,0.01,-0.00,1.00,3.11,-1.95,2.20
197,0.01,-0.00,1.00,3.30,-1.95,2.14
213,0.01,0.00,1.01,2.56,-2.01,2.14
229,0.01,-0.01,1.00,0.18,-1.89,2.20
245,0.01,-0.01,1.00,1.10,-1.89,2.08
261,0.01,-0.00,1.00,1.40,-1.95,2.14
277,0.01,-0.00,1.00,1.22,-1.89,2.20
293,0.01,-0.00,1.00,1.65,-1.89,2.14
309,0.00,-0.00,1.01,1.40,-1.95,2.14
325,0.01,-0.00,1.00,-0.61,-1.89,2.01
341,0.01,-0.01,1.00,-1.59,-1.95,2.08
357,0.01,-0.01,1.00,0.31,-2.01,1.95
373,-0.03,-0.01,1.00,3.54,-1.89,-1.65
389,0.03,-0.01,1.01,4.27,-2.01,-2.50
405,0.01,-0.01,1.00,0.85,-2.01,0.79
421,-0.00,-0.00,1.00,2.32,-1.89,0.67
437,0.01,-0.00,1.00,2.38,-1.95,0.37
453,0.01,-0.00,1.00,1.89,-1.95,0.37
469,0.00,-0.00,1.01,1.34,-1.95,0.61
485,-0.01,0.00,1.01,0.55,-1.95,0.55
501,-0.01,-0.00,1.00,0.73,-2.01,-0.18
517,-0.01,-0.00,1.00,3.72,-2.01,-0.31
533,-0.01,-0.00,1.00,4.46,-1.89,-0.37
549,-0.02,0.01,1.01,5.37,-2.01,-1.04
565,-0.03,0.02,1.01,3.36,-1.89,-1.22
581,-0.03,0.01,1.00,2.99,-1.77,-0.92
597,-0.01,0.01,1.00,2.56,-1.77,0.49
613,-0.02,0.01,1.00,1.95,-1.83,1.10
629,-0.04,0.00,1.00,1.59,-1.77,0.85
645,-0.05,-0.00,1.00,1.16,-1.83,0.06
661,-0.05,-0.01,1.01,0.67,-1.77,0.92
677,-0.05,-0.01,1.01,0.43,-1.77,1.28
693,-0.04,-0.01,1.00,0.79,-1.71,0.73
709,-0.05,-0.02,1.00,0.73,-1.83,0.55
725,-0.06,-0.02,1.01,0.24,-1.71,1.53
741,-0.07,-0.03,1.01,-2.08,-1.77,2.75
757,-0.07,-0.04,1.01,-1.71,-1.83,2.93
773,-0.07,-0.04,1.00,-1.65,-1.77,2.93
789,-0.06,-0.04,1.00,-2.26,-1.71,1.65
805,-0.05,-0.05,1.00,0.98,-1.83,-0.49
821,-0.03,-0.05,1.00,2.87,-1.89,-1.04
837,-0.04,-0.05,1.01,4.09,-1.59,-0.73
853,-0.04,-0.06,1.00,3.36,-1.59,-0.06
869,-0.02,-0.09,1.01,4.03,-1.65,0.67
