time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
200022,-0.08,0.04,1.38,-3.60,-15.75,1.16
200037,-0.09,0.04,1.36,-1.53,-19.17,1.83
200053,-0.08,0.04,1.33,4.39,-25.15,3.11
200069,-0.09,0.05,1.31,7.14,-29.05,2.75
200085,-0.09,0.06,1.29,6.84,-30.15,2.56
200101,-0.09,0.06,1.24,2.56,-30.03,1.28
200117,-0.08,0.08,1.19,0.43,-28.93,-0.18
200133,-0.08,0.09,1.17,-1.40,-28.08,-0.85
200149,-0.06,0.11,1.13,-4.03,-25.09,-0.18
200165,-0.07,0.08,1.10,-8.00,-19.47,3.97
200181,-0.08,0.05,1.11,-8.30,-17.40,7.08
200197,-0.09,0.01,1.13,-5.25,-18.25,8.97
200213,-0.10,0.00,1.13,0.12,-26.61,7.39
200229,-0.08,0.01,1.09,0.85,-30.46,5.55
200245,-0.10,0.04,1.03,2.08,-34.91,2.75
200261,-0.07,0.04,0.97,4.58,-35.64,3.72
200277,-0.06,0.04,0.95,9.34,-34.85,6.90
200293,-0.04,0.06,0.92,18.43,-33.63,13.67
200309,-0.05,0.07,0.85,19.29,-32.78,16.72
200325,-0.03,0.07,0.82,16.66,-31.31,17.88
200341,-0.03,0.04,0.74,9.95,-26.06,18.68
200357,-0.01,0.01,0.70,8.67,-20.45,19.41
200373,-0.01,-0.00,0.68,10.44,-17.76,18.74
200389,0.00,0.01,0.67,15.38,-11.60,16.91
200405,-0.00,0.01,0.69,13.31,-3.66,15.87
200421,-0.00,-0.00,0.69,10.01,-1.04,16.78
200437,-0.01,-0.02,0.70,6.35,-1.34,16.54
200453,-0.01,-0.03,0.69,5.37,-9.83,11.84
200469,0.02,-0.03,0.66,4.15,-15.75,7.57
200485,0.04,0.01,0.60,0.61,-25.27,-3.05
200501,0.07,0.01,0.57,-1.65,-27.71,-9.16
200517,0.09,0.01,0.53,0.85,-25.63,-8.30
200533,0.07,0.03,0.55,3.17,-18.55,-4.39
200549,0.05,0.04,0.55,-1.59,-15.69,-5.68
200565,0.08,0.06,0.52,-5.31,-14.95,-7.32
200581,0.13,0.05,0.50,-7.14,-11.17,-8.67
200597,0.14,0.04,0.51,-6.29,0.43,-4.27
