time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
80022,0.06,0.09,1.02,11.05,-2.50,-10.07
80037,0.11,0.10,1.00,-1.40,-2.32,-13.85
80053,0.11,0.10,1.01,-2.87,-2.93,-10.31
80069,0.13,0.08,0.99,0.12,-2.38,-1.83
80085,0.10,0.14,1.01,14.04,-2.20,5.19
80101,0.04,0.21,1.02,11.66,-2.87,6.96
80117,-0.03,0.26,0.98,-3.05,-3.11,2.32
80133,0.00,0.32,1.00,0.79,-2.62,-2.38
80149,0.02,0.32,1.00,0.61,-3.17,-2.99
80165,0.01,0.29,1.00,2.38,-2.08,3.78
80181,0.05,0.26,0.99,3.60,-1.53,13.06
80197,0.05,0.25,1.00,1.34,-1.59,16.78
80213,-0.01,0.22,1.00,2.26,-1.53,22.03
80229,-0.10,0.17,1.00,2.50,-1.95,23.86
80245,-0.11,0.14,1.00,0.43,-1.04,23.50
80261,-0.10,0.11,1.00,0.73,-0.85,23.07
80277,-0.09,0.08,1.00,0.92,-1.59,22.52
80293,-0.09,0.08,1.01,3.66,-1.40,21.73
80309,-0.09,0.07,1.00,1.83,-1.89,19.71
80325,-0.10,0.07,1.00,2.14,-2.50,17.70
80341,-0.09,0.07,1.00,2.69,-2.32,16.97
80357,-0.10,0.08,1.00,2.01,-1.83,15.08
80373,-0.09,0.08,1.00,2.93,-0.98,13.79
80389,-0.08,0.09,1.00,3.23,-0.79,12.94
80405,-0.07,0.11,1.01,3.72,-1.28,12.27
80421,-0.09,0.10,1.00,2.56,-2.01,12.70
80437,-0.10,0.10,1.00,2.69,-2.44,14.34
80453,-0.14,0.07,1.00,0.31,-2.38,17.27
80469,-0.15,0.06,1.00,0.12,-1.83,23.68
80485,-0.12,0.00,1.00,0.31,-1.77,27.04
80501,-0.09,-0.03,1.00,2.44,-2.08,28.75
80517,-0.08,-0.05,1.00,1.22,-2.50,23.62
80533,-0.09,-0.04,1.00,2.26,-2.32,19.90
80549,-0.12,-0.00,1.01,1.77,-1.59,13.18
