time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
610022,-0.00,-0.01,1.01,4.03,-1.34,17.52
610037,-0.01,-0.07,1.01,1.71,-1.34,28.81
610053,-0.02,-0.06,1.00,2.38,-1.10,31.01
610069,-0.07,-0.10,1.02,3.23,-0.37,27.28
610085,-0.07,-0.11,1.00,3.23,-1.77,22.52
610101,-0.05,-0.13,1.00,1.95,-1.65,20.51
610117,-0.01,-0.21,1.01,0.06,-1.65,18.07
610133,0.03,-0.23,1.01,3.17,-1.53,21.36
610149,0.05,-0.26,1.00,2.50,-1.65,23.01
610165,0.06,-0.34,1.01,0.12,-1.46,21.55
610181,0.03,-0.40,1.02,-0.67,-1.46,16.42
610197,0.01,-0.41,1.01,-1.46,-1.65,12.33
610213,0.02,-0.40,1.01,-0.37,-1.89,-0.61
610229,0.04,-0.25,1.00,2.14,-1.95,-11.23
610245,0.01,-0.01,1.00,5.13,-1.83,-7.51
610261,0.00,-0.05,1.00,4.03,-1.46,2.99
610277,-0.01,-0.16,1.01,3.17,-1.40,14.53
610293,0.01,-0.18,1.01,2.08,-1.40,23.25
610309,0.03,-0.24,1.01,0.18,-1.22,37.60
610325,0.04,-0.29,1.01,-1.83,-1.28,45.35
610341,0.03,-0.32,1.01,-1.59,-1.34,44.68
610357,0.01,-0.34,1.01,-0.24,-1.40,34.12
610373,-0.00,-0.31,1.01,0.00,-1.71,16.85
610389,-0.02,-0.29,1.00,-0.43,-2.14,7.32
610405,-0.04,-0.22,1.00,0.85,-1.71,-10.44
610421,-0.04,-0.13,1.02,2.14,-1.89,-18.98
610437,-0.03,-0.11,1.00,1.04,-2.44,-18.07
610453,-0.02,-0.07,1.01,3.91,-2.50,-10.93
610469,-0.01,-0.07,1.00,0.73,-2.50,-4.46
610485,-0.02,-0.07,1.01,2.20,-2.56,0.73
610501,-0.04,-0.07,1.00,2.14,-1.95,10.93
610517,-0.05,-0.05,1.01,0.55,-1.71,20.87
610533,-0.05,-0.05,1.01,-1.77,-1.22,25.09
610549,-0.05,-0.06,1.01,0.85,-1.40,28.99
610565,-0.04,-0.06,0.99,-1.40,-1.77,18.86
610581,-0.03,-0.06,1.00,-0.18,-2.32,9.95
610597,-0.05,0.03,1.04,8.67,-1.71,-7.63
610613,-0.04,0.08,1.00,2.56,-1.71,-20.45
610629,-0.02,0.08,0.99,4.03,-2.26,-19.90
610645,-0.03,0.08,0.99,4.15,-2.44,-18.74
610661,-0.00,0.14,1.01,-9.46,-2.08,-15.38
610677,0.02,0.14,1.03,-7.02,-2.44,-13.24
610693,-0.05,0.12,0.95,-3.97,-2.62,-11.84
610709,-0.02,0.14,1.00,9.70,-2.01,-11.29
610725,0.01,0.13,1.01,10.19,-1.28,-11.41
610741,0.00,0.13,1.01,4.58,-0.85,-10.74
610757,0.02,0.13,1.01,-1.77,-2.01,-11.78
610773,0.04,0.14,1.00,-4.15,-2.81,-13.55
610789,0.07,0.21,0.99,-0.92,-3.17,-19.78
610805,0.08,0.26,1.00,2.01,-3.05,-24.23
610821,0.09,0.38,1.01,5.31,-2.38,-23.68
610837,0.10,0.46,1.00,5.92,-1.95,-20.94
610853,0.10,0.50,1.01,7.26,-1.95,-17.94
610869,0.07,0.37,1.01,2.62,-1.77,-9.40
610885,0.00,0.07,1.00,-10.99,-2.32,-4.33
610901,0.03,0.09,1.00,-9.64,-2.50,-10.31
610917,0.07,0.15,0.99,-7.20,-2.38,-20.20
610933,0.06,0.24,0.99,4.39,-2.01,-27.47
610949,0.06,0.30,1.00,9.77,-1.89,-30.52
610965,0.07,0.36,1.00,12.27,-2.08,-32.90
610981,0.06,0.37,1.00,11.17,-1.95,-26.55
610997,0.04,0.35,1.00,4.82,-1.71,-20.81
611013,0.02,0.32,1.00,1.10,-1.53,-6.04
611029,-0.00,0.29,1.00,-0.49,-1.59,13.85
611045,-0.00,0.27,1.00,-1.77,-1.59,24.78
611061,-0.00,0.23,1.00,-0.31,-1.59,41.44
611077,-0.01,0.19,0.99,-1.83,-2.14,47.97
611093,-0.00,0.16,0.99,-3.54,-1.89,48.83
611109,-0.01,0.10,0.99,4.15,-1.22,47.30
611125,-0.01,0.09,1.00,7.81,-1.46,39.31
611141,-0.03,0.05,1.00,4.03,-1.28,34.67
611157,-0.08,-0.01,1.01,0.98,-1.34,25.15
611173,-0.09,-0.02,1.01,2.62,-2.20,10.62
611189,-0.10,-0.09,1.02,3.05,-1.89,2.69
611205,-0.04,-0.01,1.01,1.40,-1.16,-9.58
611221,-0.04,-0.02,1.02,2.69,-2.26,-17.21
611237,-0.03,-0.03,1.00,0.49,-2.62,-16.66
611253,-0.04,-0.06,1.00,3.17,-1.89,-6.71
611269,-0.03,-0.15,1.00,0.12,-1.34,0.85
611285,-0.03,-0.17,1.00,1.65,-1.22,2.56
611301,-0.01,-0.18,1.00,5.19,-1.95,7.14
611317,-0.05,-0.26,1.01,-0.61,-1.89,5.37
611333,-0.04,-0.25,1.02,1.95,-1.77,6.47
611349,-0.02,-0.32,1.01,0.24,-2.01,13.37
611365,-0.01,-0.39,1.01,1.34,-1.71,19.96
611381,-0.00,-0.42,1.01,0.98,-1.77,19.53
611397,0.05,-0.49,1.01,0.00,-1.65,10.86
611413,0.05,-0.46,1.01,0.37,-1.77,-0.18
611429,0.07,-0.44,1.01,-0.24,-2.01,-5.31
611445,0.01,0.00,1.00,3.17,-1.83,0.37
611461,-0.02,-0.11,1.00,3.78,-1.40,7.57
611477,-0.01,-0.13,1.00,3.11,-1.46,14.28
611493,0.02,-0.17,1.01,3.23,-1.28,26.67
611509,0.05,-0.21,1.01,1.59,-1.10,35.64
611525,0.05,-0.22,1.01,1.04,-1.16,38.15
611541,0.05,-0.24,1.01,0.61,-1.10,37.48
611557,0.03,-0.26,1.00,0.92,-1.59,28.08
611573,0.02,-0.26,1.00,0.73,-1.53,21.18
611589,-0.01,-0.23,1.00,1.59,-1.46,6.29
611605,-0.03,-0.17,1.01,1.59,-1.59,-8.18
611621,-0.04,-0.13,1.01,0.67,-1.71,-13.55
611637,-0.01,-0.10,1.00,-0.67,-2.50,-15.63
611653,0.00,-0.08,1.00,2.81,-2.14,-9.34
611669,0.00,-0.08,1.01,1.59,-1.83,-4.88
611685,0.01,-0.09,1.00,1.46,-2.26,7.81
611701,-0.01,-0.07,1.00,0.92,-1.95,17.82
611717,-0.07,-0.06,0.99,-0.92,-2.20,18.74
611733,-0.05,-0.06,1.00,-2.14,-1.77,15.14
611749,-0.04,-0.07,1.00,0.79,-1.22,10.01
611765,-0.03,-0.09,1.00,2.69,-1.46,7.87
611781,-0.02,-0.08,1.01,4.15,-1.83,4.70
611797,-0.02,-0.06,1.01,2.08,-2.38,-0.49
611813,-0.03,-0.04,0.97,2.44,-2.08,-2.93
611829,-0.04,0.03,1.02,0.73,-1.71,-12.57
611845,-0.04,0.05,1.00,0.06,-2.38,-17.21
611861,-0.03,0.05,1.00,2.01,-2.81,-19.65
611877,-0.06,0.05,1.02,3.23,-2.44,-25.21
611893,-0.01,0.07,1.01,-7.69,-2.56,-27.40
611909,0.04,0.07,0.97,-19.59,-1.95,-28.14
611925,0.00,0.08,0.98,6.04,-2.08,-22.83
611941,0.03,0.11,0.99,15.44,-2.32,-23.62
611957,0.03,0.15,1.03,19.47,-1.77,-29.11
611973,-0.01,0.22,1.00,5.49,-2.93,-30.09
611989,-0.01,0.23,1.00,2.26,-2.87,-27.34
612005,-0.01,0.26,1.00,1.10,-2.69,-19.90
612021,0.00,0.29,0.99,2.14,-2.69,-17.82
612037,0.00,0.31,1.00,2.08,-2.50,-18.74
612053,0.04,0.35,0.99,1.71,-2.38,-21.36
612069,0.05,0.41,1.00,4.03,-2.08,-17.94
612085,0.07,0.41,1.00,3.17,-1.95,-14.34
612101,-0.03,0.12,1.00,-2.38,-2.08,-3.36
612117,-0.02,0.10,1.00,-1.40,-2.50,-13.55
612133,-0.02,0.12,1.00,-1.16,-2.50,-20.08
612149,0.00,0.19,1.00,1.53,-2.14,-28.50
612165,0.02,0.27,1.00,2.56,-1.95,-29.97
612181,0.04,0.27,1.00,2.01,-1.95,-29.60
612197,0.08,0.28,0.99,2.14,-1.77,-21.85
612213,0.07,0.29,0.99,3.23,-1.59,-9.46
612229,0.05,0.30,0.99,3.05,-1.53,-3.91
612245,0.03,0.27,0.99,1.89,-1.53,7.02
612261,0.03,0.24,1.01,0.43,-1.22,21.73
612277,0.00,0.22,1.00,-1.28,-1.16,29.36
612293,-0.02,0.17,1.01,-0.92,-2.01,37.05
612309,-0.03,0.11,1.00,-3.66,-2.14,38.57
612325,-0.02,0.07,0.98,-3.54,-1.89,38.76
612341,-0.01,0.05,1.01,7.39,-0.98,36.07
612357,-0.00,0.05,1.00,4.21,-1.16,27.95
612373,0.01,0.06,1.00,3.30,-1.40,25.45
612389,0.03,0.06,1.01,0.12,-1.53,21.18
612405,0.01,0.04,1.01,2.44,-1.89,15.32
612421,0.00,0.02,1.00,3.91,-2.08,11.41
612437,0.01,0.02,0.99,6.65,-1.53,4.88
612453,-0.02,-0.08,1.00,-1.77,-1.71,2.99
612469,-0.02,-0.08,1.01,1.71,-2.08,3.11
612485,-0.02,-0.08,1.01,1.59,-2.14,6.71
612501,-0.05,-0.08,1.00,2.87,-1.71,11.05
612517,-0.08,-0.12,1.01,0.98,-1.53,12.39
612533,-0.07,-0.18,1.00,1.71,-0.98,17.09
612549,-0.05,-0.24,1.01,3.30,-0.92,25.57
612565,-0.03,-0.30,1.01,3.72,-1.22,25.88
612581,0.02,-0.40,1.01,1.28,-1.40,22.34
612597,0.01,-0.43,1.01,1.10,-1.53,16.60
612613,-0.01,-0.43,1.01,0.73,-1.83,9.83
612629,-0.02,-0.40,1.01,-0.49,-2.32,-7.93
612645,0.02,-0.20,1.00,0.55,-2.44,-20.94
612661,0.04,-0.09,1.00,3.42,-2.20,-15.81
612677,0.01,-0.01,1.00,2.75,-1.83,1.53
612693,-0.02,-0.10,1.00,4.58,-1.34,5.25
612709,-0.00,-0.10,1.00,4.33,-1.34,10.56
612725,0.01,-0.13,1.01,1.83,-1.46,20.69
612741,0.01,-0.17,1.01,0.55,-1.40,26.92
612757,0.01,-0.18,1.01,0.79,-1.34,27.16
612773,-0.00,-0.23,1.01,0.67,-1.40,23.50
612789,-0.00,-0.25,1.01,-0.12,-1.65,17.46
612805,0.00,-0.27,1.01,-0.12,-1.65,14.10
612821,0.00,-0.26,1.01,1.10,-1.65,5.62
612837,0.00,-0.24,1.01,-0.18,-1.59,-3.66
612853,0.01,-0.22,1.01,-1.59,-2.01,-7.69
612869,0.02,-0.21,1.00,-0.61,-2.87,-12.08
612885,0.03,-0.22,1.00,3.30,-2.08,-15.14
612901,0.00,-0.18,1.01,2.87,-2.20,-16.42
612917,-0.05,-0.10,1.00,-3.05,-2.69,-15.44
612933,-0.03,-0.07,1.00,-1.10,-2.20,-14.28
612949,-0.06,-0.02,1.01,1.53,-1.71,-14.34
612965,-0.06,0.03,1.01,-3.42,-2.20,-16.24
612981,-0.06,-0.08,0.90,-2.62,-1.71,-16.42
612997,-0.06,0.00,1.04,8.79,-2.20,-17.46
613013,-0.04,-0.03,0.99,-0.55,-2.26,-16.97
613029,-0.06,-0.02,1.01,3.60,-2.38,-16.85
613045,-0.05,-0.03,0.99,-3.36,-2.32,-19.84
613061,-0.02,0.05,1.01,3.97,-2.44,-17.64
613077,0.01,0.08,1.01,-1.53,-2.32,-16.36
613093,0.01,0.06,0.96,-12.63,-2.44,-9.77
613109,0.02,0.09,0.99,17.52,-1.53,-4.03
613125,0.01,0.11,1.03,24.17,-0.61,-5.49
613141,-0.02,0.13,1.00,0.18,-1.95,-7.57
613157,-0.02,0.16,1.00,0.85,-2.93,-7.81
613173,-0.01,0.17,1.00,-2.01,-2.69,-11.41
613189,0.01,0.20,0.99,3.36,-2.81,-16.30
613205,0.02,0.24,1.00,2.20,-2.75,-18.86
613221,0.03,0.26,1.00,2.75,-2.44,-18.55
613237,0.04,0.32,1.00,3.97,-1.89,-16.05
613253,0.03,0.39,0.99,1.89,-1.89,-11.60
613269,0.03,0.42,1.00,1.28,-2.01,-10.62
613285,0.07,0.42,1.00,2.44,-1.89,-10.99
613301,-0.06,0.11,1.00,-1.65,-1.95,-4.33
613317,-0.03,0.13,1.00,2.38,-2.01,-13.12
613333,-0.01,0.15,1.00,3.72,-2.32,-26.43
613349,-0.01,0.20,1.00,0.98,-2.62,-25.94
613365,-0.01,0.22,1.00,-1.10,-2.87,-22.40
613381,0.04,0.25,1.00,0.06,-2.38,-16.36
613397,0.06,0.25,0.99,-0.12,-1.89,-12.33
613413,0.07,0.27,1.00,2.44,-1.89,-11.35
613429,0.04,0.29,1.00,5.00,-1.89,-7.81
613445,0.04,0.27,1.00,5.25,-1.83,2.08
613461,0.03,0.26,0.99,3.11,-1.65,9.34
613477,0.03,0.21,1.00,2.20,-0.98,25.94
613493,0.02,0.17,1.00,0.12,-0.79,37.35
613509,0.01,0.15,1.00,-1.59,-0.85,39.18
613525,-0.01,0.12,1.01,1.46,-2.14,37.23
613541,-0.03,0.06,0.98,-6.65,-2.44,32.23
613557,-0.02,0.05,1.00,0.79,-1.53,32.23
613573,-0.01,0.02,1.01,3.54,-0.92,31.49
613589,-0.01,-0.01,1.00,0.98,-1.10,28.44
613605,-0.01,-0.04,1.00,-0.61,-1.53,24.90
613621,-0.01,-0.06,1.00,0.18,-1.77,14.22
613637,-0.04,-0.06,1.01,3.11,-1.59,1.46
613653,-0.07,-0.05,1.00,3.42,-1.71,-4.21
613669,-0.08,-0.03,0.98,3.72,-2.38,-9.77
613685,-0.04,-0.03,1.00,-1.53,-2.14,-4.64
613701,-0.02,-0.03,1.01,-0.12,-2.20,1.10
613717,0.02,-0.05,1.01,1.40,-1.77,15.56
613733,-0.01,-0.11,1.00,0.12,-1.46,26.06
613749,-0.04,-0.12,1.00,0.79,-1.34,27.40
613765,-0.03,-0.15,1.01,-0.24,-1.22,28.32
613781,-0.05,-0.14,1.00,3.17,-1.16,27.04
613797,-0.04,-0.16,1.01,2.69,-1.22,25.27
613813,0.01,-0.15,1.01,3.78,-1.28,19.78
613829,0.02,-0.17,1.01,1.59,-1.71,16.78
613845,0.02,-0.19,1.00,0.85,-1.77,15.81
613861,0.00,-0.23,1.01,1.46,-1.71,12.02
613877,0.01,-0.26,1.01,1.04,-1.83,7.63
613893,0.03,-0.32,1.01,0.79,-2.14,6.71
613909,0.03,-0.39,1.01,-0.31,-2.14,3.48
613925,0.01,-0.40,1.01,1.04,-2.08,-1.71
613941,0.01,-0.00,1.00,2.75,-1.89,1.59
613957,0.00,-0.10,1.01,3.17,-1.65,5.13
613973,-0.01,-0.16,1.01,1.40,-1.46,21.24
613989,0.01,-0.23,1.00,-0.24,-1.34,29.17
614005,0.04,-0.27,1.01,-1.10,-1.10,39.98
614021,0.04,-0.30,1.01,-1.53,-1.22,41.93
614037,0.02,-0.31,1.01,0.43,-1.04,39.43
614053,-0.00,-0.30,1.01,-0.06,-1.53,26.92
614069,-0.03,-0.29,1.01,-0.18,-1.89,17.82
614085,-0.05,-0.27,1.00,2.50,-2.08,-0.31
614101,-0.05,-0.20,1.01,1.34,-1.89,-12.70
614117,-0.03,-0.19,1.01,-1.53,-2.44,-14.77
614133,-0.01,-0.18,1.00,2.08,-2.26,-13.73
614149,-0.01,-0.15,1.01,3.48,-1.89,-13.43
614165,-0.01,-0.13,1.01,0.85,-1.89,-12.94
614181,-0.01,-0.08,1.00,0.31,-1.95,-9.22
614197,-0.03,-0.01,1.00,1.28,-2.08,-2.93
614213,-0.03,0.00,1.00,0.00,-2.32,0.85
614229,-0.02,0.09,1.04,10.25,-1.77,10.25
614245,-0.04,0.05,1.00,1.89,-1.10,15.01
614261,-0.02,0.04,1.00,1.04,-1.59,15.32
614277,-0.06,-0.01,1.01,2.26,-2.26,7.63
614293,-0.07,0.01,1.00,0.06,-2.08,-8.24
614309,-0.07,0.06,1.01,3.97,-2.32,-15.93
614325,-0.03,0.11,1.00,-4.21,-2.08,-26.92
614341,-0.03,0.12,0.97,5.62,-2.69,-28.14
614357,-0.01,0.16,1.01,14.53,-2.01,-29.72
614373,0.02,0.18,1.00,3.05,-1.89,-31.56
614389,0.01,0.23,1.00,-1.04,-2.87,-27.59
614405,0.03,0.26,0.99,1.65,-2.99,-28.08
614421,0.05,0.35,1.00,3.85,-2.75,-31.43
614437,0.06,0.40,0.99,4.15,-2.87,-31.25
614453,0.07,0.43,1.00,3.54,-2.56,-27.95
614469,0.09,0.45,1.00,2.81,-2.38,-16.42
614485,0.09,0.34,1.01,1.59,-2.01,-0.73
614501,0.00,-0.01,1.00,-2.62,-2.01,2.93
614517,-0.02,0.09,1.00,-1.28,-2.01,-2.62
614533,-0.02,0.14,0.99,0.12,-2.20,-18.49
614549,-0.00,0.17,1.00,2.32,-2.26,-26.43
614565,0.02,0.20,1.00,3.60,-2.38,-35.10
614581,0.04,0.23,1.00,3.05,-2.14,-31.74
614597,0.04,0.25,1.00,3.23,-2.01,-25.63
614613,0.03,0.26,1.00,2.14,-1.83,-10.62
614629,0.03,0.24,1.00,1.34,-1.53,4.39
614645,0.03,0.24,1.00,2.32,-1.28,10.07
614661,0.02,0.24,1.00,3.11,-1.46,14.83
614677,0.03,0.21,1.00,2.32,-1.16,19.59
614693,0.02,0.19,1.00,2.08,-1.22,23.44
614709,0.01,0.14,1.01,-0.98,-1.89,29.24
614725,0.03,0.10,0.97,-7.63,-2.32,29.54
614741,0.02,0.10,0.99,0.18,-1.83,28.50
614757,-0.01,0.14,1.00,2.69,-1.59,20.39
614773,-0.03,0.14,1.00,1.59,-1.59,16.30
614789,-0.04,0.12,1.00,1.10,-1.59,16.91
614805,-0.04,0.06,1.00,0.18,-1.28,22.71
614821,-0.06,-0.01,1.01,1.28,-1.77,28.50
614837,-0.06,-0.04,1.00,0.55,-1.53,29.60
614853,-0.04,-0.01,1.00,4.09,-1.46,26.49
614869,-0.03,-0.13,1.00,-0.24,-1.46,25.09
614885,-0.04,-0.14,1.01,3.36,-1.34,25.63
614901,-0.02,-0.15,1.00,2.08,-1.28,30.58
614917,-0.01,-0.16,1.01,0.43,-1.28,30.03
614933,-0.03,-0.22,1.01,0.12,-1.46,26.79
614949,-0.03,-0.24,1.01,0.61,-1.40,21.00
614965,-0.05,-0.23,1.01,4.70,-0.92,13.43
614981,-0.02,-0.24,1.00,3.91,-1.34,9.89
614997,-0.01,-0.24,1.01,4.76,-1.40,5.43
615013,0.01,-0.26,1.01,0.06,-1.77,10.80
615029,0.02,-0.33,1.00,-0.43,-1.77,13.37
615045,0.02,-0.41,1.01,-0.31,-1.89,14.34
615061,0.05,-0.42,1.02,0.12,-1.83,12.57
615077,-0.00,-0.02,1.00,6.53,-1.53,2.93
615093,-0.02,-0.13,1.01,0.49,-1.65,12.45
615109,-0.01,-0.15,1.01,-0.06,-1.71,17.64
615125,-0.01,-0.19,1.01,0.12,-1.59,19.41
615141,0.00,-0.23,1.01,1.34,-1.53,15.32
615157,0.02,-0.24,1.00,1.77,-1.53,12.63
615173,0.02,-0.25,1.00,0.98,-1.53,8.54
615189,-0.02,-0.24,1.01,-1.89,-2.01,3.97
615205,-0.02,-0.24,1.01,-3.60,-2.14,-0.18
615221,-0.03,-0.22,1.00,-3.48,-2.62,-9.09
615237,-0.03,-0.19,1.00,0.85,-2.38,-17.09
615253,-0.03,-0.17,1.01,2.93,-2.20,-20.51
615269,-0.03,-0.14,1.00,3.36,-2.26,-24.90
615285,-0.02,-0.11,1.01,-0.31,-2.01,-23.74
615301,-0.02,-0.11,1.01,-2.14,-1.95,-21.55
615317,-0.03,-0.13,1.00,-2.93,-1.89,-15.87
615333,-0.01,-0.04,1.00,-1.53,-1.83,-13.18
615349,-0.05,-0.11,0.95,-0.12,-1.65,-12.70
615365,-0.04,-0.01,1.02,8.18,-2.69,-14.59
615381,-0.01,0.01,1.01,-4.03,-1.16,-15.44
615397,-0.03,0.01,1.00,-6.59,-1.40,-13.49
615413,-0.01,0.02,0.95,-14.65,-2.26,-8.54
615429,-0.01,0.10,0.98,-0.73,-2.20,-3.66
615445,-0.01,0.13,1.00,5.43,-1.65,-3.54
615461,0.01,0.14,1.00,-0.85,-2.01,-8.12
615477,-0.02,0.13,0.98,3.97,-1.46,-11.66
615493,-0.01,0.14,1.00,10.13,-1.89,-14.40
615509,0.03,0.17,1.01,7.63,-1.53,-19.17
615525,0.03,0.20,1.01,1.16,-2.20,-18.49
615541,0.03,0.21,1.01,-1.46,-2.20,-16.60
615557,0.03,0.25,1.01,-6.23,-1.89,-13.31
615573,0.03,0.28,1.00,-9.89,-1.71,-13.31
615589,0.02,0.32,0.98,-6.35,-1.95,-13.67
615605,0.06,0.43,0.99,6.84,-2.44,-18.43
615621,0.02,0.34,1.03,11.05,-2.08,-15.93
615637,-0.02,0.11,1.02,-1.95,-2.20,-13.55
615653,0.00,0.13,0.98,-6.10,-1.89,-29.11
615669,0.05,0.23,1.00,2.20,-2.01,-29.66
615685,0.06,0.26,1.00,2.81,-1.95,-25.27
615701,0.06,0.31,1.00,4.33,-1.77,-14.47
615717,0.05,0.34,1.00,8.36,-1.71,-3.60
615733,0.04,0.33,1.01,10.25,-1.53,3.42
615749,0.05,0.29,1.00,9.40,-1.46,18.80
615765,0.02,0.22,1.01,6.35,-2.26,31.80
615781,0.03,0.19,1.02,2.75,-2.87,35.95
615797,-0.00,0.13,1.00,-7.51,-3.05,38.39
615813,-0.05,0.10,0.99,-0.67,-2.08,38.33
615829,-0.06,0.10,1.01,6.47,-1.71,37.29
615845,-0.06,0.06,0.99,3.97,-1.71,31.01
615861,-0.05,0.03,1.00,9.58,-0.98,28.44
615877,-0.04,0.02,1.00,12.15,-1.22,25.57
615893,-0.01,0.03,1.02,9.95,-1.28,16.72
615909,-0.00,0.03,1.00,5.19,-1.59,9.40
615925,-0.05,0.01,0.99,3.60,-1.46,7.20
615941,-0.06,0.02,1.00,-1.59,-1.53,4.82
615957,-0.06,-0.01,1.00,3.11,-1.83,4.76
615973,-0.01,-0.03,1.00,3.54,-1.65,6.71
615989,-0.02,-0.10,1.01,2.99,-1.59,10.07
