time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
540022,-0.00,0.11,1.00,0.73,-1.16,48.58
540037,-0.03,0.06,1.00,1.16,-1.40,46.88
540053,-0.03,0.03,0.99,3.72,-1.40,38.09
540069,-0.04,0.03,1.00,4.94,-1.04,33.08
540085,-0.03,-0.01,1.02,3.48,-1.10,21.97
540101,-0.04,-0.01,1.01,4.33,-2.44,11.17
540117,-0.04,-0.02,1.01,3.11,-2.81,5.98
540133,-0.06,-0.05,0.99,-0.85,-2.32,-0.92
540149,-0.04,-0.02,1.01,1.95,-1.46,-0.12
540165,-0.03,-0.01,1.00,1.16,-1.77,1.83
540181,-0.02,-0.00,1.01,1.71,-2.81,5.92
540197,-0.00,0.00,0.99,-2.56,-1.77,9.64
540213,-0.00,-0.01,1.00,-1.95,-1.40,11.35
540229,-0.01,-0.01,1.00,2.32,-1.22,12.88
540245,-0.04,-0.04,1.00,4.15,-1.59,11.66
540261,-0.03,-0.05,1.00,4.21,-1.89,9.83
540277,0.03,-0.02,1.01,4.09,-2.20,7.81
540293,-0.02,-0.10,1.00,-3.11,-1.71,13.98
540309,-0.02,-0.07,1.01,2.99,-1.34,19.47
540325,-0.01,-0.02,1.01,3.66,-1.34,31.25
540341,-0.01,-0.08,1.00,0.00,-1.22,41.56
540357,-0.02,-0.09,1.00,2.20,-0.79,44.13
540373,-0.02,-0.16,1.00,0.61,-0.73,44.19
540389,-0.03,-0.23,1.01,3.30,-0.67,39.25
540405,-0.01,-0.29,1.01,2.08,-0.79,35.34
540421,0.03,-0.36,1.01,1.77,-1.04,26.00
540437,0.04,-0.40,1.01,0.37,-1.40,15.63
540453,0.04,-0.41,1.01,0.24,-1.59,10.50
540469,0.04,-0.40,1.01,-0.55,-2.08,-0.85
540485,0.01,0.00,1.01,2.44,-1.95,-1.71
540501,0.00,-0.02,1.00,0.73,-1.83,2.44
540517,-0.04,-0.12,1.01,7.20,-1.22,5.00
540533,-0.02,-0.21,1.01,3.05,-1.34,17.58
540549,-0.00,-0.24,1.01,1.46,-1.59,25.21
540565,0.02,-0.25,1.01,1.65,-1.16,33.39
