time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
620022,-0.01,-0.12,1.00,4.09,-1.83,2.69
620037,-0.02,-0.10,1.00,3.78,-2.08,7.39
620053,-0.03,-0.06,1.00,-1.40,-2.14,13.49
620069,-0.04,-0.01,1.01,4.21,-1.46,13.43
620085,-0.03,-0.02,1.00,2.93,-1.46,11.66
620101,-0.05,-0.02,1.00,0.67,-1.83,12.63
620117,-0.02,-0.05,1.01,1.46,-1.16,19.96
620133,-0.03,0.01,1.01,7.63,-0.98,24.17
620149,-0.02,0.00,1.00,1.10,-1.10,21.42
620165,-0.01,0.03,1.00,3.42,-2.50,9.58
620181,-0.04,0.03,1.00,5.25,-2.93,-1.71
620197,-0.05,0.04,1.01,-1.22,-2.20,-21.18
620213,-0.00,0.05,0.99,2.50,-2.38,-28.93
620229,-0.02,0.04,1.00,7.69,-3.30,-31.31
620245,-0.01,0.12,0.99,6.04,-2.38,-35.10
620261,-0.02,0.16,1.00,0.61,-2.20,-35.52
620277,-0.00,0.24,1.00,-0.49,-2.14,-35.28
620293,0.03,0.29,1.00,0.92,-2.81,-34.67
620309,0.06,0.31,0.99,2.26,-3.36,-33.57
620325,0.08,0.34,0.99,3.48,-3.11,-32.96
620341,0.07,0.33,1.00,1.46,-2.56,-23.93
620357,0.06,0.32,1.00,1.95,-2.20,-17.64
620373,0.05,0.31,0.99,-1.04,-2.01,-6.47
620389,0.06,0.30,1.00,-1.46,-2.08,-1.59
620405,0.07,0.28,1.00,-0.98,-1.95,-0.85
620421,0.03,0.12,1.00,-2.81,-2.01,-3.17
620437,0.00,0.09,1.00,-1.28,-2.26,-15.14
620453,0.03,0.07,1.00,1.71,-2.38,-25.82
620469,0.01,0.10,1.00,3.42,-2.50,-44.19
620485,0.01,0.13,1.00,2.14,-2.93,-54.08
620501,0.01,0.15,1.00,1.89,-2.81,-55.48
620517,0.02,0.23,1.00,3.91,-2.44,-55.30
620533,0.05,0.29,1.00,6.96,-2.20,-51.39
620549,0.06,0.33,1.00,6.10,-2.32,-47.55
620565,0.07,0.34,1.00,2.87,-2.50,-37.35
620581,0.05,0.32,1.00,1.28,-2.08,-19.23
620597,0.05,0.30,0.99,0.98,-1.83,-8.91
620613,0.03,0.28,1.00,-1.34,-1.53,8.18
620629,0.01,0.25,1.00,-1.53,-1.89,21.42
620645,-0.01,0.25,1.00,0.61,-2.26,27.53
620661,-0.01,0.19,1.01,-1.89,-3.17,35.34
620677,-0.02,0.10,1.01,-2.69,-1.65,41.87
620693,-0.04,0.07,1.01,0.43,-1.16,43.70
620709,-0.06,0.02,1.00,2.69,-2.01,41.20
620725,-0.05,-0.04,1.00,-1.22,-1.40,35.46
620741,-0.06,-0.07,1.01,-0.98,-1.16,32.53
620757,-0.07,-0.10,1.00,2.81,-1.16,22.03
620773,-0.05,-0.13,1.00,5.92,-1.22,10.19
620789,-0.02,-0.08,0.99,9.46,-1.53,3.97
620805,-0.01,-0.14,1.00,-5.86,-2.01,-4.70
620821,-0.01,-0.09,1.00,4.15,-1.59,-8.91
620837,-0.01,-0.08,1.01,6.77,-1.77,-9.16
620853,-0.05,-0.14,1.00,-0.06,-2.44,-7.93
620869,-0.02,-0.16,1.00,3.42,-1.71,2.38
620885,-0.01,-0.17,1.00,1.77,-1.46,10.07
620901,0.03,-0.21,1.01,2.38,-0.85,24.84
620917,-0.00,-0.25,1.01,1.22,-1.22,30.09
620933,-0.02,-0.28,1.01,0.49,-1.40,29.60
620949,0.01,-0.36,1.02,0.92,-1.28,27.83
620965,0.04,-0.45,1.01,0.06,-1.40,22.09
620981,0.06,-0.46,1.01,0.43,-1.59,18.31
620997,0.02,-0.12,1.00,1.89,-1.77,8.85
621013,-0.03,-0.12,1.00,2.38,-1.59,7.57
621029,-0.02,-0.14,1.00,0.98,-1.71,15.50
621045,-0.00,-0.18,1.01,0.12,-1.59,28.69
621061,0.02,-0.23,1.01,-0.12,-1.40,35.10
621077,0.01,-0.25,1.00,0.49,-1.28,36.25
621093,-0.00,-0.28,1.01,1.40,-1.40,34.18
621109,0.01,-0.29,1.01,1.40,-1.77,28.08
621125,0.00,-0.29,1.01,0.67,-1.95,24.54
621141,-0.01,-0.27,1.01,-1.10,-2.01,14.28
621157,-0.01,-0.26,1.00,-2.20,-2.50,1.28
621173,-0.01,-0.24,1.01,-0.49,-2.32,-4.76
621189,-0.02,-0.21,1.01,-0.73,-2.44,-14.04
621205,-0.01,-0.18,1.00,-4.82,-2.44,-23.56
621221,0.01,-0.14,1.01,-6.90,-2.62,-27.28
621237,0.02,-0.10,0.99,-9.58,-1.77,-29.97
621253,0.02,-0.07,0.99,0.55,-1.83,-21.36
621269,0.00,0.03,1.00,16.36,-2.81,-11.05
621285,-0.01,0.06,1.00,14.22,-1.04,10.50
621301,-0.01,0.07,1.02,0.00,-1.34,37.35
