time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
480022,0.01,0.41,1.00,5.86,-2.20,-20.26
480037,0.05,0.38,1.00,1.28,-2.01,-3.97
480053,-0.04,0.10,1.00,-5.49,-2.08,2.26
480069,-0.04,0.15,0.99,-6.65,-2.14,-3.97
480085,-0.01,0.29,0.98,1.59,-2.32,-18.92
480101,0.03,0.37,1.01,10.07,-2.20,-20.32
480117,0.03,0.36,1.00,6.35,-1.77,-12.94
480133,0.03,0.30,1.00,3.23,-1.59,10.80
480149,-0.01,0.21,1.00,-1.59,-1.34,32.96
480165,-0.01,0.17,0.99,-2.44,-1.28,38.27
480181,-0.02,0.15,1.00,0.55,-0.98,36.19
480197,-0.01,0.15,1.01,3.48,-0.92,30.40
480213,-0.01,0.14,1.00,2.99,-1.04,30.09
480229,-0.01,0.10,1.01,3.48,-1.71,33.57
480245,-0.01,0.07,1.00,-0.12,-2.38,36.07
480261,-0.02,0.04,0.99,-3.36,-2.26,35.95
480277,-0.02,0.04,1.01,2.14,-1.10,32.29
480293,-0.03,0.06,1.01,2.81,-1.40,25.15
480309,-0.03,0.06,1.00,3.97,-1.71,23.74
480325,-0.02,0.04,1.01,2.56,-2.20,25.51
480341,-0.02,0.03,1.00,-1.53,-1.04,29.42
480357,-0.01,0.01,1.01,-0.49,-1.04,31.56
480373,0.01,-0.03,1.00,-0.61,-1.71,34.06
480389,-0.01,-0.04,1.01,2.50,-0.98,31.92
480405,-0.02,0.03,1.00,5.62,-1.28,28.50
480421,-0.05,0.02,0.99,-3.36,-1.46,23.25
480437,-0.02,0.04,1.00,4.09,-1.22,24.96
480453,0.01,0.01,1.00,6.35,-0.79,28.32
480469,0.01,-0.07,1.01,3.72,-0.92,32.71
480485,-0.01,-0.12,1.00,-1.22,-1.28,30.70
480501,-0.03,-0.14,1.01,1.95,-1.40,30.40
480517,-0.04,-0.19,1.01,-0.43,-1.40,27.89
480533,-0.03,-0.17,1.01,1.46,-1.28,26.12
480549,-0.04,-0.20,1.01,0.37,-0.98,22.77
480565,-0.03,-0.22,1.01,1.28,-1.40,20.94
480581,-0.03,-0.25,1.01,0.92,-1.46,18.92
480597,0.00,-0.30,1.01,2.44,-1.28,12.39
480613,0.03,-0.33,1.01,3.11,-1.59,3.72
480629,0.04,-0.34,1.01,2.14,-1.71,-0.12
480645,0.03,-0.30,1.01,0.31,-2.20,-7.32
480661,0.02,-0.02,1.00,2.26,-1.89,-4.46
480677,-0.03,-0.05,1.00,0.98,-1.71,1.89
480693,-0.03,-0.14,1.00,3.85,-1.34,5.49
480709,0.01,-0.20,1.00,3.48,-1.04,11.41
480725,0.03,-0.22,1.01,2.38,-1.28,14.16
480741,0.03,-0.26,1.01,-0.73,-1.77,13.37
480757,0.04,-0.25,1.00,-0.49,-2.01,4.58
480773,0.03,-0.23,1.00,1.71,-1.89,-1.95
480789,-0.00,-0.21,1.00,2.99,-2.38,-14.77
480805,0.02,-0.22,1.01,4.09,-2.20,-20.75
480821,0.01,-0.22,1.01,1.89,-2.44,-20.81
480837,-0.03,-0.17,1.01,-0.37,-3.54,-21.18
480853,-0.01,-0.15,1.00,-0.92,-2.08,-24.60
480869,-0.01,-0.14,1.00,-0.67,-1.77,-23.44
480885,0.01,-0.13,1.00,2.81,-2.87,-19.10
480901,0.00,-0.12,1.00,1.28,-2.44,-18.49
480917,-0.00,-0.12,1.01,-1.10,-2.44,-18.13
480933,-0.03,-0.10,1.00,-1.53,-2.08,-18.01
480949,-0.06,-0.04,1.00,-2.50,-1.53,-24.05
480965,-0.07,-0.04,1.02,-4.94,-1.65,-27.34
480981,-0.00,0.01,0.99,9.95,-2.87,-29.85
480997,0.01,0.02,1.00,4.64,-1.53,-33.33
481013,-0.03,0.01,1.00,6.41,-2.26,-33.14
481029,-0.06,0.06,1.02,-2.20,-2.50,-36.38
481045,-0.03,0.08,1.00,-6.84,-1.83,-36.50
481061,-0.02,0.11,0.99,-6.84,-2.01,-34.30
481077,-0.02,0.18,1.00,-6.96,-2.26,-28.99
481093,-0.01,0.16,0.99,-3.42,-0.79,-22.95
481109,-0.01,0.14,0.99,0.92,0.00,-20.94
481125,-0.01,0.10,1.00,6.53,0.31,-18.62
481141,-0.04,0.13,1.00,2.26,-0.67,-20.45
481157,-0.04,0.15,1.00,-0.31,-0.98,-21.30
481173,-0.02,0.18,0.99,-3.30,-3.30,-19.59
481189,-0.02,0.29,1.01,-2.56,-5.98,-16.66
481205,0.01,0.33,1.00,0.61,-4.33,-17.15
