time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
80022,-0.18,0.10,1.29,2.81,-16.30,9.83
80037,-0.17,0.11,1.25,3.78,-21.97,8.06
80053,-0.15,0.11,1.21,1.53,-25.27,6.71
80069,-0.15,0.11,1.19,1.46,-25.94,6.90
80085,-0.12,0.11,1.15,3.91,-25.02,9.40
80101,-0.10,0.11,1.12,6.71,-23.56,11.60
80117,-0.10,0.11,1.11,5.98,-23.32,11.60
80133,-0.10,0.10,1.09,2.87,-22.09,10.86
80149,-0.10,0.09,1.07,0.43,-20.08,10.62
80165,-0.09,0.09,1.07,0.55,-19.29,10.74
80181,-0.09,0.08,1.08,3.72,-17.82,11.66
80197,-0.09,0.06,1.08,6.35,-15.99,12.57
80213,-0.09,0.06,1.09,7.08,-15.14,12.51
80229,-0.09,0.06,1.09,9.64,-14.59,10.74
80245,-0.09,0.08,1.10,11.96,-16.60,8.30
80261,-0.09,0.09,1.09,11.60,-18.74,6.90
80277,-0.08,0.11,1.08,12.15,-24.05,4.76
80293,-0.09,0.13,1.06,13.98,-28.81,4.58
80309,-0.09,0.14,1.06,15.75,-30.15,5.19
80325,-0.08,0.14,1.06,16.60,-32.17,7.87
80341,-0.07,0.14,1.05,15.50,-35.77,10.01
80357,-0.06,0.13,1.04,14.65,-38.51,10.93
80373,-0.03,0.12,0.99,9.09,-44.31,11.54
80389,-0.01,0.11,0.94,6.59,-46.02,9.40
80405,-0.00,0.11,0.91,6.65,-44.49,8.36
80421,0.03,0.13,0.88,9.95,-39.12,7.32
80437,0.04,0.14,0.87,11.41,-34.42,8.00
80453,0.04,0.14,0.86,11.17,-32.65,8.97
80469,0.06,0.13,0.83,10.86,-29.79,11.05
80485,0.07,0.11,0.79,8.42,-27.10,11.54
80501,0.08,0.10,0.78,6.59,-25.21,10.80
80517,0.07,0.08,0.74,2.87,-21.79,7.87
80533,0.09,0.09,0.72,-0.49,-19.71,4.15
80549,0.10,0.10,0.70,-2.69,-19.10,2.38
80565,0.11,0.10,0.67,-5.92,-17.40,1.16
80581,0.13,0.08,0.62,-7.69,-15.32,1.83
80597,0.13,0.07,0.60,-7.26,-13.61,2.26
80613,0.14,0.06,0.56,-4.03,-8.67,2.99
80629,0.14,0.05,0.55,0.31,-0.92,3.42
80645,0.15,0.06,0.56,1.16,3.42,3.54
80661,0.13,0.08,0.60,-0.37,11.47,1.28
80677,0.10,0.11,0.66,-5.07,15.26,-0.79
80693,0.11,0.12,0.68,-6.84,14.71,-0.31
80709,0.10,0.10,0.71,-5.80,12.15,4.39
80725,0.10,0.09,0.72,-4.33,9.46,8.91
80741,0.12,0.06,0.74,-3.66,9.40,9.64
80757,0.13,0.04,0.76,-3.78,10.93,8.67
80773,0.12,0.03,0.77,-3.05,14.34,5.92
80789,0.10,0.02,0.80,-1.77,16.48,4.27
80805,0.08,0.03,0.83,-0.67,20.14,0.00
80821,0.07,0.04,0.85,-1.34,24.11,-2.81
80837,0.05,0.08,0.90,-3.48,25.70,-3.72
80853,0.05,0.08,0.94,-7.87,26.73,-3.66
80869,0.05,0.07,0.95,-7.69,27.04,-2.14
80885,0.05,0.05,0.97,-2.32,26.73,-0.61
80901,0.02,0.06,0.99,-1.95,24.23,-4.82
80917,0.00,0.07,0.99,-4.94,22.77,-8.36
80933,-0.01,0.10,1.00,-12.51,21.30,-14.89
80949,-0.02,0.13,1.02,-15.50,22.22,-16.36
80965,-0.01,0.14,1.03,-14.59,21.97,-14.28
80981,-0.02,0.16,1.04,-11.96,19.96,-8.73
80997,-0.05,0.15,1.04,-11.84,18.92,-2.32
81013,-0.06,0.13,1.05,-12.51,19.17,2.01
81029,-0.06,0.08,1.06,-14.89,18.98,10.13
81045,-0.05,0.03,1.07,-20.87,16.42,13.43
81061,-0.03,0.01,1.07,-23.38,14.77,12.15
81077,-0.03,-0.01,1.07,-22.52,12.76,5.74
81093,-0.04,-0.00,1.06,-19.84,13.31,-0.31
81109,-0.05,0.01,1.07,-17.94,14.77,-2.62
81125,-0.07,0.01,1.09,-14.65,17.58,-3.17
81141,-0.08,0.00,1.10,-19.71,18.01,-2.69
81157,-0.07,0.04,1.19,-5.37,20.26,0.18
81173,-0.09,-0.02,1.16,-15.44,15.01,0.61
81189,-0.11,-0.02,1.19,-10.25,18.43,-2.50
81205,-0.10,-0.01,1.22,-8.36,18.01,-3.30
81221,-0.10,0.01,1.22,-5.37,12.88,-3.17
81237,-0.10,0.02,1.20,-2.81,8.61,-3.54
81253,-0.10,0.02,1.19,-2.14,6.84,-3.30
81269,-0.09,0.02,1.18,-2.50,5.43,-2.75
81285,-0.10,0.02,1.19,-2.56,6.10,-2.38
81301,-0.10,0.01,1.19,-2.44,6.65,-2.01
81317,-0.11,0.02,1.21,-0.12,7.69,-0.55
81333,-0.12,0.02,1.23,0.06,7.39,0.24
81349,-0.12,0.02,1.24,-0.37,6.10,0.12
81365,-0.13,0.02,1.26,0.49,2.26,0.31
81381,-0.13,0.03,1.28,2.44,-2.93,2.14
81397,-0.13,0.03,1.28,2.99,-5.86,3.30
81413,-0.13,0.02,1.27,3.72,-12.15,6.10
81429,-0.13,-0.00,1.24,6.96,-16.36,9.16
81445,-0.12,-0.00,1.24,8.85,-17.27,9.77
81461,-0.12,-0.00,1.21,8.30,-18.98,9.03
81477,-0.11,-0.00,1.19,6.84,-21.00,7.57
81493,-0.11,-0.00,1.17,6.77,-21.67,6.96
81509,-0.09,0.01,1.15,7.14,-22.16,5.98
81525,-0.09,0.01,1.13,7.39,-23.19,5.37
81541,-0.08,0.02,1.12,8.73,-23.56,5.07
81557,-0.07,0.03,1.11,11.11,-24.60,4.88
81573,-0.07,0.03,1.09,10.44,-25.15,6.04
81589,-0.06,0.02,1.08,10.44,-25.39,7.26
81605,-0.05,0.01,1.06,12.45,-25.45,9.28
81621,-0.03,0.00,1.05,16.36,-25.63,9.89
81637,-0.03,0.00,1.04,18.92,-25.45,9.64
81653,-0.03,0.02,1.04,23.56,-24.05,7.26
81669,-0.03,0.04,1.04,24.78,-24.17,4.46
81685,-0.03,0.06,1.03,24.84,-24.54,3.48
81701,-0.04,0.08,1.03,25.09,-25.33,4.09
81717,-0.04,0.10,1.04,21.85,-28.32,6.59
81733,-0.02,0.10,1.04,18.37,-31.13,7.45
81749,-0.01,0.08,1.03,13.00,-36.50,8.18
81765,0.00,0.07,1.02,12.94,-39.31,9.58
81781,0.02,0.05,0.99,14.28,-40.53,10.07
81797,0.04,0.05,0.96,17.21,-41.32,9.46
81813,0.05,0.05,0.94,16.36,-40.47,6.71
81829,0.07,0.06,0.92,14.89,-39.43,4.88
81845,0.09,0.06,0.88,14.04,-36.68,2.81
81861,0.10,0.06,0.86,17.64,-33.81,2.69
81877,0.10,0.07,0.82,18.74,-32.23,2.81
81893,0.11,0.08,0.79,17.76,-27.95,2.26
81909,0.11,0.08,0.77,15.75,-25.15,0.24
81925,0.12,0.09,0.74,9.52,-20.14,-0.79
81941,0.12,0.09,0.71,4.33,-16.30,-1.83
