time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
50022,0.16,0.02,0.51,-11.47,-11.90,1.71
50037,0.16,-0.00,0.51,-11.17,0.73,3.42
50053,0.15,-0.02,0.56,-6.29,7.57,3.11
50069,0.15,-0.02,0.62,-3.66,13.43,0.43
50085,0.16,-0.02,0.62,-8.42,11.60,-1.59
50101,0.16,-0.04,0.63,-10.68,11.17,-2.38
50117,0.17,-0.06,0.68,-11.66,14.10,-3.60
50133,0.16,-0.06,0.72,-9.95,17.64,-6.65
50149,0.15,-0.05,0.76,-8.18,20.02,-9.77
50165,0.14,-0.01,0.76,-0.92,12.63,-15.63
50181,0.14,0.01,0.76,3.23,9.16,-15.93
50197,0.11,0.04,0.77,7.51,7.32,-10.80
50213,0.10,0.04,0.79,5.37,12.15,-1.65
50229,0.09,0.02,0.80,3.54,15.50,2.20
50245,0.07,-0.01,0.85,1.28,23.38,5.31
50261,0.04,-0.01,0.90,-2.87,31.80,-1.10
50277,0.03,0.00,0.92,-4.88,35.95,-6.90
50293,0.06,0.03,0.96,-0.79,42.85,-14.65
50309,0.07,0.06,1.02,7.39,46.33,-13.49
50325,0.05,0.08,1.06,10.62,47.61,-11.41
50341,0.02,0.10,1.12,9.16,47.79,-8.12
50357,-0.03,0.13,1.15,0.37,42.60,-8.30
50373,-0.04,0.14,1.15,-4.88,37.96,-9.40
50389,-0.01,0.13,1.12,-8.67,27.71,-8.00
50405,0.01,0.11,1.12,2.26,24.41,-0.61
50421,-0.00,0.10,1.12,9.89,24.05,2.93
50437,-0.03,0.11,1.16,16.54,23.19,5.37
50453,-0.07,0.10,1.15,6.23,20.02,2.99
50469,-0.09,0.08,1.13,0.92,18.49,1.40
50485,-0.08,0.10,1.07,-3.54,17.03,-2.93
50501,-0.06,0.11,1.15,21.06,23.68,0.49
50517,-0.07,0.15,1.18,27.47,17.27,-2.81
50533,-0.06,0.14,1.14,17.52,11.60,-12.63
50549,-0.06,0.20,1.16,25.82,7.63,-7.26
50565,-0.05,0.22,1.17,26.18,2.93,-3.05
50581,-0.06,0.19,1.15,23.01,-4.88,4.52
50597,-0.06,0.15,1.17,22.09,-6.16,11.11
50613,-0.06,0.13,1.17,19.47,-5.25,12.02
50629,-0.05,0.12,1.19,11.66,-1.83,8.18
50645,-0.04,0.12,1.19,3.36,1.22,1.34
50661,-0.04,0.13,1.18,2.01,2.99,-0.92
50677,-0.03,0.15,1.20,5.74,7.45,-2.08
50693,-0.05,0.16,1.23,7.02,8.18,-1.22
50709,-0.05,0.16,1.24,5.31,6.65,-0.67
50725,-0.06,0.16,1.23,0.55,3.48,-0.37
50741,-0.04,0.17,1.23,-2.75,1.28,-0.55
50757,-0.04,0.17,1.24,-2.44,0.79,-1.83
50773,-0.05,0.20,1.27,2.08,1.10,-3.11
50789,-0.05,0.22,1.33,3.60,0.37,-2.38
50805,-0.05,0.24,1.35,4.09,-0.67,-2.38
50821,-0.05,0.25,1.38,2.75,-4.09,-0.06
50837,-0.07,0.24,1.41,1.89,-8.12,5.31
50853,-0.08,0.23,1.43,0.12,-11.35,7.45
50869,-0.10,0.21,1.42,-2.99,-19.23,10.31
50885,-0.10,0.18,1.40,-0.73,-27.77,13.18
50901,-0.11,0.16,1.38,1.53,-32.65,14.47
50917,-0.10,0.15,1.32,1.65,-43.64,14.77
50933,-0.07,0.13,1.23,-3.05,-52.80,13.24
50949,-0.05,0.13,1.19,-5.55,-55.79,11.41
50965,-0.02,0.14,1.10,-6.16,-59.57,7.39
50981,0.01,0.15,1.04,-4.15,-58.29,6.47
50997,0.02,0.15,1.03,-1.04,-56.15,7.81
51013,0.03,0.14,1.01,6.41,-54.50,12.51
51029,0.02,0.10,0.99,11.84,-55.36,16.91
51045,0.03,0.11,0.98,10.93,-55.73,17.70
51061,0.04,0.11,0.94,6.41,-55.24,16.30
51077,0.03,0.10,0.92,2.14,-54.57,15.32
51093,0.02,0.10,0.86,1.53,-54.44,15.63
51109,0.01,0.09,0.81,2.81,-54.93,16.24
51125,0.02,0.09,0.78,1.46,-55.11,14.83
51141,0.05,0.09,0.72,-0.92,-54.57,14.34
51157,0.07,0.08,0.65,-6.96,-54.20,14.40
51173,0.07,0.07,0.63,-11.96,-56.95,16.11
51189,0.10,0.05,0.56,-14.83,-57.56,16.66
51205,0.16,0.02,0.50,-20.39,-56.34,16.30
51221,0.18,0.01,0.47,-22.22,-52.92,15.20
51237,0.21,-0.01,0.43,-26.06,-41.69,11.54
51253,0.24,-0.02,0.41,-26.37,-25.45,6.47
51269,0.24,-0.01,0.41,-24.29,-17.15,3.91
51285,0.24,-0.03,0.45,-19.84,-1.53,0.92
51301,0.23,-0.06,0.52,-21.48,12.33,0.92
51317,0.24,-0.07,0.55,-25.76,18.01,0.18
51333,0.25,-0.12,0.61,-39.12,24.96,-4.27
51349,0.24,-0.15,0.64,-45.17,27.53,-9.77
