time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
180022,-0.05,-0.02,1.12,7.45,2.26,4.76
180037,-0.07,0.01,1.17,28.32,-5.37,10.44
180053,-0.10,0.01,1.12,27.28,-13.37,10.93
180069,-0.09,0.00,1.10,14.71,-14.47,10.99
180085,-0.07,-0.00,1.08,12.63,-14.16,12.70
180101,-0.07,-0.04,1.08,11.41,-6.96,12.76
180117,-0.05,-0.02,1.13,10.38,3.42,10.25
180133,-0.07,-0.03,1.15,7.63,6.59,7.93
180149,-0.09,-0.03,1.13,2.87,9.52,2.87
180165,-0.09,0.00,1.11,6.71,8.30,-4.27
180181,-0.08,0.04,1.10,9.16,7.20,-6.71
180197,-0.06,0.08,1.07,9.03,6.59,-6.84
180213,-0.05,0.08,1.03,6.59,10.19,0.43
180229,-0.05,0.06,1.01,5.68,12.15,5.55
180245,-0.06,0.05,0.99,9.34,15.81,12.57
180261,-0.06,0.05,1.03,10.80,20.45,11.60
180277,-0.06,0.05,1.05,7.81,22.28,10.13
180293,-0.05,0.04,1.09,-3.11,23.80,6.96
180309,-0.07,0.03,1.16,-14.40,24.84,5.86
180325,-0.08,-0.01,1.18,-18.92,24.41,6.04
180341,-0.11,-0.04,1.20,-14.28,18.80,4.52
180357,-0.11,-0.03,1.21,1.46,10.38,0.00
180373,-0.11,0.01,1.24,8.54,7.14,-0.73
180389,-0.11,0.04,1.32,11.90,3.60,0.37
180405,-0.11,0.04,1.33,-2.38,4.52,1.71
180421,-0.13,0.02,1.38,-5.92,2.87,1.95
180437,-0.16,0.02,1.39,-12.57,-1.71,0.67
180453,-0.17,0.01,1.38,-12.88,-7.75,-2.75
180469,-0.16,0.02,1.36,-5.25,-10.56,-3.05
180485,-0.14,0.03,1.35,0.85,-16.78,0.18
180501,-0.14,0.02,1.34,1.34,-20.63,2.69
180517,-0.13,-0.00,1.29,1.34,-27.83,6.23
180533,-0.13,-0.01,1.23,4.15,-32.41,6.47
180549,-0.13,-0.01,1.19,6.04,-33.33,6.16
180565,-0.11,-0.00,1.14,9.40,-32.23,4.88
180581,-0.10,0.00,1.12,11.41,-25.45,5.37
180597,-0.10,0.01,1.14,10.19,-20.75,6.23
180613,-0.10,0.01,1.12,-0.06,-12.82,5.68
180629,-0.09,0.04,1.11,-5.92,-11.17,2.56
180645,-0.10,0.04,1.10,-9.83,-11.72,1.28
180661,-0.09,0.03,1.03,-13.85,-11.84,1.46
180677,-0.06,0.02,1.00,-4.70,-10.01,7.08
180693,-0.03,0.00,1.03,2.81,-9.52,10.50
180709,-0.06,-0.01,1.09,14.77,-9.77,15.93
180725,-0.10,-0.01,1.14,15.14,-11.72,16.66
180741,-0.12,-0.01,1.16,11.35,-14.65,14.40
180757,-0.13,-0.00,1.13,0.18,-24.29,6.71
180773,-0.10,0.00,1.05,-6.35,-33.33,0.49
180789,-0.10,0.01,1.00,-5.19,-36.44,0.24
180805,-0.09,0.03,0.93,4.94,-39.31,4.33
180821,-0.07,0.06,0.89,15.69,-37.96,10.68
180837,-0.08,0.05,0.87,15.75,-37.05,13.31
180853,-0.05,0.04,0.83,9.95,-35.34,16.91
180869,-0.02,0.01,0.78,0.98,-31.19,18.49
180885,-0.03,-0.02,0.75,-2.01,-28.26,19.04
180901,-0.04,-0.05,0.74,1.04,-24.11,19.04
180917,-0.03,-0.05,0.74,6.53,-26.31,13.79
180933,-0.01,-0.04,0.73,9.46,-29.30,10.31
180949,0.01,-0.01,0.69,9.77,-35.71,4.94
180965,0.03,0.01,0.63,4.88,-40.34,1.65
180981,0.03,0.01,0.58,1.95,-41.93,0.12
180997,0.05,0.00,0.50,1.40,-40.89,-1.04
181013,0.08,0.00,0.47,9.83,-33.26,1.71
181029,0.08,0.01,0.48,13.24,-28.02,3.48
181045,0.09,0.04,0.50,11.54,-17.58,3.97
181061,0.11,0.03,0.51,2.38,-9.83,3.66
181077,0.13,0.01,0.52,-2.08,-6.35,4.39
181093,0.12,-0.04,0.57,-5.49,2.14,5.49
181109,0.12,-0.06,0.64,-5.25,9.77,2.62
181125,0.12,-0.05,0.68,-3.54,12.15,0.06
181141,0.11,-0.04,0.73,-4.03,15.14,-5.07
181157,0.08,-0.03,0.78,-3.72,17.27,-7.08
181173,0.09,-0.01,0.81,-5.25,18.86,-7.02
