time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
170022,-0.03,0.06,1.04,-14.65,38.76,-11.60
170037,-0.01,0.08,1.07,-18.80,35.28,-16.85
170053,0.02,0.07,1.08,-19.84,33.20,-17.76
170069,0.03,0.07,1.09,-17.33,30.21,-12.15
170085,-0.00,0.03,1.09,-12.39,28.44,-2.08
170101,-0.03,0.01,1.09,-9.16,27.59,2.62
170117,-0.07,-0.00,1.10,-5.00,26.00,4.39
170133,-0.05,0.02,1.13,-5.86,24.11,-2.38
170149,-0.01,0.02,1.15,-9.22,23.50,-6.65
170165,-0.01,0.01,1.15,-19.04,23.13,-9.46
170181,-0.02,-0.04,1.11,-16.97,20.69,-3.72
170197,-0.04,-0.04,1.12,-9.22,19.35,-0.73
170213,-0.09,-0.01,1.17,3.42,17.21,0.37
170229,-0.10,0.03,1.14,3.30,12.76,-5.13
170245,-0.09,0.01,1.16,-2.08,13.61,-8.24
170261,-0.06,0.04,1.18,10.38,1.40,-7.14
170277,-0.07,-0.00,1.12,9.58,-2.26,-7.51
170293,-0.07,-0.00,1.11,15.14,-3.42,-6.23
170309,-0.09,0.05,1.14,34.73,-6.96,-2.87
170325,-0.05,0.11,1.17,29.05,-9.28,-4.39
170341,-0.03,0.14,1.17,19.47,-9.77,-6.41
170357,0.02,0.13,1.12,-4.15,-10.56,-9.95
170373,0.05,0.08,1.06,-7.20,-8.18,-5.92
170389,0.05,0.07,1.05,0.12,-6.53,-1.71
170405,0.04,0.07,1.04,19.23,-3.60,6.71
170421,0.02,0.12,1.06,28.99,-3.36,9.58
170437,0.01,0.14,1.08,25.02,-3.11,8.67
170453,0.04,0.15,1.07,3.91,0.67,5.55
170469,0.05,0.10,1.05,-7.45,5.68,6.77
170485,0.04,0.08,1.06,-5.74,8.73,9.16
170501,0.01,0.07,1.12,2.44,15.08,13.18
170517,-0.01,0.07,1.22,1.34,19.29,13.73
170533,-0.02,0.07,1.26,-3.30,20.45,12.57
170549,-0.01,0.08,1.34,-14.28,18.98,5.80
170565,-0.03,0.07,1.38,-19.59,12.70,-0.67
170581,-0.04,0.07,1.39,-16.05,9.22,-1.10
170597,-0.06,0.07,1.43,-2.69,2.69,2.50
170613,-0.07,0.08,1.46,2.08,-3.11,7.81
170629,-0.07,0.07,1.45,0.06,-6.35,9.22
170645,-0.06,0.04,1.41,-2.93,-14.47,9.70
170661,-0.05,0.04,1.33,1.89,-21.79,8.48
170677,-0.05,0.05,1.29,6.71,-23.68,7.93
170693,-0.04,0.09,1.21,13.18,-24.17,7.20
170709,-0.03,0.12,1.16,15.50,-22.46,6.65
170725,-0.04,0.13,1.14,14.34,-19.65,7.32
170741,-0.02,0.11,1.10,9.70,-12.63,10.74
170757,-0.01,0.11,1.03,9.77,-7.51,14.53
170773,-0.01,0.11,1.00,10.56,-5.07,15.81
170789,-0.02,0.10,0.93,10.99,0.98,18.31
170805,-0.02,0.10,0.92,17.15,6.04,21.55
170821,-0.03,0.06,0.97,22.34,7.57,23.25
170837,-0.06,0.05,1.02,29.48,6.84,25.63
170853,-0.07,0.05,1.04,27.95,3.36,24.41
170869,-0.09,0.05,1.05,24.54,1.10,22.71
170885,-0.11,0.03,1.04,17.52,-4.70,19.65
170901,-0.12,0.02,1.03,15.63,-13.00,17.21
170917,-0.13,0.03,1.02,16.24,-18.43,15.20
170933,-0.12,0.06,1.01,16.24,-29.79,9.89
170949,-0.12,0.08,0.99,13.98,-34.06,7.93
170965,-0.11,0.09,0.94,8.18,-39.12,7.51
170981,-0.10,0.07,0.88,6.41,-42.60,12.02
170997,-0.08,0.06,0.85,8.73,-44.98,14.71
171013,-0.06,0.04,0.78,13.55,-51.09,16.30
171029,-0.03,0.04,0.71,15.44,-54.08,15.08
171045,-0.02,0.04,0.68,13.12,-53.83,13.24
171061,0.02,0.04,0.61,6.04,-50.42,7.57
171077,0.06,0.03,0.57,0.37,-42.79,3.05
171093,0.08,0.03,0.56,-1.04,-37.41,2.26
171109,0.08,0.02,0.56,-1.28,-26.00,1.22
171125,0.10,0.01,0.56,-1.77,-17.94,-0.61
171141,0.11,0.01,0.55,-2.14,-15.38,-2.01
171157,0.11,0.02,0.55,-0.79,-11.54,-4.70
171173,0.10,0.03,0.58,-2.99,-6.90,-6.84
171189,0.10,0.04,0.59,-7.08,-4.03,-8.54
171205,0.11,0.04,0.58,-13.67,1.95,-11.96
171221,0.11,0.05,0.61,-10.38,8.73,-12.88
171237,0.12,0.06,0.63,-8.54,11.96,-11.72
171253,0.09,0.07,0.68,-5.49,15.87,-7.20
171269,0.07,0.08,0.71,-6.47,18.07,-7.02
171285,0.07,0.08,0.72,-7.51,19.71,-8.61
171301,0.07,0.09,0.77,-7.45,25.63,-9.40
171317,0.05,0.10,0.82,-9.58,30.33,-9.40
171333,0.04,0.11,0.85,-10.38,31.19,-9.58
171349,0.02,0.11,0.88,-15.08,30.76,-9.83
171365,0.03,0.10,0.88,-16.05,29.48,-8.85
171381,0.04,0.09,0.88,-13.73,29.66,-8.42
171397,0.05,0.09,0.91,-12.76,33.02,-6.41
171413,0.00,0.08,0.96,-18.98,38.45,-5.00
171429,-0.02,0.07,0.97,-23.74,41.38,-4.58
171445,-0.08,0.05,1.00,-25.88,46.94,-4.94
171461,-0.05,0.05,1.04,-22.95,47.49,-5.98
171477,-0.04,0.05,1.06,-20.14,45.41,-5.80
171493,-0.03,0.02,1.09,-18.68,39.79,-0.98
171509,-0.07,-0.01,1.12,-18.07,36.25,4.94
171525,-0.10,-0.04,1.12,-17.70,34.85,5.55
171541,-0.15,-0.04,1.11,-11.78,31.01,1.89
171557,-0.10,0.05,1.12,1.34,25.27,-2.75
171573,-0.15,-0.01,1.03,-1.83,24.60,-4.64
171589,-0.13,0.07,1.22,25.94,19.23,4.15
171605,-0.14,0.03,1.17,12.21,11.60,-0.43
171621,-0.17,0.03,1.16,6.16,11.11,-3.91
171637,-0.17,0.06,1.20,6.84,10.74,-3.54
171653,-0.16,0.08,1.21,5.74,8.61,-3.42
171669,-0.14,0.09,1.21,4.52,8.18,-3.05
171685,-0.12,0.11,1.22,3.91,5.31,-0.92
171701,-0.12,0.10,1.22,2.62,1.53,-0.55
171717,-0.12,0.09,1.22,1.95,0.55,0.12
171733,-0.12,0.09,1.24,2.38,-2.20,2.81
171749,-0.10,0.08,1.23,4.52,-7.45,4.03
171765,-0.09,0.08,1.23,7.14,-10.62,5.37
171781,-0.08,0.05,1.24,9.83,-14.59,9.83
171797,-0.09,0.02,1.25,8.00,-15.50,11.78
171813,-0.09,0.02,1.24,5.07,-15.69,9.89
171829,-0.08,0.02,1.23,0.67,-16.72,2.50
171845,-0.08,0.03,1.21,-0.85,-17.46,-3.91
171861,-0.07,0.05,1.21,0.37,-16.42,-5.31
171877,-0.05,0.08,1.22,0.55,-12.51,-5.43
171893,-0.04,0.08,1.23,0.73,-7.75,-2.62
171909,-0.05,0.08,1.28,-0.24,-5.25,-0.85
171925,-0.05,0.07,1.33,-3.36,-3.72,1.77
171941,-0.06,0.07,1.35,-6.71,-8.42,1.04
171957,-0.07,0.05,1.34,-6.47,-11.90,0.31
171973,-0.08,0.03,1.33,0.24,-18.74,-0.37
171989,-0.08,0.03,1.33,4.82,-21.85,0.12
172005,-0.09,0.05,1.33,10.62,-28.99,-0.18
172021,-0.08,0.07,1.27,10.74,-37.66,-2.08
172037,-0.07,0.08,1.24,9.77,-41.50,-2.38
172053,-0.04,0.08,1.15,5.86,-44.92,-1.04
172069,-0.04,0.09,1.10,3.91,-43.09,2.01
172085,-0.03,0.08,1.07,1.71,-41.20,3.05
172101,-0.00,0.06,1.08,1.53,-38.88,4.46
172117,-0.01,0.05,1.11,-0.55,-36.68,4.03
172133,-0.01,0.04,1.11,-2.56,-36.80,3.36
172149,-0.01,0.04,1.08,-1.77,-40.59,2.08
172165,-0.01,0.05,1.04,3.30,-46.75,2.01
172181,0.01,0.05,1.02,5.43,-49.56,2.26
172197,0.05,0.06,0.98,10.80,-53.10,5.19
172213,0.07,0.07,0.95,17.58,-53.77,9.28
172229,0.06,0.07,0.95,18.92,-53.22,10.74
172245,0.06,0.06,0.95,9.64,-49.68,12.15
172261,0.07,0.02,0.92,-6.23,-46.20,12.57
172277,0.08,-0.00,0.90,-10.99,-45.17,11.47
172293,0.09,-0.04,0.90,-9.52,-44.68,8.18
172309,0.07,-0.05,0.88,1.28,-46.14,4.58
172325,0.07,-0.04,0.86,8.06,-47.49,3.85
172341,0.07,-0.01,0.82,15.93,-51.88,2.93
172357,0.09,0.01,0.74,14.34,-56.15,1.22
172373,0.11,0.01,0.69,12.02,-57.31,-0.37
172389,0.14,0.02,0.60,8.36,-56.15,-3.54
172405,0.15,0.04,0.52,4.52,-51.15,-5.07
172421,0.17,0.06,0.48,1.40,-47.36,-6.10
172437,0.20,0.07,0.43,-4.76,-36.99,-8.12
172453,0.24,0.08,0.40,-8.30,-23.25,-7.32
172469,0.24,0.07,0.40,-10.86,-16.05,-5.49
172485,0.24,0.06,0.42,-18.37,-1.46,-0.24
172501,0.21,0.02,0.48,-26.86,15.26,3.85
172517,0.21,-0.01,0.52,-30.21,22.89,4.70
172533,0.19,-0.05,0.58,-28.14,31.43,3.78
172549,0.21,-0.07,0.63,-12.70,30.15,2.20
172565,0.22,-0.06,0.65,-4.52,27.22,2.26
172581,0.21,-0.05,0.68,2.62,22.28,3.91
172597,0.15,-0.04,0.71,-1.10,22.89,3.36
172613,0.14,-0.03,0.71,-3.66,24.35,0.92
172629,0.16,-0.00,0.73,-3.91,28.44,-5.25
172645,0.23,0.04,0.77,-0.98,32.29,-6.90
172661,0.24,0.04,0.79,-0.18,34.36,-4.03
172677,0.21,0.02,0.84,-1.10,38.21,5.92
