timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611 5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0,41.461482159696885,19.773878617029602,22.977234630905667,5.371559042748151,77.46998470118155,48.37524177457577,58.774754245547484,6.5240565790926714
2,41.62314942637889,19.821551482137718,23.084873778250586,5.380511294442256,77.63627948312985,48.55617887665048,58.92756983911613,6.534536040375852
4,41.627463818700534,19.86750585491205,23.07141447280508,5.387845060160438,77.6708148230816,48.56935894529116,58.96278593738813,6.529789270859953
6,41.65989903739772,19.821064416544782,23.09947239413103,5.397786356459664,77.6291623332054,48.628004561974045,59.123027022996894,6.54937442183232
8,41.643547727009306,19.81361421669839,23.048341714556358,5.395037343191873,77.5917951576062,48.597299128941664,58.86192002424601,6.540652069300098
10,41.63309077401681,19.822658973134892,23.07041240725616,5.395034110669421,77.8100463810554,48.611041135301335,58.946466443355725,6.539123532681987
12,41.61165809425986,19.772617460577553,23.02950218164306,5.39648485909174,77.54158985084655,48.48631695684727,58.84933181424766,6.5407246066328915
14,41.609229942752116,19.84828947822874,23.068738434932815,5.397476038653766,77.61727333045737,48.58934298568488,58.80908851974761,6.540114712244021
16,41.6340824568235,19.82180334317965,23.05901783462976,5.394804550474971,77.56031853874417,48.65877748406989,58.86525705569364,6.5609146200426816
18,41.609341485586015,19.866115455312027,23.039526096324156,5.397705674708861,77.78296729038333,48.649173502345555,59.004508177536025,6.5607653689882905
20,41.617225243309875,19.841479689371297,23.093898345854498,5.408422115649642,77.76155483394656,48.51695210259569,58.98599030129698,6.5607653689882905
22,41.62817633301336,19.816844987329098,23.06330309865255,5.405965522608414,77.69903551327164,48.57294751751869,59.09092730460982,6.5590847214040995
24,41.59187117253677,19.82471012090247,23.06235237916251,5.410167080952639,77.5537943430155,48.54313221841234,58.91776154104282,6.557550475514539
26,41.68276222369136,19.797535900328352,23.071908670280518,5.403203633160821,77.77959524717016,48.48162251151639,58.9995187988557,6.5666532947401155
28,41.74354774644032,19.82721934035437,23.06650500593061,5.4104723773589996,77.48376630985622,48.54928889659047,58.94858920612433,6.567575641891769
30,41.677691354008985,19.82402817242423,23.05605475158566,5.40832750501338,77.75813081078252,48.60402386607666,58.98240556031062,6.572147483854328
32,41.574133163398365,19.816745443968884,23.065401553927327,5.409704399625786,77.75251940977304,48.57873312132127,58.89866743488224,6.568034113186493
34,41.581582705204596,19.812952403935597,23.018021757194337,5.41636720691242,77.67338599254528,48.62877128542497,58.87976656157552,6.5752971375613045
36,41.581295766572154,19.825592476923035,23.08250355605267,5.428454778446972,77.68686074241602,48.655015511475774,58.90616895142698,6.579345486709164
38,41.92124118170578,19.9924905454929,23.242926478683,5.435794516543374,78.10063049254384,48.970208940871565,59.34031098695692,6.599850114369589
40,41.95996005649938,20.071339691606646,23.295903475488778,5.455453268770802,78.32335360188668,49.05556977547157,59.36783627869418,6.596013514249392
42,41.71169935664945,19.95038403069683,23.15528069482124,5.435268239677682,77.99931260505934,48.85126217380375,59.07078849451113,6.594117160160248
44,41.53481304016476,19.86378548598989,23.071045215909944,5.435273959501068,77.70333441669048,48.62675699624465,58.950943540792,6.594649495816772
46,41.35268280986397,19.75927675453952,22.969600706687377,5.422419387742952,77.50435006933992,48.49718352276571,58.78064504756406,6.584705339605843
48,41.398743647049315,19.80666176598627,22.97828639232613,5.427998058946433,77.55869691669584,48.47339436653823,58.86986345846367,6.578046117185759
50,41.439194814491614,19.83867558021423,22.9883516213294,5.430604977516233,77.68147664910187,48.584875077911946,58.7414180894914,6.590056974998715
52,41.465028130566296,19.88120577867407,23.031545720816517,5.424550618198255,77.69367379771055,48.68345436076452,58.569741321298196,6.598933829448302
54,41.6468953555387,19.842554276600204,23.061869020149693,5.4289892313960735,77.74225569985258,48.6184245082301,58.61709052880685,6.601675686359678
56,41.56859204707875,19.85029325291084,22.843730153141657,5.2955061243695045,77.02792807962165,48.637357136497265,56.24812349051,6.372321376878296
58,39.667647743423444,19.868490246426447,20.836627906477474,4.157837440894689,67.96735019483545,48.65621251409636,47.13365133927378,4.954801612762882
60,36.94713921779254,19.852925160880844,19.07344284153204,2.6211473668915537,58.223726452963696,48.39109821128761,41.80603395723893,3.2220157268192433
62,34.956948542984975,19.76580908804959,18.043899333026122,1.6782122310819763,53.02268064518552,48.4161520051306,39.006939125147625,2.1240592978328525
64,33.699276634412506,19.87588089557154,17.444589252970076,1.2312583339158942,50.13885644948254,48.63361879477906,37.27902064509291,1.5456592908911335
66,32.61653133875547,19.76349107491547,16.934474101667476,1.0195989392466986,48.07084037134625,48.431725813278,35.981280536840195,1.2380438040944368
68,31.76498324088681,19.602964069365374,16.516564149803788,0.9122339130539252,46.52039018454287,48.220015092546156,34.93081522898697,1.064711534216409
70,31.156033332084387,19.503249264506117,16.16576170974965,0.8486617148154924,45.37514529163385,47.90493003513355,34.11507924762668,0.962615116411531
72,30.773543237328784,19.44039893030126,15.950192267907866,0.7984589738796628,44.52786361961025,47.81634156532356,33.55423866065568,0.902351597199644
74,30.635862283690813,19.47276972533751,15.795143801941824,0.7744654204497367,44.02503701925559,47.889040868077025,33.26730418428389,0.858726506032191
76,30.44715438833501,19.47812551862961,15.677302012421054,0.7522270446799607,43.56672618370188,47.823009480099266,32.958812184539724,0.8392683120579059
78,30.271422350654184,19.492598879832236,15.598809254950048,0.7405349716313286,43.237069389361785,47.8489341004932,32.78913016568295,0.8263809248657281
80,30.151053324986318,19.48470310147664,15.484741661376717,0.7299120834108344,42.91503573178378,47.82186621258093,32.552312619637895,0.8066697970679699
82,29.975804061498017,19.460487368886852,15.407864547204897,0.7258652752620706,42.65995267044564,47.71144880345573,32.383329248514386,0.7966606167291075
84,29.969732039394625,19.498786151838203,15.377187127839296,0.714777933653811,42.512597559558635,47.67329186974131,32.28712824621509,0.7894178756745222
86,29.838594265524122,19.45104405090114,15.310024054483284,0.7079704103208754,42.33102045133696,47.55558535158822,32.162213356143155,0.7818543185276793
88,29.771307853354564,19.438267308144432,15.258236190691692,0.699173019163474,42.21226885191072,47.556282228113915,32.135969419129275,0.7769701077794957
90,29.70544438317981,19.411564991658253,15.228648507216867,0.6955777570147776,42.08954132164579,47.50735224889332,31.94260164205314,0.765347570602938
92,29.718159794823755,19.429874738093858,15.193355275483823,0.6948917635179676,41.9168762594673,47.51295064594799,31.958941123529495,0.7572381870061381
94,29.720733156536472,19.469890403077073,15.188468482905598,0.6965734715848131,41.818520287128614,47.4768893863766,31.82772874146359,0.7577822140271263
96,29.63718077432274,19.451628630152733,15.134856497780776,0.6968791300500361,41.670293943322115,47.522880684394465,31.775338865906487,0.7491344128915367
98,29.51235566346817,19.359082479374983,15.091281525305877,0.686092320376681,41.5673026123847,47.30159740501024,31.651988994820773,0.7554168620551032
100,29.557812933818187,19.398101204662964,15.109567970073643,0.6835692718848712,41.55841107548727,47.42533288111441,31.708157165106417,0.7455419003133802
102,29.662250445630974,19.467535578058737,15.142899959445923,0.6844898196075486,41.56113300393905,47.5559105290403,31.7205323571654,0.7464619650841331
104,29.773050425833738,19.60413586348613,15.206760722520478,0.674383525610476,41.61220011592753,47.786674941891235,31.74400127394414,0.7389615229597406
106,29.732934574431756,19.660332818695736,15.22225488880233,0.6691083513843763,41.52451430577894,47.901952057146914,31.76570307329422,0.7299349345038404
108,29.71484457801714,19.566880464039123,15.157113974638525,0.6782069942211744,41.413772926443826,47.77473719658681,31.643496384752886,0.7283234813888093
110,29.681476461586396,19.578354371846952,15.124380712347362,0.6667314414804294,41.32870200037423,47.591463258742486,31.608285190818346,0.7244990555850125
112,29.70407394907113,19.57763274046265,15.13085533268827,0.662289968370909,41.371667292416255,47.646643161438824,31.578316737447217,0.7217435869871032
114,29.700348665806963,19.625506692034765,15.118940489730646,0.6612912695564638,41.415273683240706,47.7185035113173,31.559047436629083,0.7065948778374981
116,29.607307843507968,19.55219158752128,15.084549273651968,0.6545524707282367,41.267560170326384,47.65966731672792,31.522149538084612,0.7148508672118166
118,29.54314576942338,19.496726826626357,15.05367948680318,0.6502602486731123,41.19913413608842,47.43126208623864,31.43023637184187,0.7021448110014024
120,29.604300638031585,19.501910272554642,15.040066493892013,0.647661550381963,41.14862430684066,47.43490067778468,31.486167606404834,0.6975494274967682
122,29.630826140660627,19.521706846873926,15.032558241314844,0.6415365697765365,41.25103225128608,47.50443900276203,31.48717827211952,0.6941052158314862
124,29.641555341339757,19.54901487727954,15.05877144487398,0.6406967762258141,41.17328492599676,47.417626254861105,31.53304597216373,0.6909659616051204
126,29.64140997346001,19.539418938920807,15.059144370157274,0.6300610170358054,41.161458381523104,47.417761412594494,31.491473493552007,0.6887465335861559
128,29.69020410745245,19.592407217812692,15.080556815850768,0.6364842478599009,41.24506141408623,47.54769589954242,31.50640532721421,0.6852254881434051
130,29.70146708377878,19.576140130861152,15.085460347724107,0.6374732924650083,41.159088163399176,47.564805068095616,31.534385814114366,0.6719143169406934
132,29.703249548760216,19.602029900741357,15.106854473701686,0.6350306395258485,41.24994996167805,47.53567887523887,31.55473903491882,0.6795593514434678
134,29.713792201265925,19.58813671468927,15.097294378937969,0.6243948803358865,41.27755705308748,47.58364957822297,31.56043116127532,0.6752771456564368
136,29.69633437835602,19.54746802749932,15.078676540493447,0.6323523676014625,41.21587008303481,47.45416146833014,31.538796365647187,0.677721933552477
138,29.721091266154374,19.554075778094177,15.092306177081003,0.6231730766571711,41.14794722618067,47.47211439358702,31.498722261212745,0.666173843478964
140,29.75453406844639,19.533446003899048,15.075965604217703,0.6313672804735773,41.21060560751361,47.33674892091723,31.531922437533495,0.6742138843454126
142,29.809862217384325,19.537439223229207,15.085098690494418,0.6324349212023481,41.315193204736616,47.47097284211061,31.607219087909364,0.6726060266488374
144,29.71137019519794,19.527616900463705,15.075976249223258,0.6231830929252837,41.33042689755975,47.41183767994353,31.532027813046824,0.6747394257043792
146,29.495597519600725,19.345437547835964,14.975326958236414,0.6299136721395422,41.091904040585234,46.9980563154573,31.431435485943187,0.6656436427792694
148,29.397929430324158,19.244911534604732,14.941656269523438,0.6227303414539677,41.06981495713641,46.88791930745769,31.39700843606666,0.6742938305894742
150,29.420005341663988,19.29522468781424,14.965587814902053,0.6348974971737361,41.03509696874071,46.98432337536849,31.392192912310914,0.6643525342902157
152,29.46043484298745,19.376140478227303,14.988149912732839,0.6275548991656366,41.18085877296635,46.98302717181818,31.450250088007454,0.6690167502052089
154,29.43852529952961,19.306229678810467,15.003912833164799,0.6425536217541054,41.24996630018827,46.99181141738467,31.687956584849278,0.6768221265046702
156,29.84214421450031,19.221969914922813,15.284670880067003,0.6459942380009174,42.659456812495065,46.7952629637584,33.23117868129171,0.6844753806214192
158,30.705233014700838,19.295036077368014,15.894092568787476,0.6729977259682056,45.50581111057486,46.995020207423565,35.547862552851726,0.7221803477224955
