timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,33.688,20.7977,21.1611,3.75,96.77,60.89,51.6571,7.6914
2.0,33.628,20.8011,21.1234,3.75,96.77,60.89,51.5954,7.6863
4.0,33.608,20.8003,21.1029,3.75,96.77,60.89,51.5509,7.6826
6.0,33.638,20.7874,21.0926,3.7509,96.77,60.89,51.5097,7.6791
8.0,33.6831,20.7926,21.1123,3.7483,96.77,60.9037,51.52,7.6809
10.0,33.6514,20.7849,21.1251,3.74,96.8017,60.8489,51.5303,7.6783
12.0,33.6269,20.7574,21.1097,3.7317,96.6431,60.7574,51.4891,7.6691
14.0,33.6454,20.7403,21.1054,3.7283,96.5903,60.7574,51.4103,7.6643
16.0,33.7071,20.7574,21.1097,3.7326,96.6431,60.8489,51.4514,7.6666
18.0,33.672,20.7874,21.1251,3.7374,96.8334,60.9174,51.5886,7.6717
20.0,33.638,20.7849,21.1149,3.74,96.6749,60.8626,51.64,7.6683
22.0,33.6191,20.7677,21.0874,3.7434,96.4951,60.7163,51.52,7.66
24.0,33.5994,20.7549,21.0729,3.7449,96.3683,60.6386,51.4,7.6509
26.0,33.5909,20.7729,21.0797,3.7426,96.3683,60.6751,51.4617,7.6526
28.0,33.5934,20.7643,21.0926,3.7417,96.5269,60.7437,51.5474,7.6549
30.0,33.6491,20.7557,21.09,3.7474,96.548,60.73,51.5817,7.6534
32.0,33.648,20.7497,21.09,3.7509,96.6537,60.7026,51.4686,7.65
34.0,33.668,20.7549,21.0874,3.7509,96.548,60.8534,51.472,7.6474
36.0,33.642,20.7403,21.1003,3.7483,96.4951,60.8443,51.448,7.6443
38.0,33.668,20.7146,21.102,3.74,96.4634,60.7209,51.4411,7.6331
40.0,33.6369,20.7231,21.1054,3.73,96.6749,60.5151,51.3794,7.6269
42.0,33.6826,20.742,21.1149,3.7351,96.77,60.6111,51.4206,7.6291
44.0,33.69,20.7651,21.1526,3.7423,96.8651,60.6889,51.52,7.6366
46.0,33.7269,20.7574,21.1714,3.7451,97.0449,60.73,51.6194,7.63
48.0,33.7346,20.7703,21.1877,3.7366,97.14,60.7849,51.6606,7.6243
