timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,35.4489,16.6897,19.2966,5.7494,66.4811,40.7331,50.992,6.9594
2.0,35.3966,16.6711,19.2777,5.7503,66.4594,40.6954,51.016,6.9603
4.0,35.3571,16.6683,19.2674,5.7526,66.4649,40.7049,51.04,6.9626
6.0,35.3646,16.6966,19.2717,5.7574,66.5626,40.812,51.1189,6.9683
8.0,35.2954,16.6889,19.2649,5.76,66.4811,40.8089,51.04,6.9666
10.0,35.2297,16.694,19.2509,5.7626,66.3563,40.7837,50.9714,6.9677
12.0,35.2654,16.7246,19.2586,5.7666,66.4214,40.8043,50.9886,6.974
14.0,35.3546,16.766,19.3,5.7734,66.6386,40.8889,51.0914,6.9826
16.0,35.3791,16.7446,19.3111,5.7783,66.7037,40.9437,51.0983,6.9774
18.0,35.352,16.7146,19.2829,5.7774,66.5626,40.93,51.0606,6.9709
20.0,35.3649,16.7303,19.2777,5.7751,66.5626,40.9223,51.1017,6.9743
22.0,35.4534,16.7634,19.3197,5.7766,66.6711,40.9531,51.1771,6.9849
24.0,35.5434,16.778,19.3609,5.7791,66.72,40.99,51.232,6.9917
26.0,35.6306,16.7917,19.3977,5.786,66.7689,41.0483,51.2594,6.9891
28.0,35.7066,16.8154,19.4271,5.7923,66.8611,41.0863,51.4103,6.9926
30.0,35.7691,16.8271,19.452,5.7943,66.9263,41.0863,51.4994,6.9983
32.0,35.8031,16.8171,19.4691,5.7891,66.9263,41.0551,51.5509,7.0
34.0,35.7886,16.7926,19.4546,5.7909,66.8611,40.9694,51.4686,6.9874
36.0,35.6954,16.7391,19.4054,5.7883,66.7689,40.9006,51.3006,6.9743
38.0,35.6169,16.7103,19.3531,5.7809,66.72,40.8226,51.2114,6.9691
40.0,35.5929,16.6777,19.33,5.7683,66.6549,40.7529,51.1874,6.9666
42.0,35.6374,16.6774,19.336,5.7626,66.5951,40.7331,51.2526,6.9651
44.0,35.7186,16.7037,19.3926,5.7717,66.7526,40.8114,51.3486,6.9657
46.0,35.8331,16.778,19.47,5.7866,67.0349,40.9686,51.5611,6.9743
48.0,35.832,16.7646,19.4734,5.7891,67.0674,40.918,51.5577,6.974
50.0,35.7871,16.754,19.4409,5.7826,67.0077,40.914,51.4823,6.9751
52.0,35.7074,16.7686,19.4349,5.7791,67.0511,40.918,51.3691,6.9809
54.0,35.7897,16.8177,19.5017,5.7809,67.2423,41.0106,51.6649,6.984
56.0,36.0211,16.8214,19.626,5.78,67.9111,41.1843,51.4377,6.976
58.0,33.986,16.3003,18.3714,5.7734,62.3277,39.578,43.2886,6.9591
60.0,28.7534,14.9391,15.5757,5.7314,48.3471,34.2071,30.2443,6.9249
62.0,22.6134,13.1677,12.5411,5.6443,32.6971,26.8783,19.7654,6.8686
64.0,18.7474,11.7789,10.8694,5.5183,24.3691,21.3374,16.9917,6.778
66.0,16.8194,10.8943,10.0031,5.3817,21.3969,18.4849,15.7783,6.6694
68.0,15.6703,10.2831,9.4331,5.2383,19.8114,16.8191,14.9769,6.5449
70.0,14.9449,9.8617,9.0474,5.1034,18.8129,15.7323,14.4374,6.4351
72.0,14.4297,9.5406,8.7531,4.9766,18.084,14.9489,14.0357,6.3249
74.0,14.0417,9.2994,8.5269,4.8617,17.5623,14.3777,13.7443,6.226
76.0,13.75,9.1106,8.3549,4.7609,17.1671,13.9497,13.5206,6.1223
78.0,13.5517,8.9769,8.2309,4.6783,16.9051,13.636,13.3603,6.026
80.0,13.42,8.88,8.1451,4.6134,16.7083,13.3974,13.244,5.94
82.0,13.3106,8.7997,8.0797,4.5557,16.554,13.2183,13.1583,5.8657
84.0,13.2229,8.7346,8.032,4.5009,16.426,13.0709,13.0834,5.7943
86.0,13.1497,8.6771,7.9763,4.4551,16.3326,12.9483,13.03,5.7283
88.0,13.0926,8.636,7.9286,4.4106,16.2454,12.8534,12.9874,5.67
