timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,47.3194,23.0234,26.5343,7.8891,87.3646,50.6146,70.1837,8.1683
2.0,47.2723,23.0423,26.5469,7.8794,87.2317,50.6397,70.0931,8.1629
4.0,47.2566,23.0526,26.5537,7.8769,87.1874,50.6634,70.1183,8.1617
6.0,47.2817,23.0526,26.5594,7.884,87.276,50.7277,70.3697,8.1683
8.0,47.2911,23.0397,26.5537,7.8926,87.2937,50.7011,70.3526,8.1683
10.0,47.2283,23.038,26.5366,7.8874,87.4531,50.6497,70.204,8.1626
12.0,47.1991,23.0294,26.5434,7.8817,87.3203,50.66,70.092,8.1591
14.0,47.1563,23.038,26.5263,7.8809,87.1697,50.6694,70.0814,8.1591
16.0,47.1891,23.0363,26.5206,7.8909,87.0634,50.6223,70.0643,8.1626
18.0,47.2191,23.0663,26.5297,7.8966,87.09,50.6066,70.1957,8.1691
20.0,47.2463,23.0694,26.5331,7.8909,87.0634,50.6223,70.1786,8.1649
22.0,47.1906,23.0577,26.5069,7.88,87.1697,50.6694,70.1329,8.1577
24.0,47.2,23.0646,26.5069,7.8843,87.3469,50.6497,70.1614,8.1549
26.0,47.2,23.1046,26.5297,7.894,87.3469,50.7011,70.2471,8.1634
28.0,47.2,23.1183,26.5434,7.9051,87.1697,50.708,70.2471,8.1674
30.0,47.2,23.0977,26.54,7.9049,87.0634,50.7423,70.1614,8.1709
32.0,47.2,23.0849,26.5434,7.9043,87.09,50.708,70.15,8.17
34.0,47.2,23.1003,26.5263,7.8966,87.0634,50.7011,70.0929,8.17
36.0,47.2086,23.1106,26.5283,7.8926,87.1963,50.6497,70.1671,8.1709
38.0,47.1743,23.0797,26.5031,7.8891,87.2663,50.66,70.11,8.1674
40.0,47.1351,23.0457,26.4766,7.8909,87.1191,50.66,70.0986,8.1617
42.0,47.0631,23.026,26.4423,7.8866,86.8406,50.66,70.0129,8.1626
44.0,47.0089,23.038,26.4534,7.8851,86.7643,50.6694,70.03,8.1649
46.0,47.0089,23.0423,26.4363,7.8866,86.79,50.6317,70.03,8.1643
48.0,47.0631,23.0449,26.4229,7.8917,86.7643,50.5689,70.03,8.1549
50.0,47.0991,23.0251,26.4483,7.8874,86.8406,50.5783,70.0129,8.1586
52.0,47.2634,23.0251,26.546,7.8817,87.0669,50.594,70.0814,8.1614
54.0,47.5866,23.0543,26.694,7.8903,87.4231,50.6563,70.2489,8.1754
56.0,47.8366,23.0251,26.7146,7.8857,87.7274,50.5503,70.1383,8.1497
58.0,47.6769,22.9263,26.42,7.7686,87.5431,50.2131,69.3654,8.0137
60.0,47.236,22.8057,25.958,7.5246,86.8697,49.608,68.3203,7.7646
62.0,46.7911,22.7469,25.678,7.2249,86.292,49.2294,67.6309,7.4857
64.0,46.5954,22.7417,25.6386,6.9677,86.0614,49.1103,67.422,7.2577
66.0,46.5809,22.7623,25.6566,6.7717,85.9671,49.1909,67.4726,7.0757
68.0,46.5174,22.7691,25.6703,6.6349,85.8891,49.2491,67.5974,6.9434
70.0,46.4497,22.7837,25.6931,6.5326,85.8154,49.2809,67.5811,6.8357
72.0,46.4349,22.7894,25.6897,6.4626,85.6994,49.3177,67.554,6.7534
74.0,46.4443,22.7803,25.684,6.4114,85.5006,49.3334,67.516,6.6891
76.0,46.43,22.7803,25.676,6.382,85.3597,49.3083,67.5051,6.6374
78.0,46.4014,22.786,25.6737,6.358,85.3846,49.2989,67.4074,6.5926
80.0,46.43,22.7914,25.6531,6.3469,85.426,49.3523,67.4889,6.56
82.0,46.4263,22.804,25.6669,6.3409,85.484,49.4277,67.564,6.5383
84.0,46.5163,22.8323,25.7034,6.3449,85.5006,49.4614,67.7149,6.5226
86.0,46.532,22.8563,25.7229,6.3434,85.6497,49.5403,67.7271,6.5057
88.0,46.482,22.8654,25.7137,6.3391,85.5006,49.6089,67.6986,6.496
90.0,46.3777,22.8323,25.7034,6.34,85.484,49.5617,67.6291,6.484
92.0,46.3871,22.7923,25.676,6.34,85.4011,49.4774,67.5811,6.4734
94.0,46.4443,22.804,25.6509,6.34,85.484,49.4417,67.4726,6.4591
96.0,46.4871,22.8314,25.6429,6.3409,85.5254,49.5506,67.4889,6.45
98.0,46.4443,22.81,25.6669,6.3374,85.5751,49.5677,67.5323,6.44
100.0,46.3957,22.7743,25.6463,6.3334,85.2851,49.5034,67.5051,6.43
102.0,46.3614,22.7769,25.644,6.3266,85.1443,49.4363,67.4237,6.4183
104.0,46.3657,22.8014,25.6326,6.3226,85.1981,49.4571,67.4237,6.4151
106.0,46.3871,22.81,25.644,6.3183,85.3597,49.53,67.4889,6.414
108.0,46.3857,22.7866,25.6463,6.3226,85.455,49.5386,67.5811,6.4143
110.0,46.4214,22.7811,25.6634,6.3274,85.5751,49.4726,67.6463,6.4066
112.0,46.4057,22.8023,25.6566,6.3309,85.6124,49.4826,67.63,6.4026
114.0,46.4386,22.846,25.6703,6.33,85.6,49.5103,67.6129,6.3983
116.0,46.4014,22.8723,25.6897,6.33,85.6,49.572,67.6814,6.4026
118.0,46.43,22.8809,25.7034,6.3283,85.6,49.6071,67.7957,6.4083
120.0,46.4357,22.8903,25.6966,6.336,85.6,49.712,67.7957,6.4083
122.0,46.4691,22.892,25.7137,6.3423,85.5751,49.7394,67.6643,6.4026
124.0,46.4983,22.8946,25.7126,6.3434,85.6994,49.73,67.6643,6.3991
126.0,46.5517,22.91,25.7343,6.3417,85.716,49.7197,67.7786,6.4
128.0,46.5894,22.9423,25.7526,6.3474,85.774,49.7609,67.8471,6.3991
130.0,46.5714,22.9534,25.7929,6.3509,85.7906,49.8191,67.83,6.4026
132.0,46.6057,22.9474,25.8269,6.3491,85.8891,49.8509,67.8137,6.4074
134.0,46.6543,22.9577,25.8434,6.3526,85.9929,49.8877,67.8789,6.4117
136.0,46.7066,22.9749,25.8577,6.3574,86.0357,49.9034,67.9874,6.4066
138.0,46.626,22.9749,25.8331,6.36,85.9929,49.898,68.0046,6.4051
140.0,46.5411,22.9611,25.7971,6.3634,85.8891,49.8097,67.8103,6.4066
142.0,46.4006,22.9371,25.746,6.364,85.8154,49.7506,67.7337,6.4109
144.0,46.3043,22.9143,25.7229,6.366,85.6746,49.7411,67.71,6.41
146.0,46.3043,22.9246,25.724,6.3666,85.5751,49.8474,67.6814,6.41
148.0,46.4186,22.962,25.716,6.3709,85.6,49.942,67.6814,6.4091
150.0,46.4871,22.9886,25.7137,6.37,85.6,49.9789,67.71,6.4134
