timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,36.514,20.84,20.6574,3.3426,91.4929,44.6929,47.1151,7.5883
2.0,36.528,20.904,20.6943,3.3457,91.6626,44.7786,47.1414,7.5849
4.0,36.542,20.938,20.7226,3.3474,91.7851,44.8071,47.1849,7.5857
6.0,36.546,20.9423,20.7449,3.3451,91.8983,44.7557,47.2663,7.5934
8.0,36.576,20.9306,20.7526,3.3466,91.8417,44.7414,47.264,7.5974
10.0,36.57,20.9397,20.75,3.3517,91.9831,44.7557,47.286,7.6017
12.0,36.576,20.9431,20.7526,3.3466,92.0303,44.7986,47.2923,7.5974
14.0,36.552,20.9169,20.7397,3.3451,91.9831,44.7986,47.3489,7.5926
16.0,36.524,20.9203,20.738,3.3466,91.8417,44.7643,47.3017,7.5891
18.0,36.476,20.932,20.732,3.3517,91.87,44.7157,47.2569,7.59
20.0,36.448,20.916,20.7329,3.3474,91.8983,44.6891,47.1849,7.59
22.0,36.424,20.8869,20.7097,3.3434,91.7851,44.6669,47.1457,7.59
24.0,36.43,20.8697,20.7003,3.3366,91.6249,44.6317,47.12,7.5917
26.0,36.43,20.8577,20.6797,3.3317,91.5409,44.558,47.0857,7.584
28.0,36.43,20.8474,20.6677,3.3317,91.4234,44.5514,47.08,7.5786
30.0,36.43,20.85,20.66,3.3383,91.404,44.5743,47.06,7.5723
32.0,36.43,20.8474,20.6497,3.3383,91.336,44.5743,47.0543,7.576
34.0,36.43,20.8577,20.6454,3.3317,91.3166,44.5514,47.0114,7.5774
36.0,36.43,20.8723,20.6497,3.3309,91.1417,44.558,47.0114,7.5774
38.0,36.43,20.8851,20.6626,3.3409,91.2874,44.6394,47.0457,7.5751
40.0,36.436,20.8723,20.6626,3.3466,91.4526,44.6437,47.1029,7.5774
42.0,36.418,20.8577,20.6523,3.34,91.5691,44.6231,47.1029,7.5774
44.0,36.348,20.8474,20.6326,3.3343,91.5691,44.6231,47.0457,7.576
46.0,36.338,20.85,20.6429,3.3366,91.4234,44.6437,47.0114,7.5731
48.0,36.394,20.8526,20.6797,3.3409,91.404,44.6309,47.0294,7.5769
50.0,36.412,20.8423,20.672,3.3409,91.2786,44.6009,47.0097,7.574
52.0,36.396,20.8277,20.6609,3.3374,91.4889,44.5743,46.8929,7.5743
54.0,36.518,20.8277,20.7329,3.3343,91.6969,44.5497,46.8054,7.5769
56.0,36.686,20.8149,20.8014,3.3309,91.9831,44.4991,46.5357,7.5643
58.0,36.6143,20.676,20.5246,3.3049,91.3917,44.13,45.386,7.416
60.0,36.2063,20.4103,19.9423,3.2291,89.8314,43.3114,43.604,7.0566
62.0,35.7306,20.158,19.3797,3.1117,87.8903,42.4509,42.158,6.5671
64.0,35.3929,20.0123,19.0663,2.9791,86.4334,41.9406,41.5074,6.0723
66.0,35.216,19.9223,18.896,2.8517,85.6009,41.6694,41.1029,5.6269
68.0,35.0689,19.8654,18.784,2.7409,85.0431,41.4383,40.8049,5.2274
70.0,34.9594,19.838,18.7109,2.6483,84.7051,41.3,40.5883,4.8917
72.0,34.8766,19.8226,18.6483,2.5717,84.4391,41.2391,40.4937,4.61
74.0,34.8089,19.7849,18.6,2.51,84.1277,41.1757,40.3943,4.3791
76.0,34.7857,19.7754,18.5734,2.4574,83.8931,41.1403,40.338,4.1917
78.0,34.8046,19.7746,18.5674,2.4134,83.942,41.132,40.2557,4.0374
80.0,34.8097,19.7574,18.5743,2.3774,84.006,41.1274,40.2374,3.9126
82.0,34.7814,19.7506,18.5571,2.3509,83.966,41.0863,40.1757,3.8074
84.0,34.742,19.7694,18.5346,2.3309,83.846,41.1206,40.178,3.7217
