timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,34.1666,21.2254,21.4906,3.8814,99.3023,63.0791,52.89,7.8914
2.0,34.2197,21.2083,21.4897,3.8763,99.2589,63.1714,52.89,7.8863
4.0,34.2714,21.2026,21.4974,3.8726,99.2697,63.1909,52.89,7.8826
6.0,34.3306,21.214,21.5189,3.8683,99.4326,63.0937,52.8789,7.8783
8.0,34.3786,21.2223,21.5506,3.8726,99.4,63.05,52.9234,7.8843
10.0,34.4031,21.2129,21.582,3.8774,99.3666,62.9917,52.9866,7.8823
12.0,34.4231,21.1883,21.6086,3.8817,99.5337,62.9674,53.0209,7.876
14.0,34.3826,21.1686,21.5897,3.8774,99.5894,63.0063,53.0509,7.8683
16.0,34.3443,21.1703,21.588,3.8726,99.5003,63.0209,53.1091,7.8709
18.0,34.3194,21.1574,21.582,3.8691,99.5003,62.9237,53.1503,7.8674
20.0,34.334,21.1574,21.5803,3.8691,99.5894,62.8509,53.14,7.8609
22.0,34.346,21.1677,21.5674,3.8734,99.5003,62.9237,53.1289,7.866
24.0,34.3494,21.1763,21.5674,3.874,99.4669,62.9917,53.1846,7.868
26.0,34.3691,21.2131,21.5777,3.8769,99.6563,63.1083,53.192,7.872
28.0,34.3991,21.2317,21.5923,3.874,99.9571,63.1763,53.218,7.874
30.0,34.3774,21.254,21.6026,3.8734,99.9794,63.2491,53.2254,7.8791
32.0,34.3726,21.242,21.5863,3.8691,99.8569,63.1617,53.2811,7.8717
34.0,34.3989,21.2377,21.6274,3.8691,99.9237,63.1374,53.27,7.8717
36.0,34.6329,21.2411,21.7823,3.8743,100.5366,63.1763,53.3986,7.8809
38.0,34.9666,21.2943,22.1257,3.8791,101.6611,63.3897,53.9437,7.8997
40.0,34.4077,21.0957,21.0429,3.8609,98.9389,62.8477,49.3674,7.8083
42.0,32.7111,20.5071,18.5003,3.768,88.5217,60.4951,41.408,7.4949
44.0,30.8077,19.7754,15.9329,3.6086,75.5046,56.9306,34.6826,6.976
46.0,29.7969,19.2714,14.9146,3.4157,67.5417,53.9111,33.294,6.4294
48.0,29.2857,18.9783,14.5771,3.2469,65.2454,52.2511,32.6717,5.9491
50.0,28.9474,18.7657,14.3271,3.1066,63.986,51.206,32.1149,5.5517
52.0,28.7086,18.6143,14.1386,3.0026,63.0354,50.4403,31.6743,5.2166
54.0,28.546,18.5083,13.9949,2.9174,62.3183,49.8766,31.3357,4.946
56.0,28.3806,18.4257,13.8883,2.8509,61.7146,49.4434,31.0726,4.724
58.0,28.268,18.3509,13.806,2.8026,61.2917,49.0886,30.8389,4.5417
60.0,28.1777,18.306,13.7414,2.7649,60.9083,48.8291,30.6554,4.3917
62.0,28.1331,18.2983,13.6969,2.7343,60.6263,48.7106,30.5189,4.2791
64.0,28.0851,18.2923,13.6691,2.7074,60.4766,48.61,30.4429,4.1883
66.0,28.09,18.282,13.6574,2.6926,60.4089,48.5,30.3646,4.1126
68.0,28.08,18.2563,13.6409,2.6766,60.3029,48.39,30.2726,4.0466
70.0,28.0806,18.226,13.62,2.6626,60.1326,48.28,30.1786,3.9934
72.0,28.0497,18.2129,13.6009,2.6483,59.9774,48.1606,30.1131,3.9474
74.0,28.0131,18.19,13.5757,2.6426,59.7934,48.0883,30.0626,3.9117
76.0,27.9923,18.17,13.556,2.6374,59.7286,48.0223,30.0049,3.8791
78.0,28.0029,18.1554,13.5457,2.63,59.7651,47.9783,29.9686,3.8483
80.0,28.0243,18.1726,13.5551,2.6226,59.8337,47.95,29.9557,3.8243
82.0,28.0166,18.1726,13.564,2.6166,59.82,47.9217,29.9557,3.8057
84.0,28.0303,18.1623,13.5743,2.6126,59.82,47.8589,29.9771,3.7934
86.0,28.0497,18.1477,13.5774,2.61,59.82,47.8683,29.9843,3.7757
88.0,28.0634,18.1349,13.5809,2.6074,59.82,47.8934,29.9771,3.766
90.0,28.06,18.1503,13.58,2.6026,59.82,47.8777,29.9557,3.754
92.0,28.0557,18.1563,13.58,2.5991,59.82,47.8391,29.96,3.7426
94.0,28.0771,18.1434,13.58,2.6,59.82,47.8143,29.9643,3.7326
96.0,28.0843,18.1277,13.5809,2.6,59.82,47.7657,29.9429,3.724
98.0,28.0771,18.1331,13.5766,2.6,59.82,47.7314,29.9357,3.716
100.0,28.0514,18.1391,13.5751,2.6,59.82,47.7314,29.9429,3.7057
102.0,28.0806,18.1503,13.5791,2.6009,59.82,47.7657,29.9643,3.7026
104.0,28.074,18.1546,13.5731,2.5974,59.8337,47.8229,29.9643,3.6991
106.0,28.0474,18.1477,13.5577,2.5926,59.7789,47.8143,29.9471,3.7
108.0,28.0123,18.1451,13.5491,2.5891,59.7011,47.7914,29.9271,3.7009
110.0,28.0243,18.1649,13.5466,2.59,59.6591,47.8143,29.8971,3.6974
112.0,28.0114,18.1649,13.5317,2.5909,59.6351,47.8323,29.8643,3.6926
114.0,27.9657,18.1494,13.5066,2.5866,59.4937,47.7374,29.8143,3.69
116.0,27.9457,18.1349,13.4986,2.586,59.4331,47.6497,29.7343,3.6874
118.0,27.9314,18.1131,13.5014,2.584,59.3874,47.6111,29.7071,3.6826
120.0,27.9629,18.1106,13.5169,2.5834,59.4974,47.6583,29.7257,3.6791
122.0,27.9943,18.1177,13.5249,2.5791,59.528,47.7117,29.7643,3.68
124.0,28.008,18.1346,13.5317,2.58,59.5751,47.7589,29.7729,3.68
126.0,28.006,18.1306,13.5283,2.58,59.4971,47.7023,29.7971,3.68
128.0,28.0326,18.1494,13.5326,2.5791,59.4971,47.6866,29.8143,3.6809
130.0,28.0711,18.1649,13.5534,2.5834,59.5486,47.7023,29.81,3.6766
132.0,28.042,18.1623,13.5731,2.5849,59.6214,47.7314,29.81,3.676
134.0,28.0611,18.158,13.57,2.5826,59.6729,47.812,29.81,3.674
136.0,28.0569,18.1494,13.5517,2.5826,59.66,47.842,29.7886,3.6734
138.0,28.0363,18.1494,13.5243,2.5831,59.5091,47.7846,29.7594,3.6666
140.0,28.0677,18.1674,13.6211,2.586,59.8786,47.7571,30.1877,3.6726
142.0,28.374,18.2786,13.9397,2.5974,61.4003,48.0326,31.3906,3.7017
144.0,28.896,18.4783,14.5003,2.6309,64.15,48.6666,33.132,3.7549
146.0,29.544,18.7391,15.1337,2.6826,67.2651,49.5814,34.8626,3.8377
148.0,30.1406,19.0057,15.7617,2.7449,70.2063,50.6746,36.4643,3.9449
150.0,30.674,19.2643,16.34,2.8151,72.9417,51.714,37.9511,4.0709
152.0,31.1383,19.5066,16.8934,2.8857,75.5557,52.7854,39.3609,4.2
154.0,31.562,19.7266,17.4049,2.9626,77.9951,53.8914,40.6691,4.3409
156.0,31.9534,19.9463,17.8583,3.0391,80.0549,54.9323,41.9109,4.4891
158.0,32.2806,20.1334,18.2686,3.1217,81.9697,55.8277,42.9906,4.6383
160.0,32.5843,20.3023,18.6406,3.1957,83.8709,56.6006,43.9886,4.7951
162.0,32.816,20.4549,18.9769,3.2643,85.4971,57.438,44.8769,4.9557
164.0,33.0294,20.6049,19.2674,3.3283,86.9443,58.1591,45.6891,5.1091
166.0,33.2,20.6974,19.5131,3.39,88.1906,58.7394,46.4249,5.2534
168.0,33.3903,20.7729,19.7337,3.4391,89.3206,59.1446,47.0857,5.3991
170.0,33.5283,20.8371,19.9423,3.4809,90.2566,59.7031,47.6774,5.5366
172.0,33.6637,20.8791,20.1266,3.5217,91.1477,60.1,48.178,5.6643
174.0,33.7766,20.928,20.2803,3.5557,91.8949,60.3589,48.614,5.7891
176.0,33.8914,20.9971,20.4089,3.5843,92.5409,60.5563,48.9677,5.9066
178.0,33.894,21.028,20.5126,3.6074,93.25,60.8626,49.3094,6.0151
180.0,33.9103,21.0331,20.6077,3.6317,93.82,61.0629,49.6117,6.1157
182.0,33.9823,21.0571,20.714,3.6466,94.3817,61.2126,49.9069,6.2117
184.0,34.1071,21.1026,20.81,3.6651,94.8766,61.3629,50.1843,6.3
186.0,34.2014,21.1326,20.88,3.6883,95.3526,61.5983,50.456,6.3917
188.0,34.1937,21.1523,20.946,3.7066,95.6791,61.7843,50.7031,6.4757
190.0,34.1714,21.1729,20.9871,3.7134,96.0709,61.942,50.878,6.5551
192.0,34.1491,21.1746,21.0103,3.72,96.3383,61.9963,50.9303,6.6266
194.0,34.2006,21.1677,21.0274,3.7274,96.4309,62.0546,50.9406,6.6891
196.0,34.2186,21.1651,21.0574,3.7326,96.3683,62.04,51.0194,6.7434
198.0,34.258,21.1789,21.1003,3.7391,96.4634,62.0263,51.2011,6.7974
200.0,34.3126,21.2029,21.1346,3.75,96.77,62.0666,51.3383,6.8517
202.0,34.3511,21.2197,21.1629,3.7609,97.0449,62.2026,51.4411,6.8974
204.0,34.3126,21.2309,21.1689,3.7674,97.2986,62.3254,51.52,6.9434
206.0,34.2529,21.2377,21.1963,3.7734,97.3197,62.4283,51.6297,6.9883
208.0,34.234,21.2497,21.1994,3.7774,97.2351,62.4963,51.6091,7.0283
210.0,34.24,21.2703,21.1937,3.7809,97.2351,62.5546,51.5817,7.0643
212.0,34.24,21.2849,21.1766,3.7791,97.288,62.54,51.5989,7.094
214.0,34.234,21.2823,21.1766,3.7817,97.362,62.54,51.6391,7.1277
216.0,34.258,21.2754,21.1877,3.79,97.3831,62.54,51.6734,7.1506
218.0,34.292,21.2797,21.2174,3.7983,97.5417,62.5254,51.7366,7.1794
220.0,34.316,21.2926,21.2406,3.8,97.4783,62.5983,51.7709,7.204
222.0,34.3049,21.2874,21.268,3.8026,97.6051,62.5934,51.8009,7.2317
224.0,34.3254,21.2977,21.292,3.8074,97.7849,62.6857,51.8591,7.25
226.0,34.3516,21.3097,21.3241,3.8109,97.9117,62.778,51.89,7.2691
228.0,34.3871,21.3354,21.3323,3.81,97.88,62.9237,51.9209,7.2934
230.0,34.3921,21.3243,21.3173,3.81,97.88,62.8217,51.9894,7.3149
232.0,34.3614,21.3157,21.298,3.8091,97.88,62.7974,51.9791,7.3334
234.0,34.3379,21.3071,21.2959,3.8134,97.88,62.8217,51.9517,7.3509
236.0,34.3494,21.3226,21.3229,3.8149,97.88,62.9091,51.9689,7.3657
238.0,34.3751,21.3226,21.3246,3.8134,97.88,62.8509,52.0203,7.3743
240.0,34.3751,21.3123,21.3203,3.8091,97.88,62.6954,51.9989,7.3757
242.0,34.3494,21.2951,21.3049,3.81,97.8474,62.5983,52.0434,7.386
244.0,34.346,21.2977,21.3203,3.8091,98.0103,62.71,52.1066,7.3931
246.0,34.334,21.3046,21.3246,3.8126,98.032,62.8071,52.1511,7.406
248.0,34.3306,21.3029,21.3203,3.8166,98.108,62.7683,52.14,7.4166
250.0,34.2997,21.2771,21.3049,3.8234,98.1297,62.6809,52.14,7.4309
252.0,34.3194,21.2729,21.3151,3.8274,98.2926,62.7537,52.1297,7.44
254.0,34.3726,21.2874,21.34,3.8317,98.26,62.8363,52.1709,7.45
256.0,34.4331,21.3123,21.3649,3.8274,98.2274,62.8946,52.2291,7.4609
258.0,34.428,21.3329,21.3726,3.8226,98.3903,62.88,52.2703,7.4674
260.0,34.388,21.3371,21.3726,3.8191,98.4446,62.8946,52.26,7.4726
262.0,34.364,21.32,21.3597,3.82,98.3903,62.8217,52.26,7.48
264.0,34.3751,21.3054,21.3606,3.82,98.2274,62.812,52.26,7.4874
266.0,34.3606,21.2994,21.3443,3.8191,98.26,62.778,52.2703,7.4934
268.0,34.3014,21.308,21.3254,3.8226,98.2926,62.7537,52.2291,7.4966
270.0,34.2709,21.3097,21.3126,3.8274,98.1297,62.7391,52.1606,7.5026
272.0,34.286,21.3226,21.3323,3.8309,98.0754,62.8217,52.1606,7.51
274.0,34.3109,21.3226,21.34,3.83,98.1297,62.9674,52.2291,7.5183
276.0,34.3254,21.3123,21.3477,3.83,98.2926,62.9189,52.2703,7.5209
278.0,34.3597,21.3003,21.3623,3.83,98.2274,62.8266,52.2703,7.5191
280.0,34.3546,21.2771,21.3691,3.83,98.3903,62.608,52.2189,7.5226
282.0,34.3409,21.2754,21.3837,3.83,98.4446,62.6857,52.1914,7.5274
