timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.0,42.6194,25.71,27.51,13.8337,112.32,60.7711,57.0931,11.9786
2.0,42.6863,25.71,27.51,13.8551,112.32,60.7894,57.2454,12.0017
4.0,42.7146,25.71,27.51,13.8723,112.32,60.7849,57.3149,12.0234
6.0,42.7223,25.71,27.51,13.8891,112.32,60.7163,57.2814,12.044
8.0,42.6469,25.7143,27.5134,13.8943,112.3611,60.73,57.2291,12.0677
10.0,42.5449,25.6929,27.4997,13.91,112.1966,60.73,57.194,12.0806
12.0,42.476,25.6857,27.4803,13.9249,111.9634,60.73,57.114,12.0986
14.0,42.4837,25.6929,27.4666,13.9351,111.7989,60.73,57.114,12.1157
16.0,42.5363,25.7143,27.47,13.9483,111.84,60.73,57.194,12.14
18.0,42.5363,25.71,27.4743,13.9717,111.84,60.73,57.254,12.1634
20.0,42.4983,25.7143,27.4571,13.9849,111.84,60.7437,57.194,12.1849
22.0,42.44,25.6971,27.4346,13.996,111.84,60.6889,57.126,12.2043
24.0,42.3954,25.6729,27.4089,14.0074,111.8803,60.5974,57.066,12.2166
26.0,42.4031,25.6591,27.4103,14.0157,111.6789,60.6111,57.138,12.2317
28.0,42.4091,25.6463,27.4131,14.0311,111.6117,60.6477,57.158,12.2517
30.0,42.4614,25.6406,27.4174,14.048,111.6789,60.6249,57.138,12.2783
32.0,42.478,25.6497,27.4371,14.0669,111.8803,60.5563,57.078,12.2983
34.0,42.5206,25.6566,27.452,14.08,111.8803,60.5837,57.102,12.3126
36.0,42.4091,25.62,27.414,14.0966,111.7191,60.5289,57.054,12.3283
38.0,42.3517,25.5869,27.3446,14.0991,111.4909,60.4374,56.9989,12.3534
40.0,42.38,25.5766,27.3351,14.1077,111.3297,60.4511,56.8866,12.3749
42.0,42.4006,25.58,27.3671,14.1206,111.3297,60.474,56.8651,12.3926
44.0,42.3749,25.5766,27.3843,14.136,111.4909,60.5197,56.9346,12.4117
