timestamp,tgs2600,tgs2603,tgs2611,tgs2602,micsD,micsH,micsA,temp,humi
0,0.5885909557342529,0.5216770648956298,0.0677892208099365,0.4089617729187011,1.1771352767944336,1.1777143478393557,1.0705530166625976,29.36873426413368,29.315632867933164
10,0.5884371757507324,0.521682071685791,0.0677810668945312,0.4088155746459961,1.168435764312744,1.168848752975464,1.0640378952026366,29.3284504463264,29.28664072632944
20,0.5885926723480225,0.5216859340667724,0.0677845001220703,0.4088340282440185,1.167131996154785,1.1674694538116457,1.0632542610168456,29.38887617303732,29.34309910734721
30,0.5885531902313232,0.5217305660247803,0.0677885055541992,0.4088473320007324,1.1669334411621093,1.167254590988159,1.063159132003784,29.40901808194096,29.344625009536887
40,0.5886757850646972,0.5217322826385498,0.0677849292755126,0.4088078498840332,1.1669172763824462,1.1672025203704834,1.0631552696228026,29.3284504463264,29.32326237888152
50,0.5885725021362305,0.5217448711395264,0.0677869319915771,0.4088168621063232,1.1668712139129638,1.1671925067901612,1.0631328105926514,29.38887617303732,29.318684672312504
60,0.5884986877441406,0.521775197982788,0.0677879333496093,0.4088185787200927,1.166892385482788,1.1671923637390136,1.0631443977355957,29.36873426413368,29.315632867933164
70,0.58861083984375,0.521780776977539,0.0677847862243652,0.4088141441345215,1.16686692237854,1.1671877861022948,1.0631555557250976,29.38887617303732,29.318684672312504
80,0.5885272979736328,0.5217770576477051,0.0677809238433837,0.4088022708892822,1.1668694972991942,1.1671860694885254,1.0631771564483643,29.34859235523004,29.301899748226138
90,0.5886105537414551,0.5217990875244141,0.0677846431732177,0.4087617874145507,1.166859769821167,1.1671852111816403,1.063160991668701,29.36873426413368,29.34004730296788
100,0.5885998249053955,0.5217883586883545,0.0677859306335449,0.4087798118591308,1.1668627738952635,1.1671812057495117,1.0631893157958985,29.34859235523004,29.31410696574349
110,0.5885527610778808,0.5218251228332519,0.067781925201416,0.4088227272033691,1.1668948173522948,1.1672022342681885,1.0631981849670409,29.36873426413368,29.32784008545052
120,0.5886556148529053,0.5218414306640625,0.0677876472473144,0.4087489128112793,1.1668777942657471,1.1671754837036132,1.0631335258483887,29.40901808194096,29.320210574502173
130,0.5886726379394531,0.5218654632568359,0.0677877902984619,0.4088107109069824,1.1668682098388672,1.167172050476074,1.063108205795288,29.38887617303732,29.36751354238193
140,0.5887408733367919,0.521861457824707,0.067785358428955,0.4087745189666747,1.1668858051300048,1.1671922206878662,1.0631552696228026,29.36873426413368,29.303425650415807
150,0.5885809421539306,0.5218693256378174,0.0677836418151855,0.4087600708007812,1.166879940032959,1.1671780586242675,1.0631073474884032,29.3284504463264,29.311055161364155
160,0.5885059833526611,0.5218781948089599,0.067787218093872,0.40881028175354,1.166906976699829,1.1671876430511474,1.06312837600708,29.34859235523004,29.33852140077821
170,0.5884707927703857,0.5218912124633789,0.0677817821502685,0.4088301658630371,1.1668753623962402,1.1671867847442627,1.0631155014038085,29.40901808194096,29.344625009536887
180,0.588513708114624,0.5219169616699219,0.0677842140197753,0.4087968349456787,1.166901683807373,1.167198371887207,1.0630921840667724,29.4291599908446,29.33546959639887
190,0.588522720336914,0.521945571899414,0.0677900791168212,0.4088064193725585,1.1668916702270506,1.1671923637390136,1.0631472587585449,29.36873426413368,29.315632867933164
200,0.5885550498962402,0.5219368457794189,0.0677866458892822,0.4087934017181396,1.1668763637542725,1.1671790599822998,1.0631760120391844,29.36873426413368,29.35225452048524
210,0.5884603500366211,0.5219326972961426,0.0677847862243652,0.4088244438171386,1.166850757598877,1.167165756225586,1.0631378173828125,29.40901808194096,29.33241779201953
220,0.5886046886444092,0.5219867706298827,0.0677813529968261,0.4088456153869629,1.166870641708374,1.1671713352203368,1.063126516342163,29.36873426413368,29.32784008545052
230,0.5885554790496826,0.5219684600830078,0.0677847862243652,0.4088187217712402,1.1668835163116456,1.1671769142150878,1.0630964756011962,29.36873426413368,29.315632867933164
240,0.5885421752929687,0.5219944953918457,0.0677817821502685,0.4087682247161865,1.1668612003326415,1.1671812057495117,1.0630857467651367,29.3284504463264,29.311055161364155
250,0.5884657859802246,0.521995210647583,0.0677810668945312,0.4087692260742187,1.1668354511260983,1.1671607494354248,1.0630778789520263,29.34859235523004,29.31410696574349
260,0.5884280204772949,0.522007942199707,0.0677907943725586,0.4088649272918701,1.166864776611328,1.1671631813049317,1.063080883026123,29.40901808194096,29.320210574502173
270,0.5884487628936768,0.5220365524291992,0.0677913665771484,0.4088055610656738,1.1668916702270506,1.167205810546875,1.0631428241729737,29.3284504463264,29.32326237888152
280,0.5884995460510254,0.5220384120941162,0.0677913665771484,0.4088220119476318,1.166855192184448,1.1671554565429687,1.063110065460205,29.38887617303732,29.318684672312504
290,0.5885119915008544,0.5220598697662353,0.0677903652191162,0.4087762355804443,1.166858196258545,1.1671550273895264,1.0630393981933592,29.36873426413368,29.34004730296788
