timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.96
0.01,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.02,38.30,21.96,21.76,3.26,92.88,45.97,48.52,6.97
0.03,38.30,21.96,21.76,3.27,92.88,45.87,48.52,6.97
0.04,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
0.05,38.30,21.90,21.76,3.26,92.54,45.77,48.52,6.96
0.06,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
0.07,38.30,21.93,21.79,3.27,92.54,45.87,48.52,6.96
0.08,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.09,38.30,21.93,21.76,3.26,92.88,45.87,48.62,6.97
0.10,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.11,38.30,21.93,21.79,3.26,92.54,45.97,48.52,6.96
0.12,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.13,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.96
0.14,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.15,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.97
0.16,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.17,38.30,21.96,21.76,3.26,92.54,45.87,48.52,6.96
0.18,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
0.19,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.20,38.30,21.96,21.76,3.26,92.88,45.77,48.52,6.97
0.21,38.30,21.93,21.79,3.26,92.88,45.87,48.52,6.97
0.22,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
0.23,38.30,21.96,21.76,3.26,92.88,45.87,48.52,6.96
0.24,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.96
0.25,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.26,38.30,21.93,21.76,3.26,92.88,45.87,48.62,6.97
0.27,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.28,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
0.29,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.98
0.30,38.30,21.93,21.76,3.26,92.54,45.97,48.52,6.96
0.31,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.32,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.33,38.30,21.93,21.76,3.26,92.88,45.97,48.52,6.96
0.34,38.30,21.93,21.76,3.27,92.88,45.87,48.62,6.96
0.35,38.46,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.36,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.37,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.38,38.30,21.93,21.73,3.26,92.88,45.87,48.52,6.97
0.39,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
0.40,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
0.41,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.42,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.43,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.44,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
0.45,38.30,21.93,21.76,3.27,92.88,45.77,48.52,6.97
0.46,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.47,38.30,21.96,21.76,3.26,92.88,45.77,48.52,6.97
0.48,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.49,38.30,21.93,21.76,3.26,92.88,45.87,48.41,6.96
0.50,38.30,21.90,21.76,3.26,92.88,45.87,48.52,6.96
0.51,38.30,21.96,21.76,3.26,92.88,45.87,48.52,6.96
0.52,38.30,21.93,21.76,3.26,92.88,45.77,48.52,6.97
0.53,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.97
0.54,38.30,21.93,21.76,3.27,92.88,45.77,48.52,6.96
0.55,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
0.56,38.30,21.93,21.76,3.26,92.88,45.77,48.52,6.97
0.57,38.30,21.96,21.76,3.26,92.88,45.87,48.52,6.97
0.58,38.30,21.93,21.73,3.26,92.88,45.77,48.52,6.97
0.59,38.30,21.93,21.76,3.27,92.88,45.77,48.52,6.97
0.60,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.61,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.62,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
0.63,38.30,21.90,21.76,3.26,92.88,45.87,48.52,6.96
0.64,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
0.65,38.30,21.90,21.76,3.27,92.54,45.87,48.41,6.97
0.66,38.30,21.96,21.76,3.27,92.88,45.77,48.52,6.97
0.67,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.96
0.68,38.30,21.96,21.76,3.27,92.88,45.87,48.52,6.97
0.69,38.30,21.93,21.76,3.26,92.88,45.97,48.52,6.97
0.70,38.30,21.93,21.76,3.27,92.54,45.97,48.52,6.97
0.71,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.72,38.30,21.96,21.76,3.27,92.88,45.77,48.52,6.97
0.73,38.30,21.93,21.73,3.26,92.54,45.87,48.52,6.97
0.74,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
0.75,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.97
0.76,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.96
0.77,38.30,21.96,21.76,3.26,92.88,45.77,48.52,6.96
0.78,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.96
0.79,38.30,21.93,21.73,3.27,92.88,45.87,48.52,6.97
0.80,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.81,38.30,21.93,21.76,3.27,92.88,45.87,48.62,6.97
0.82,38.30,21.96,21.76,3.26,92.88,45.87,48.52,6.96
0.83,38.30,21.96,21.73,3.27,92.88,45.87,48.52,6.97
0.84,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.96
0.85,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
0.86,38.30,21.96,21.76,3.27,92.88,45.87,48.52,6.96
0.87,38.30,21.96,21.76,3.27,92.88,45.87,48.52,6.97
0.88,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
0.89,38.30,21.93,21.76,3.27,92.88,45.87,48.41,6.97
0.90,38.30,21.90,21.76,3.27,92.88,45.87,48.62,6.96
0.91,38.38,21.96,21.76,3.26,92.88,45.87,48.52,6.97
0.92,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
0.93,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.96
0.94,38.30,21.93,21.73,3.27,92.54,45.97,48.52,6.97
0.95,38.30,21.90,21.76,3.27,92.88,45.87,48.52,6.97
0.96,38.30,21.96,21.76,3.26,92.88,45.97,48.52,6.96
0.97,38.30,21.96,21.76,3.26,92.54,45.87,48.52,6.96
0.98,38.30,21.96,21.76,3.27,92.88,45.77,48.52,6.97
0.99,38.30,21.93,21.73,3.26,92.88,45.87,48.52,6.97
1.00,38.23,21.93,21.76,3.26,92.88,45.87,48.52,6.97
1.01,38.38,21.90,21.73,3.26,92.88,45.87,48.52,6.97
1.02,38.30,21.93,21.76,3.26,92.88,45.97,48.52,6.97
1.03,38.30,21.93,21.76,3.26,92.88,45.87,48.41,6.97
1.04,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.97
1.05,38.30,21.93,21.73,3.25,92.88,45.87,48.52,6.96
1.06,38.30,21.96,21.76,3.26,92.54,45.87,48.62,6.96
1.07,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
1.08,38.30,21.93,21.76,3.26,92.88,45.77,48.52,6.97
1.09,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.96
1.10,38.30,21.96,21.76,3.26,92.88,45.87,48.52,6.96
1.11,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
1.12,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
1.13,38.30,21.93,21.76,3.27,92.88,45.97,48.52,6.97
1.14,38.30,21.93,21.76,3.26,92.88,45.87,48.41,6.96
1.15,38.30,21.93,21.76,3.27,92.88,45.87,48.41,6.97
1.16,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
1.17,38.30,21.93,21.76,3.26,92.88,45.87,48.41,6.97
1.18,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
1.19,38.30,21.93,21.76,3.27,92.54,45.77,48.62,6.97
1.20,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.96
1.21,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
1.22,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
1.23,38.30,21.93,21.76,3.26,92.88,45.97,48.52,6.97
1.24,38.30,21.93,21.73,3.27,92.54,45.87,48.52,6.96
1.25,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
1.26,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
1.27,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.97
1.28,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
1.29,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
1.30,38.30,21.93,21.76,3.26,92.54,45.87,48.41,6.96
1.31,38.30,21.93,21.76,3.26,92.54,45.77,48.52,6.96
1.32,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.97
1.33,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
1.34,38.30,21.93,21.73,3.26,92.88,45.87,48.52,6.96
1.35,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
1.36,38.30,21.93,21.76,3.27,92.88,45.77,48.52,6.97
1.37,38.30,21.90,21.76,3.26,92.54,45.87,48.52,6.97
1.38,38.30,21.93,21.76,3.26,92.54,45.77,48.41,6.96
1.39,38.30,21.93,21.76,3.26,92.88,45.77,48.52,6.97
1.40,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.96
1.41,38.30,21.93,21.76,3.26,92.54,45.67,48.52,6.97
1.42,38.30,21.93,21.76,3.27,92.88,45.77,48.52,6.97
1.43,38.30,21.93,21.76,3.27,92.54,45.87,48.52,6.97
1.44,38.30,21.93,21.73,3.26,92.88,45.77,48.52,6.97
1.45,38.30,21.93,21.76,3.27,92.88,45.87,48.52,6.97
1.46,38.30,21.93,21.76,3.26,92.54,45.87,48.52,6.96
1.47,38.30,21.93,21.79,3.26,92.88,45.87,48.52,6.96
1.48,38.30,21.93,21.76,3.27,92.54,45.77,48.52,6.97
1.49,38.30,21.93,21.76,3.26,92.88,45.77,48.52,6.96
1.50,38.30,21.93,21.76,3.26,92.88,45.87,48.52,6.96
