timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,37.78,21.57,21.50,3.34,95.32,46.48,48.96,7.38
0.01,37.93,21.61,21.53,3.34,95.32,46.58,49.07,7.38
0.02,37.86,21.57,21.50,3.34,94.97,46.38,49.07,7.38
0.03,37.86,21.54,21.50,3.33,94.97,46.58,48.96,7.38
0.04,37.86,21.57,21.50,3.33,95.32,46.48,49.07,7.38
0.05,37.86,21.57,21.53,3.34,95.32,46.48,48.96,7.38
0.06,37.93,21.61,21.50,3.35,95.32,46.58,49.07,7.38
0.07,37.93,21.57,21.50,3.34,95.32,46.58,49.07,7.38
0.08,37.93,21.57,21.50,3.34,94.97,46.48,48.96,7.38
0.09,37.86,21.57,21.50,3.33,95.32,46.58,49.07,7.38
0.10,37.93,21.57,21.50,3.34,95.32,46.58,48.96,7.38
0.11,37.93,21.57,21.50,3.34,95.68,46.58,49.07,7.38
0.12,37.93,21.57,21.50,3.34,95.32,46.58,48.96,7.38
0.13,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.14,37.86,21.54,21.50,3.33,94.97,46.48,48.96,7.38
0.15,37.86,21.57,21.47,3.34,95.32,46.58,49.07,7.38
0.16,37.93,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.17,37.93,21.57,21.50,3.35,95.32,46.48,48.96,7.38
0.18,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.19,37.86,21.61,21.50,3.33,95.32,46.48,49.07,7.37
0.20,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.21,37.93,21.61,21.50,3.33,95.32,46.48,49.07,7.38
0.22,37.86,21.61,21.50,3.34,95.32,46.48,49.07,7.38
0.23,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.24,37.86,21.54,21.50,3.33,95.32,46.48,48.96,7.38
0.25,37.93,21.57,21.50,3.34,95.32,46.48,48.96,7.38
0.26,37.93,21.61,21.50,3.34,95.32,46.48,48.96,7.38
0.27,37.93,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.28,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.29,37.86,21.57,21.50,3.33,94.97,46.48,48.96,7.38
0.30,37.86,21.61,21.50,3.34,95.32,46.48,49.07,7.38
0.31,37.93,21.61,21.50,3.34,95.32,46.58,49.07,7.38
0.32,37.86,21.61,21.50,3.34,95.32,46.48,49.07,7.38
0.33,37.86,21.57,21.50,3.34,95.32,46.58,48.96,7.38
0.34,37.93,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.35,37.86,21.57,21.50,3.34,95.32,46.48,48.96,7.38
0.36,37.93,21.61,21.50,3.35,95.32,46.48,48.96,7.38
0.37,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.38,37.86,21.54,21.47,3.34,95.32,46.48,49.07,7.38
0.39,37.86,21.54,21.50,3.35,95.32,46.48,48.96,7.38
0.40,37.86,21.57,21.50,3.34,95.32,46.48,49.07,7.38
0.41,37.93,21.57,21.50,3.33,95.32,46.58,48.96,7.38
0.42,37.86,21.61,21.50,3.34,95.32,46.48,49.07,7.38
0.43,37.86,21.57,21.50,3.33,95.32,46.48,48.96,7.38
0.44,37.86,21.57,21.50,3.34,95.32,46.48,48.96,7.38
