timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,34.56,21.41,21.76,3.88,100.57,63.40,53.66,7.80
0.01,34.69,21.41,21.76,3.89,100.57,63.57,53.66,7.79
0.02,34.63,21.41,21.76,3.88,100.96,63.40,53.79,7.81
0.03,34.56,21.38,21.76,3.88,100.96,63.40,53.66,7.80
0.04,34.56,21.38,21.76,3.88,100.57,63.57,53.66,7.80
0.05,34.56,21.38,21.76,3.88,100.57,63.40,53.66,7.80
0.06,34.56,21.41,21.73,3.88,100.57,63.40,53.66,7.80
0.07,34.63,21.38,21.76,3.88,100.96,63.57,53.66,7.80
0.08,34.63,21.38,21.79,3.89,100.57,63.57,53.66,7.80
0.09,34.63,21.38,21.76,3.88,100.57,63.40,53.66,7.80
0.10,34.63,21.41,21.73,3.88,100.96,63.57,53.66,7.80
0.11,34.69,21.41,21.76,3.88,100.57,63.57,53.66,7.80
0.12,34.63,21.38,21.76,3.88,100.57,63.40,53.66,7.80
0.13,34.69,21.38,21.73,3.88,100.57,63.40,53.66,7.80
0.14,34.63,21.38,21.76,3.88,100.57,63.40,53.66,7.80
0.15,34.63,21.41,21.76,3.88,100.57,63.57,53.66,7.80
0.16,34.63,21.38,21.76,3.89,100.57,63.57,53.66,7.79
0.17,34.69,21.38,21.76,3.88,100.57,63.40,53.53,7.80
0.18,34.63,21.41,21.76,3.88,100.57,63.40,53.79,7.80
0.19,34.63,21.38,21.73,3.88,100.57,63.40,53.66,7.81
0.20,34.63,21.41,21.76,3.88,100.57,63.57,53.66,7.81
0.21,34.63,21.45,21.76,3.89,100.57,63.40,53.66,7.80
0.22,34.69,21.41,21.76,3.88,100.57,63.40,53.79,7.80
0.23,34.69,21.38,21.76,3.88,100.96,63.40,53.66,7.80
0.24,34.69,21.38,21.76,3.88,100.57,63.40,53.66,7.80
0.25,34.63,21.41,21.76,3.88,100.57,63.40,53.66,7.80
0.26,34.63,21.38,21.76,3.88,100.96,63.57,53.66,7.80
0.27,34.63,21.41,21.76,3.88,100.96,63.40,53.66,7.80
0.28,34.69,21.41,21.76,3.88,100.57,63.57,53.66,7.80
0.29,34.69,21.41,21.73,3.88,100.57,63.57,53.66,7.79
0.30,34.69,21.38,21.76,3.88,100.96,63.40,53.66,7.80
0.31,34.69,21.41,21.76,3.88,100.57,63.57,53.66,7.80
