timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,34.44,20.64,21.86,4.20,99.40,60.89,52.89,8.67
0.01,34.50,20.64,21.89,4.19,99.40,60.89,52.89,8.68
0.02,34.44,20.64,21.89,4.19,99.79,60.89,53.02,8.67
0.03,34.44,20.61,21.86,4.19,99.79,60.89,53.02,8.68
0.04,34.50,20.64,21.86,4.19,99.40,60.89,53.02,8.67
0.05,34.50,20.61,21.89,4.19,99.79,60.89,52.89,8.68
0.06,34.37,20.64,21.89,4.19,99.40,60.89,52.89,8.67
0.07,34.50,20.64,21.86,4.19,99.40,61.05,53.02,8.67
0.08,34.50,20.67,21.89,4.19,99.79,61.05,53.02,8.68
0.09,34.44,20.64,21.86,4.19,99.79,60.89,53.02,8.68
0.10,34.44,20.61,21.89,4.19,99.40,61.05,53.02,8.68
0.11,34.44,20.64,21.89,4.19,99.40,60.89,53.02,8.68
0.12,34.44,20.64,21.89,4.19,99.40,61.05,53.02,8.68
0.13,34.50,20.64,21.89,4.19,99.02,61.05,53.02,8.68
0.14,34.50,20.61,21.89,4.19,99.40,60.89,52.89,8.67
0.15,34.50,20.64,21.89,4.19,99.79,61.05,53.02,8.68
0.16,34.44,20.64,21.89,4.19,99.40,60.89,52.89,8.70
0.17,34.44,20.61,21.86,4.19,99.79,60.89,53.02,8.67
0.18,34.50,20.64,21.89,4.19,99.79,61.05,52.89,8.67
0.19,34.50,20.61,21.89,4.19,99.79,60.89,52.89,8.67
0.20,34.44,20.64,21.89,4.19,99.40,61.05,53.02,8.67
0.21,34.50,20.64,21.89,4.19,99.79,60.89,52.89,8.67
0.22,34.50,20.64,21.89,4.20,99.79,60.89,52.89,8.68
0.23,34.44,20.64,21.89,4.21,99.79,61.05,53.02,8.67
0.24,34.50,20.64,21.86,4.19,99.40,61.05,52.89,8.68
0.25,34.50,20.64,21.89,4.19,99.40,60.89,53.02,8.67
0.26,34.44,20.64,21.89,4.19,99.40,60.89,52.89,8.68
0.27,34.50,20.61,21.86,4.19,99.40,60.89,52.89,8.68
0.28,34.50,20.61,21.89,4.19,99.40,61.05,53.02,8.67
0.29,34.44,20.61,21.86,4.19,99.40,61.05,52.89,8.67
0.30,34.50,20.64,21.89,4.19,99.40,60.89,53.02,8.67
0.31,34.44,20.64,21.89,4.19,99.40,61.05,52.89,8.68
0.32,34.50,20.64,21.89,4.19,99.40,61.05,53.02,8.67
0.33,34.44,20.64,21.89,4.20,99.40,61.05,52.89,8.68
0.34,34.44,20.61,21.86,4.19,99.79,61.05,52.89,8.67
0.35,34.50,20.64,21.86,4.19,99.40,60.89,53.02,8.67
0.36,34.50,20.61,21.89,4.19,99.79,60.89,53.02,8.68
0.37,34.44,20.64,21.86,4.19,99.79,60.89,53.02,8.67
0.38,34.50,20.64,21.89,4.19,99.40,61.05,53.02,8.68
0.39,34.44,20.64,21.89,4.20,99.40,61.05,53.02,8.67
0.40,34.44,20.64,21.89,4.19,99.40,60.89,52.89,8.67
0.41,34.50,20.64,21.89,4.19,99.40,61.05,52.89,8.68
