timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,33.87,20.43,21.60,3.80,98.64,60.89,53.02,8.28
0.01,33.87,20.40,21.63,3.79,98.26,60.73,52.89,8.29
0.02,33.87,20.43,21.63,3.80,98.26,60.89,52.89,8.29
0.03,33.87,20.43,21.60,3.80,98.26,60.73,52.89,8.29
0.04,33.87,20.43,21.60,3.80,98.64,60.89,52.89,8.29
0.05,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.06,33.87,20.43,21.63,3.80,98.26,60.73,53.02,8.29
0.07,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
0.08,33.75,20.40,21.63,3.80,98.64,60.73,53.02,8.29
0.09,33.87,20.43,21.63,3.80,98.26,60.89,52.89,8.29
0.10,33.87,20.40,21.63,3.80,98.26,60.57,53.02,8.29
0.11,33.81,20.40,21.63,3.80,98.64,60.73,53.02,8.30
0.12,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.13,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.14,33.93,20.43,21.63,3.80,98.64,60.89,52.89,8.28
0.15,33.81,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.16,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.17,33.87,20.43,21.60,3.80,98.26,60.89,52.89,8.29
0.18,33.87,20.40,21.60,3.80,98.64,60.73,53.02,8.29
0.19,33.87,20.43,21.60,3.80,98.26,60.73,53.02,8.29
0.20,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.21,33.87,20.43,21.63,3.79,98.64,60.73,52.89,8.29
0.22,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.28
0.23,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.24,33.81,20.40,21.60,3.80,98.64,60.73,52.89,8.29
0.25,33.81,20.43,21.60,3.80,98.26,60.73,52.89,8.29
0.26,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.27,33.81,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.28,33.75,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.29,33.87,20.43,21.60,3.80,98.26,60.73,52.89,8.28
0.30,33.87,20.43,21.63,3.80,98.64,60.89,52.89,8.29
0.31,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.32,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.33,33.87,20.40,21.63,3.80,98.64,60.57,53.02,8.30
0.34,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.35,33.87,20.40,21.63,3.80,98.64,61.05,52.89,8.29
0.36,33.81,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.37,33.87,20.40,21.60,3.80,98.26,60.89,52.89,8.30
0.38,33.87,20.40,21.63,3.80,97.88,60.89,52.89,8.29
0.39,33.81,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.40,33.87,20.43,21.63,3.80,98.64,60.89,53.02,8.29
0.41,33.87,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.42,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.43,33.93,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.44,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.45,33.81,20.43,21.63,3.80,98.64,60.73,52.89,8.28
0.46,33.87,20.43,21.60,3.80,98.26,60.73,53.02,8.29
0.47,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
0.48,33.93,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.49,33.93,20.40,21.63,3.80,98.26,60.73,53.02,8.29
0.50,33.81,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.51,33.87,20.40,21.63,3.80,98.64,60.89,53.02,8.29
0.52,33.87,20.40,21.60,3.80,98.26,60.89,52.89,8.29
0.53,33.87,20.40,21.63,3.80,98.26,60.73,53.02,8.29
0.54,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.55,33.87,20.40,21.63,3.80,98.64,60.89,52.89,8.30
0.56,33.87,20.40,21.60,3.80,98.26,60.89,52.89,8.29
0.57,33.87,20.40,21.63,3.80,98.64,60.89,52.76,8.29
0.58,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.59,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.60,33.87,20.43,21.63,3.80,98.26,60.89,53.14,8.29
0.61,33.87,20.40,21.60,3.80,98.26,60.73,52.76,8.29
0.62,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.63,33.87,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.64,33.87,20.43,21.63,3.80,98.26,60.89,52.89,8.30
0.65,33.87,20.43,21.63,3.80,98.64,60.73,52.89,8.29
0.66,33.87,20.40,21.60,3.80,98.64,60.73,53.02,8.29
0.67,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.68,33.87,20.40,21.66,3.80,98.64,60.73,53.02,8.29
0.69,33.87,20.37,21.60,3.80,98.64,60.73,52.89,8.28
0.70,33.87,20.43,21.63,3.80,98.64,60.89,52.89,8.29
0.71,33.87,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.72,33.81,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.73,33.87,20.43,21.63,3.80,98.26,60.73,53.02,8.29
0.74,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.75,33.87,20.40,21.60,3.80,98.26,60.89,53.02,8.29
0.76,33.87,20.43,21.60,3.80,98.64,60.73,52.89,8.29
0.77,33.81,20.40,21.63,3.80,98.26,60.73,52.76,8.29
0.78,33.87,20.40,21.63,3.80,98.26,60.73,53.02,8.29
0.79,33.81,20.37,21.63,3.80,98.64,60.89,52.76,8.29
0.80,33.81,20.40,21.63,3.80,98.64,60.73,53.02,8.29
0.81,33.87,20.40,21.60,3.79,98.64,60.73,53.02,8.29
0.82,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.83,33.87,20.40,21.63,3.80,98.26,60.89,52.89,8.29
0.84,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
0.85,33.87,20.43,21.63,3.80,98.26,60.73,52.89,8.29
0.86,33.81,20.40,21.60,3.80,98.64,60.73,53.02,8.29
0.87,33.87,20.43,21.60,3.80,98.64,60.89,52.89,8.29
0.88,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.89,33.87,20.40,21.60,3.80,98.26,60.89,52.89,8.29
0.90,33.87,20.40,21.63,3.80,98.64,60.73,52.89,8.29
0.91,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.92,33.87,20.40,21.60,3.81,98.26,60.73,52.89,8.28
0.93,33.87,20.43,21.60,3.80,98.64,60.73,52.89,8.29
0.94,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.95,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
0.96,33.81,20.40,21.60,3.80,98.26,60.73,53.02,8.29
0.97,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.28
0.98,33.81,20.43,21.60,3.80,98.26,60.73,52.89,8.29
0.99,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
1.00,33.81,20.40,21.63,3.80,98.26,60.73,52.89,8.29
1.01,33.87,20.43,21.60,3.80,98.26,60.73,53.02,8.29
1.02,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
1.03,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.29
1.04,33.87,20.40,21.60,3.80,98.26,60.73,52.89,8.29
1.05,33.87,20.40,21.63,3.80,98.26,60.73,52.89,8.28
