timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.01,36.15,23.26,22.97,7.77,99.79,68.00,54.85,7.22
0.02,36.08,23.26,23.01,7.76,99.79,68.00,54.99,7.22
0.03,36.08,23.30,23.01,7.77,99.79,68.19,54.99,7.23
0.04,36.08,23.30,22.97,7.77,99.40,68.19,54.85,7.22
0.05,36.15,23.30,22.97,7.77,99.79,68.00,55.13,7.23
0.06,36.15,23.30,23.01,7.77,99.79,68.00,54.85,7.22
0.07,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.23
0.08,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.22
0.09,36.08,23.30,23.01,7.77,99.40,68.00,54.99,7.22
0.10,36.15,23.30,22.97,7.78,99.40,68.19,54.99,7.22
0.11,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.12,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.13,36.08,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.14,36.15,23.30,23.01,7.77,99.40,68.00,54.99,7.23
0.15,36.08,23.33,23.01,7.77,99.40,68.00,54.99,7.22
0.16,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.23
0.17,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.23
0.18,36.08,23.30,23.01,7.77,99.40,68.00,54.99,7.23
0.19,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.20,36.08,23.30,22.97,7.77,99.79,68.19,54.99,7.22
0.21,36.15,23.26,22.97,7.77,99.79,68.00,54.99,7.22
0.22,36.15,23.26,22.97,7.78,99.40,68.00,54.99,7.22
0.23,36.08,23.30,22.97,7.78,99.40,68.00,54.99,7.22
0.24,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.23
0.25,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
0.26,36.15,23.30,23.01,7.77,99.40,68.00,54.85,7.22
0.27,36.15,23.30,23.01,7.77,99.40,68.19,54.99,7.23
0.28,36.15,23.30,23.01,7.77,99.40,68.19,54.99,7.22
0.29,36.08,23.26,23.01,7.77,99.40,68.00,54.85,7.22
0.30,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.31,36.02,23.30,23.01,7.77,99.79,68.00,54.99,7.22
0.32,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
0.33,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
0.34,36.08,23.30,22.97,7.78,99.79,68.00,54.85,7.22
0.35,36.15,23.30,22.97,7.78,99.79,68.19,54.85,7.23
0.36,36.15,23.30,22.97,7.77,99.79,68.19,54.85,7.22
0.37,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.38,36.08,23.30,22.97,7.77,99.79,68.00,54.72,7.22
0.39,36.15,23.30,23.01,7.78,99.40,68.00,54.99,7.22
0.40,36.15,23.26,22.97,7.77,99.79,68.19,54.85,7.22
0.41,36.15,23.26,23.01,7.78,99.79,68.00,54.85,7.23
0.42,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.43,36.15,23.30,22.97,7.78,99.40,68.00,54.99,7.22
0.44,36.08,23.30,22.97,7.78,99.79,68.00,54.85,7.22
0.45,36.08,23.30,22.97,7.77,99.40,68.19,54.85,7.22
0.46,36.15,23.26,22.97,7.77,99.40,68.00,54.85,7.22
0.47,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.48,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.22
0.49,36.15,23.26,22.94,7.78,99.40,68.19,54.99,7.23
0.50,36.15,23.30,23.01,7.77,99.79,68.00,54.85,7.23
0.51,36.15,23.26,23.01,7.78,99.40,68.00,54.99,7.23
0.52,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
0.53,36.08,23.30,22.97,7.78,99.40,68.00,54.99,7.23
0.54,36.15,23.26,22.97,7.78,99.40,68.00,54.85,7.22
0.55,36.15,23.30,23.01,7.78,99.40,68.00,54.99,7.22
0.56,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
0.57,36.02,23.30,22.97,7.77,99.40,68.00,54.99,7.24
0.58,36.08,23.26,23.01,7.77,99.40,68.00,54.85,7.23
0.59,36.15,23.30,22.97,7.78,99.79,68.19,54.99,7.22
0.60,36.15,23.26,23.01,7.78,99.40,68.00,54.85,7.22
0.61,36.15,23.30,23.01,7.78,99.40,68.00,54.99,7.23
0.62,36.15,23.30,22.97,7.77,99.79,68.19,54.99,7.22
0.63,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.64,36.15,23.30,22.97,7.78,99.40,68.00,54.85,7.23
0.65,36.08,23.26,22.97,7.77,99.79,68.19,54.85,7.22
0.66,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.67,36.08,23.26,22.97,7.77,99.79,68.19,54.85,7.23
0.68,36.15,23.30,22.97,7.78,99.40,68.00,54.85,7.22
0.73,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.23
0.73,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.23
0.74,36.15,23.30,22.94,7.77,99.40,68.00,54.99,7.23
0.75,36.15,23.30,22.97,7.78,99.40,68.00,54.99,7.23
0.76,36.15,23.30,22.97,7.78,99.40,68.00,54.99,7.22
0.77,36.15,23.26,22.97,7.77,99.40,68.00,54.85,7.22
0.78,36.15,23.30,23.01,7.78,99.79,68.00,54.99,7.22
0.79,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.80,36.15,23.33,22.97,7.77,99.40,68.00,54.85,7.22
0.81,36.15,23.30,22.97,7.78,99.79,68.00,54.72,7.22
0.82,36.15,23.30,23.01,7.78,99.79,68.19,54.85,7.23
0.83,36.08,23.26,22.97,7.77,99.40,68.00,54.99,7.22
0.84,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
0.85,36.08,23.30,22.97,7.77,99.79,68.00,54.85,7.22
0.86,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.87,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.88,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
0.89,36.08,23.26,22.97,7.77,99.40,68.00,54.85,7.23
0.90,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
0.91,36.15,23.30,22.94,7.77,99.40,68.00,54.99,7.23
0.92,36.15,23.30,22.97,7.77,99.40,67.80,54.99,7.23
0.93,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
0.94,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.23
0.95,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.22
0.96,36.08,23.30,22.97,7.77,99.79,68.00,54.99,7.22
0.97,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
0.98,36.15,23.30,22.97,7.77,99.40,68.19,54.85,7.22
0.99,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.00,36.15,23.33,22.97,7.77,99.40,68.00,54.85,7.22
1.01,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
1.02,36.08,23.30,22.97,7.76,99.40,68.00,54.99,7.22
1.03,36.02,23.30,22.97,7.77,99.79,68.00,54.99,7.23
1.04,36.15,23.30,23.01,7.77,99.40,68.00,54.85,7.23
1.05,36.08,23.30,22.97,7.77,99.79,68.00,54.85,7.23
1.06,36.02,23.30,23.01,7.77,99.40,68.19,54.99,7.23
1.07,36.15,23.26,22.97,7.77,99.40,67.80,54.99,7.22
1.08,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.09,36.15,23.30,23.01,7.77,99.40,68.00,54.85,7.23
1.10,36.08,23.30,22.97,7.76,99.79,68.19,54.85,7.23
1.11,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
1.12,36.15,23.30,22.97,7.77,99.79,68.00,54.59,7.22
1.13,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.23
1.14,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.15,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.22
1.16,36.15,23.30,23.01,7.76,99.40,68.00,54.85,7.24
1.17,36.15,23.30,23.01,7.76,99.40,68.00,54.99,7.22
1.18,36.15,23.30,22.97,7.77,99.40,68.00,54.72,7.22
1.19,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.20,36.15,23.30,22.97,7.77,99.79,68.19,54.85,7.22
1.21,36.15,23.30,22.97,7.76,99.79,68.00,54.99,7.23
1.22,36.15,23.30,22.97,7.77,99.02,68.19,54.85,7.22
1.23,36.15,23.30,22.94,7.78,99.40,68.19,54.85,7.23
1.24,36.15,23.26,22.97,7.77,99.79,68.00,54.99,7.23
1.25,36.15,23.26,22.97,7.77,99.79,68.00,54.99,7.22
1.26,36.15,23.30,23.01,7.77,99.40,68.00,54.85,7.22
1.27,36.15,23.30,22.97,7.77,99.79,68.00,54.85,7.23
1.28,36.15,23.26,22.97,7.76,99.40,68.00,54.99,7.24
1.29,36.15,23.33,22.97,7.76,99.79,68.00,54.85,7.23
1.30,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.22
1.31,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.32,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
1.33,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.23
1.34,36.15,23.26,22.97,7.77,99.79,68.00,54.85,7.23
1.35,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
1.36,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.37,36.02,23.30,22.97,7.76,99.79,68.00,54.85,7.23
1.38,36.15,23.26,23.01,7.77,99.40,68.19,54.85,7.22
1.39,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
1.40,36.08,23.26,22.97,7.77,99.79,68.00,54.99,7.22
1.41,36.15,23.26,22.97,7.77,99.79,68.00,54.99,7.23
1.42,36.15,23.26,22.97,7.77,99.40,68.00,54.85,7.22
1.43,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.23
1.44,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.45,36.08,23.30,22.97,7.76,99.40,68.19,54.99,7.22
1.46,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.22
1.47,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.48,35.95,23.30,22.97,7.76,99.40,68.19,54.85,7.23
1.49,36.15,23.26,22.97,7.76,99.40,68.19,54.85,7.23
1.50,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.23
1.51,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
1.52,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.23
1.53,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.22
1.54,36.15,23.26,22.97,7.77,99.79,68.19,54.72,7.22
1.55,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
1.56,36.08,23.30,22.97,7.76,99.40,68.19,54.99,7.23
1.57,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
1.58,36.15,23.26,22.97,7.77,99.40,68.00,54.85,7.23
1.59,36.15,23.26,23.01,7.76,99.40,68.00,54.99,7.23
1.60,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.61,36.15,23.26,22.97,7.76,99.79,68.19,54.85,7.23
1.62,36.15,23.30,22.97,7.76,99.40,67.80,54.99,7.22
1.63,36.08,23.30,22.94,7.76,99.40,68.00,54.85,7.22
1.64,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.22
1.65,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
1.66,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.22
1.67,36.15,23.26,22.97,7.76,99.40,68.00,54.99,7.23
1.68,36.15,23.26,22.97,7.76,99.79,68.00,54.85,7.23
1.69,36.08,23.30,22.94,7.76,99.40,68.19,54.85,7.23
1.70,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.71,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.72,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.73,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.22
1.74,36.15,23.30,22.97,7.76,99.79,68.19,54.99,7.23
1.75,36.08,23.30,23.01,7.76,99.40,68.00,54.85,7.22
1.76,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.23
1.77,36.15,23.26,23.01,7.77,99.79,68.00,54.85,7.22
1.78,36.15,23.26,22.97,7.77,99.79,68.00,54.85,7.22
1.79,36.02,23.26,22.97,7.76,99.79,68.19,54.99,7.23
1.80,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.23
1.81,36.15,23.30,23.01,7.77,99.40,68.00,54.99,7.22
1.82,36.08,23.26,23.01,7.76,99.79,68.00,54.99,7.22
1.83,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.23
1.84,36.15,23.26,23.01,7.77,99.40,68.00,54.85,7.22
1.85,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.86,36.15,23.30,22.94,7.76,99.40,68.00,54.99,7.22
1.87,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.22
1.88,36.15,23.26,22.97,7.77,99.40,67.80,54.85,7.22
1.89,36.08,23.26,22.97,7.76,99.40,68.00,54.85,7.23
1.90,36.15,23.26,22.97,7.77,99.40,68.19,54.85,7.23
1.91,36.15,23.30,22.97,7.76,99.40,68.19,54.85,7.23
1.92,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.23
1.93,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.94,36.08,23.26,23.01,7.77,99.40,68.00,54.99,7.22
1.95,36.08,23.30,22.97,7.76,99.40,68.00,54.99,7.23
1.96,36.15,23.26,22.97,7.75,99.40,68.00,54.99,7.24
1.97,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.23
1.98,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.22
1.99,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.22
2.00,36.08,23.26,22.97,7.76,99.40,68.00,54.85,7.23
2.01,36.15,23.30,23.01,7.76,99.40,68.00,54.85,7.23
2.02,36.15,23.30,22.97,7.76,99.40,68.00,54.99,7.22
2.03,36.02,23.26,22.97,7.76,99.40,68.00,54.85,7.22
2.04,36.15,23.30,22.97,7.77,99.40,68.19,54.99,7.22
2.05,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.23
2.06,36.08,23.23,22.97,7.76,99.40,68.00,54.85,7.22
2.07,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.22
2.08,36.08,23.30,22.97,7.76,99.40,68.19,54.99,7.23
2.09,36.15,23.30,22.97,7.76,99.79,68.00,54.85,7.24
2.10,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.22
2.11,36.15,23.30,23.01,7.76,99.40,68.00,54.99,7.22
2.12,36.15,23.30,22.97,7.76,99.79,68.19,54.99,7.23
2.13,36.15,23.30,22.97,7.78,99.40,68.19,54.85,7.22
2.14,36.08,23.26,22.97,7.77,99.40,68.00,54.99,7.22
2.15,36.15,23.30,22.97,7.77,99.40,68.19,54.85,7.23
2.16,36.15,23.26,22.97,7.76,99.79,68.00,54.85,7.23
2.17,36.02,23.26,22.97,7.77,99.40,68.00,54.85,7.22
2.18,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
2.19,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.22
2.20,36.15,23.26,22.97,7.76,99.40,68.00,54.85,7.22
2.21,36.15,23.26,22.97,7.76,99.79,68.00,54.99,7.22
2.22,36.15,23.26,22.97,7.76,99.79,68.00,54.99,7.23
2.23,36.08,23.30,22.97,7.76,99.40,68.00,54.85,7.22
2.24,36.08,23.26,22.97,7.77,99.40,68.19,54.85,7.23
2.25,36.15,23.26,22.94,7.77,99.40,68.00,54.85,7.23
2.26,36.15,23.26,22.97,7.76,99.79,68.00,54.85,7.23
2.27,36.15,23.30,22.97,7.77,99.79,68.00,54.99,7.22
2.28,36.08,23.30,22.94,7.76,99.40,67.80,54.85,7.23
2.29,36.22,23.26,22.97,7.77,99.40,68.00,54.99,7.23
2.30,36.15,23.26,23.01,7.77,99.40,68.00,54.85,7.22
2.31,36.08,23.30,22.97,7.77,99.40,68.00,54.99,7.22
2.32,36.15,23.26,23.01,7.77,99.40,68.00,54.85,7.22
2.33,36.08,23.30,22.94,7.77,99.40,67.80,54.99,7.23
2.34,36.15,23.26,22.97,7.77,99.79,68.19,54.85,7.23
2.35,36.15,23.30,22.97,7.76,99.79,68.19,54.85,7.22
2.36,36.15,23.23,22.97,7.77,99.79,68.00,54.99,7.22
2.37,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.23
2.38,36.15,23.33,22.97,7.77,99.40,68.00,54.85,7.22
2.39,36.15,23.30,22.97,7.77,99.79,68.19,54.99,7.23
2.40,36.15,23.30,22.97,7.77,99.40,68.00,54.85,7.24
2.41,36.15,23.26,22.97,7.77,99.79,68.00,54.85,7.23
2.42,36.15,23.26,22.97,7.77,99.40,68.00,54.85,7.23
2.43,36.15,23.26,22.97,7.77,99.40,68.19,54.59,7.23
2.44,36.08,23.26,22.97,7.77,99.40,68.19,54.85,7.23
2.45,36.15,23.26,22.97,7.77,99.79,67.80,54.99,7.23
2.46,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.22
2.47,36.15,23.26,22.97,7.77,99.79,68.00,54.85,7.23
2.48,36.15,23.26,22.97,7.77,99.40,68.19,54.99,7.23
2.49,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.22
2.50,36.15,23.26,22.97,7.77,99.79,67.80,54.99,7.23
2.51,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.24
2.52,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.23
2.53,36.15,23.30,22.97,7.77,99.40,68.00,54.99,7.22
2.54,36.15,23.30,22.97,7.76,99.40,68.00,54.85,7.23
2.55,36.15,23.26,22.97,7.77,99.40,68.00,54.99,7.23
2.56,36.15,23.26,22.97,7.78,99.79,68.00,54.85,7.23
2.57,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.23
2.58,36.02,23.26,22.97,7.77,99.40,68.00,54.85,7.23
2.59,36.15,23.30,22.97,7.77,99.40,68.19,54.99,7.23
2.60,36.08,23.30,22.97,7.77,99.40,68.00,54.85,7.22
2.61,36.02,23.26,22.94,7.76,99.40,67.80,54.85,7.23
2.62,36.08,23.26,23.01,7.77,99.40,68.00,54.85,7.23
2.63,36.08,23.30,22.94,7.76,99.40,68.00,54.85,7.23
