timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.01,38.99,23.73,25.02,21.65,104.23,57.80,53.40,28.66
0.02,39.07,23.73,24.98,21.65,104.23,57.80,53.53,28.66
0.03,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.66
0.04,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.05,38.99,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.06,38.99,23.73,25.02,21.65,104.23,57.80,53.53,28.71
0.07,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.08,39.07,23.73,24.98,21.65,104.23,57.80,53.53,28.66
0.09,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.10,39.07,23.73,24.98,21.62,104.23,57.95,53.53,28.66
0.11,38.99,23.73,24.98,21.62,104.23,57.80,53.53,28.66
0.12,39.15,23.73,24.98,21.65,104.23,57.95,53.53,28.66
0.13,38.99,23.73,25.02,21.62,104.23,57.95,53.53,28.71
0.14,39.07,23.73,24.98,21.65,104.23,57.80,53.53,28.71
0.15,39.07,23.73,24.98,21.62,104.23,57.95,53.53,28.66
0.16,38.99,23.73,24.98,21.62,104.23,57.80,53.53,28.66
0.17,39.07,23.73,25.02,21.62,104.23,57.95,53.53,28.66
0.18,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
0.19,39.07,23.73,24.98,21.65,103.81,57.80,53.53,28.71
0.20,39.07,23.69,24.98,21.65,104.23,57.95,53.53,28.66
0.21,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.22,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.23,38.99,23.73,25.02,21.62,104.65,57.95,53.53,28.66
0.24,38.99,23.73,25.02,21.65,104.65,57.95,53.53,28.66
0.25,39.15,23.69,24.98,21.62,104.23,57.80,53.53,28.71
0.26,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
0.27,39.07,23.69,24.98,21.62,104.23,57.95,53.53,28.71
0.28,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.29,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.66
0.30,39.07,23.69,25.02,21.65,104.23,57.80,53.53,28.66
0.31,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.32,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
0.33,38.99,23.69,25.02,21.65,104.23,57.80,53.40,28.66
0.34,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.35,39.07,23.73,24.98,21.65,104.23,57.80,53.53,28.66
0.36,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
0.37,39.07,23.73,24.98,21.65,104.23,57.80,53.40,28.62
0.38,39.07,23.73,24.98,21.65,104.65,57.80,53.53,28.71
0.39,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.40,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.41,39.07,23.73,24.98,21.62,104.23,57.95,53.53,28.66
0.42,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.43,39.07,23.73,24.98,21.62,104.23,57.80,53.53,28.71
0.44,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.66
0.45,38.99,23.73,24.98,21.65,104.23,57.80,53.53,28.66
0.46,39.15,23.73,24.98,21.65,104.23,57.80,53.53,28.71
0.47,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.48,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.49,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.50,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.51,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.52,39.07,23.69,24.98,21.65,104.23,57.95,53.53,28.71
0.53,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.54,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
0.55,39.07,23.69,25.02,21.65,104.65,57.80,53.53,28.66
0.56,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.57,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.58,39.07,23.73,25.02,21.65,104.65,57.80,53.53,28.66
0.59,39.07,23.73,25.02,21.65,103.81,57.80,53.40,28.71
0.60,39.07,23.73,25.02,21.65,104.65,57.80,53.53,28.71
0.61,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.62,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
0.63,39.15,23.73,24.98,21.65,104.23,57.95,53.66,28.71
0.64,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.65,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.66,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
0.67,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
0.68,39.07,23.69,25.02,21.65,104.23,57.80,53.53,28.71
0.69,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.70,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.71,39.15,23.73,25.02,21.65,104.65,57.80,53.40,28.66
0.72,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.73,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.74,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.75,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.76,39.07,23.73,25.02,21.62,104.65,57.95,53.53,28.66
0.77,39.07,23.73,25.02,21.65,104.23,57.80,53.40,28.71
0.78,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.66
0.79,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
0.80,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.81,39.07,23.73,25.02,21.62,104.23,57.95,53.53,28.66
0.82,38.99,23.69,25.02,21.65,104.23,57.80,53.53,28.66
0.83,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.84,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.85,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
0.86,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.87,39.15,23.73,25.02,21.65,104.65,57.95,53.53,28.71
0.88,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
0.89,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.66
0.90,39.15,23.73,25.02,21.62,104.65,57.95,53.53,28.66
0.91,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
0.92,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.93,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
0.94,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
0.95,39.15,23.69,24.98,21.65,104.23,57.95,53.40,28.71
0.96,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
0.97,39.07,23.69,25.02,21.65,104.23,57.95,53.53,28.71
0.98,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
0.99,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.00,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.01,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.02,38.99,23.69,25.02,21.65,104.23,57.95,53.53,28.66
1.03,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.04,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.05,39.15,23.73,24.98,21.65,104.23,57.95,53.53,28.66
1.06,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.07,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.66
1.08,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.09,39.07,23.73,25.02,21.65,104.65,57.80,53.53,28.71
1.10,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
1.11,39.07,23.73,25.02,21.62,104.23,57.95,53.53,28.66
1.12,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.13,39.07,23.77,25.02,21.65,104.65,57.80,53.53,28.66
1.14,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.15,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.16,39.07,23.73,25.02,21.62,104.23,57.80,53.53,28.71
1.17,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.18,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
1.19,39.07,23.73,25.02,21.68,104.23,57.95,53.53,28.71
1.20,39.07,23.73,24.98,21.65,104.23,57.95,53.53,28.71
1.21,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.22,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.23,38.99,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.24,39.07,23.73,25.02,21.65,104.65,57.95,53.40,28.71
1.25,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.66
1.26,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.66
1.27,39.07,23.69,25.02,21.65,104.65,57.95,53.53,28.71
1.28,39.07,23.73,25.02,21.65,104.23,57.80,53.40,28.71
1.29,39.07,23.73,24.98,21.65,104.65,57.95,53.53,28.71
1.30,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.31,39.07,23.77,25.02,21.62,104.23,57.80,53.53,28.66
1.32,39.15,23.73,25.02,21.65,104.65,57.95,53.40,28.71
1.33,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.34,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.35,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.36,39.07,23.73,25.02,21.62,104.23,57.80,53.53,28.71
1.37,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.38,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.39,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.40,39.07,23.69,25.02,21.65,104.65,57.95,53.53,28.71
1.41,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.42,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.66
1.43,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.44,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.45,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.46,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.47,39.07,23.77,25.02,21.65,104.65,57.80,53.53,28.71
1.48,39.07,23.69,25.02,21.65,104.65,57.95,53.53,28.71
1.49,39.07,23.77,25.02,21.65,104.23,57.95,53.66,28.71
1.50,39.07,23.69,25.02,21.65,104.23,57.95,53.40,28.71
1.51,39.07,23.77,25.02,21.65,104.65,57.95,53.53,28.71
1.52,39.07,23.69,25.02,21.62,104.65,57.80,53.53,28.66
1.53,39.07,23.73,25.02,21.62,104.23,57.95,53.53,28.66
1.54,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.71
1.55,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.56,39.15,23.73,25.02,21.65,104.65,57.80,53.53,28.71
1.57,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.58,39.07,23.73,25.02,21.65,104.65,57.80,53.53,28.71
1.59,39.07,23.73,25.02,21.65,104.23,58.10,53.53,28.71
1.60,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.61,39.07,23.73,25.02,21.65,104.23,58.10,53.53,28.66
1.62,39.07,23.73,25.02,21.65,104.23,57.80,53.66,28.66
1.63,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.64,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.65,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.66,39.07,23.73,24.98,21.65,104.23,57.80,53.53,28.71
1.67,39.07,23.73,25.02,21.65,104.23,57.80,53.53,28.71
1.68,39.07,23.73,25.02,21.62,104.65,57.95,53.53,28.71
1.69,38.99,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.70,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.71,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.72,39.15,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.73,38.99,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.74,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.75,38.99,23.73,24.98,21.65,104.23,57.95,53.53,28.71
1.76,39.22,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.77,39.07,23.73,24.98,21.65,104.65,57.95,53.66,28.71
1.78,39.07,23.77,25.02,21.65,104.23,57.95,53.53,28.71
1.79,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.80,39.07,23.73,25.02,21.62,104.23,57.95,53.53,28.71
1.81,39.07,23.73,25.02,21.65,104.65,57.80,53.53,28.71
1.82,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.83,39.07,23.73,25.02,21.65,104.65,57.95,53.40,28.71
1.84,39.07,23.73,25.02,21.65,104.65,57.95,53.66,28.71
1.85,39.07,23.73,25.02,21.62,104.23,57.95,53.40,28.71
1.86,39.07,23.77,25.02,21.65,104.65,57.95,53.66,28.71
1.87,39.07,23.73,25.02,21.65,104.23,57.95,53.40,28.66
1.88,39.15,23.73,25.02,21.65,104.23,57.80,53.66,28.71
1.89,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.90,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.91,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.92,39.07,23.77,25.02,21.65,104.23,57.80,53.53,28.71
1.93,39.15,23.73,25.02,21.62,104.23,57.95,53.53,28.71
1.94,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.95,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
1.96,39.07,23.73,25.02,21.65,104.65,57.95,53.66,28.71
1.97,39.15,23.73,25.02,21.65,104.65,57.95,53.53,28.71
1.98,39.07,23.73,25.02,21.65,104.65,57.95,53.66,28.71
1.99,39.07,23.73,25.02,21.62,104.65,57.95,53.53,28.66
2.00,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
2.01,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.02,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.03,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.04,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.66
2.05,39.07,23.73,25.02,21.65,104.65,57.80,53.66,28.71
2.06,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.07,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
2.08,39.15,23.77,25.02,21.65,104.23,57.95,53.66,28.71
2.09,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
2.10,39.15,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.11,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.12,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.13,39.07,23.73,25.02,21.65,104.23,57.95,53.53,28.71
2.14,39.07,23.73,25.02,21.65,104.65,57.95,53.53,28.71
2.15,39.07,23.73,25.02,21.62,104.65,57.95,53.53,28.71
