timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,38.61,22.16,21.95,3.29,93.57,46.58,49.18,7.24
0.01,38.53,22.20,21.92,3.28,93.57,46.58,49.07,7.25
0.02,38.61,22.23,21.92,3.28,93.91,46.69,49.18,7.25
0.03,38.53,22.20,21.92,3.28,93.91,46.69,49.07,7.25
0.04,38.61,22.20,21.92,3.28,93.57,46.69,49.07,7.25
0.05,38.53,22.20,21.95,3.29,93.57,46.69,49.07,7.25
0.06,38.53,22.23,21.92,3.29,93.91,46.69,49.07,7.25
0.07,38.53,22.20,21.92,3.28,93.91,46.58,49.07,7.25
0.08,38.61,22.20,21.95,3.29,93.57,46.79,49.18,7.25
0.09,38.53,22.23,21.95,3.28,93.91,46.58,49.18,7.25
0.10,38.53,22.20,21.92,3.28,93.91,46.69,49.18,7.24
0.11,38.53,22.16,21.92,3.28,93.57,46.69,49.18,7.24
0.12,38.53,22.20,21.92,3.28,93.91,46.58,49.07,7.25
0.13,38.53,22.20,21.95,3.28,93.91,46.69,49.07,7.24
0.14,38.53,22.23,21.92,3.28,93.91,46.69,49.18,7.25
0.15,38.53,22.20,21.95,3.28,93.91,46.69,49.07,7.25
0.16,38.53,22.20,21.95,3.28,93.57,46.69,49.18,7.24
0.17,38.46,22.20,21.92,3.29,93.57,46.58,49.07,7.25
0.18,38.53,22.23,21.95,3.28,93.91,46.58,49.07,7.25
0.19,38.53,22.20,21.95,3.28,93.91,46.69,49.07,7.25
0.20,38.53,22.20,21.92,3.28,93.57,46.69,49.07,7.25
0.21,38.53,22.20,21.92,3.28,93.57,46.69,49.07,7.25
0.22,38.61,22.20,21.95,3.29,93.57,46.48,49.07,7.25
0.23,38.53,22.23,21.95,3.29,93.91,46.58,49.07,7.25
0.24,38.53,22.23,21.95,3.28,93.57,46.69,49.18,7.25
0.25,38.61,22.20,21.92,3.28,93.57,46.69,49.07,7.24
0.26,38.53,22.20,21.92,3.28,93.57,46.69,49.07,7.25
0.27,38.53,22.20,21.92,3.28,93.91,46.58,49.07,7.25
0.28,38.53,22.20,21.95,3.29,93.91,46.69,49.18,7.25
0.29,38.61,22.20,21.95,3.28,93.91,46.69,49.18,7.25
0.30,38.53,22.20,21.95,3.29,93.91,46.69,49.07,7.25
0.31,38.53,22.23,21.92,3.28,93.91,46.69,49.07,7.25
0.32,38.53,22.20,21.92,3.28,93.91,46.69,49.07,7.24
0.33,38.61,22.20,21.92,3.28,93.91,46.69,49.18,7.25
0.34,38.53,22.23,21.95,3.28,93.91,46.69,49.18,7.25
0.35,38.53,22.23,21.92,3.28,93.57,46.58,49.07,7.24
0.36,38.53,22.20,21.92,3.28,93.57,46.58,49.07,7.25
0.37,38.61,22.23,21.95,3.29,93.91,46.69,49.07,7.25
0.38,38.53,22.20,21.95,3.28,93.91,46.69,49.18,7.24
0.39,38.53,22.23,21.95,3.28,93.91,46.58,49.18,7.26
0.40,38.53,22.23,21.95,3.28,93.91,46.69,49.18,7.24
0.41,38.53,22.20,21.95,3.29,93.57,46.69,49.07,7.25
0.42,38.61,22.20,21.92,3.28,93.91,46.69,49.18,7.25
0.43,38.53,22.20,21.95,3.29,93.57,46.69,49.07,7.24
0.44,38.61,22.23,21.92,3.28,93.91,46.69,49.18,7.25
0.45,38.53,22.23,21.92,3.28,93.91,46.58,49.18,7.25
0.46,38.53,22.20,21.95,3.29,93.57,46.58,49.18,7.24
0.47,38.53,22.23,21.95,3.28,93.91,46.69,49.07,7.25
0.48,38.53,22.20,21.95,3.28,93.91,46.69,49.18,7.25
0.49,38.53,22.20,21.95,3.28,93.91,46.69,49.18,7.25
0.50,38.53,22.20,21.95,3.28,93.91,46.69,49.30,7.25
0.51,38.53,22.16,21.92,3.29,93.57,46.69,49.07,7.25
0.52,38.53,22.20,21.95,3.29,93.57,46.69,49.18,7.25
0.53,38.61,22.23,21.95,3.28,93.57,46.79,49.18,7.25
0.54,38.53,22.23,21.95,3.29,93.91,46.79,49.18,7.25
0.55,38.53,22.20,21.95,3.28,93.91,46.69,49.18,7.25
0.56,38.53,22.20,21.92,3.29,93.91,46.69,49.07,7.25
0.57,38.61,22.23,21.92,3.28,93.57,46.69,49.18,7.25
0.58,38.53,22.23,21.92,3.28,93.91,46.69,49.18,7.25
0.59,38.61,22.23,21.95,3.28,93.57,46.69,49.18,7.25
0.60,38.53,22.23,21.95,3.28,93.91,46.69,49.07,7.25
0.61,38.61,22.23,21.95,3.28,93.91,46.69,49.18,7.25
0.62,38.53,22.23,21.95,3.29,93.91,46.69,49.18,7.25
0.63,38.61,22.20,21.95,3.29,93.91,46.69,49.18,7.25
