timestamp,TGS2611-5.65,TGS2612-5.65,TGS2610-5.65,TGS2602-5.65,TGS2611-5.00,TGS2612-5.00,TGS2610-5.00,TGS2602-5.00
0.00,39.22,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.01,39.22,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.02,39.30,18.45,21.79,5.49,72.85,44.88,55.54,6.86
0.03,39.22,18.45,21.79,5.49,72.85,44.98,55.54,6.86
0.04,39.30,18.40,21.79,5.49,72.63,44.88,55.54,6.86
0.05,39.22,18.43,21.79,5.49,72.85,44.98,55.54,6.86
0.06,39.30,18.40,21.79,5.49,72.63,44.79,55.54,6.87
0.07,39.30,18.40,21.79,5.49,72.63,44.98,55.54,6.86
0.08,39.30,18.43,21.79,5.49,72.85,44.79,55.67,6.86
0.09,39.30,18.40,21.82,5.49,72.85,44.98,55.54,6.87
0.10,39.22,18.43,21.79,5.49,72.63,44.79,55.54,6.86
0.11,39.30,18.38,21.79,5.48,72.63,44.98,55.54,6.86
0.12,39.30,18.43,21.79,5.49,72.63,44.98,55.54,6.86
0.13,39.30,18.43,21.79,5.49,72.85,44.88,55.67,6.87
0.14,39.22,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.15,39.30,18.45,21.76,5.49,72.63,44.88,55.54,6.86
0.16,39.30,18.40,21.76,5.49,72.63,44.98,55.54,6.86
0.17,39.30,18.40,21.79,5.49,72.85,44.79,55.67,6.87
0.18,39.30,18.43,21.79,5.49,72.63,44.98,55.54,6.87
0.19,39.30,18.43,21.79,5.49,72.63,44.98,55.67,6.86
0.20,39.22,18.40,21.79,5.49,72.85,44.98,55.54,6.87
0.21,39.30,18.43,21.76,5.49,72.85,44.98,55.54,6.86
0.22,39.30,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.23,39.22,18.43,21.82,5.49,72.63,44.98,55.67,6.86
0.24,39.30,18.43,21.79,5.49,72.63,44.79,55.54,6.87
0.25,39.22,18.40,21.79,5.49,72.63,44.88,55.54,6.86
0.26,39.22,18.43,21.79,5.49,72.85,44.98,55.67,6.85
0.27,39.30,18.43,21.79,5.49,72.63,44.88,55.67,6.86
0.28,39.30,18.45,21.79,5.49,72.85,44.88,55.54,6.87
0.29,39.30,18.45,21.79,5.48,72.63,44.88,55.54,6.88
0.30,39.22,18.40,21.79,5.49,72.63,44.98,55.54,6.86
0.31,39.30,18.40,21.79,5.49,72.63,44.88,55.54,6.86
0.32,39.22,18.45,21.79,5.49,72.63,44.98,55.67,6.87
0.33,39.30,18.43,21.79,5.49,72.85,44.88,55.67,6.86
0.34,39.30,18.43,21.79,5.49,72.85,44.88,55.54,6.86
0.35,39.22,18.43,21.79,5.49,72.63,44.79,55.54,6.87
0.36,39.22,18.40,21.79,5.49,72.41,44.88,55.67,6.87
0.37,39.30,18.45,21.79,5.49,72.85,44.88,55.67,6.86
0.38,39.30,18.43,21.79,5.49,72.63,44.98,55.67,6.87
0.39,39.22,18.40,21.79,5.49,72.63,44.88,55.67,6.86
0.40,39.30,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.41,39.22,18.40,21.79,5.49,72.85,44.88,55.54,6.86
0.42,39.30,18.43,21.76,5.49,72.85,44.88,55.67,6.87
0.43,39.30,18.43,21.79,5.49,72.63,44.98,55.54,6.86
0.44,39.30,18.43,21.79,5.49,72.63,44.79,55.54,6.86
0.45,39.22,18.40,21.79,5.49,72.63,44.88,55.54,6.86
0.46,39.22,18.43,21.76,5.50,72.63,44.98,55.54,6.86
0.47,39.30,18.43,21.79,5.49,72.85,44.69,55.67,6.86
0.48,39.30,18.43,21.79,5.49,72.63,44.88,55.54,6.86
0.49,39.22,18.43,21.79,5.49,72.63,44.88,55.54,6.87
0.50,39.22,18.40,21.79,5.49,72.85,44.88,55.54,6.86
0.51,39.15,18.40,21.76,5.49,72.63,44.88,55.54,6.86
0.52,39.22,18.48,21.79,5.49,72.85,44.88,55.54,6.86
0.53,39.30,18.43,21.79,5.49,72.85,44.98,55.67,6.86
0.54,39.30,18.43,21.79,5.49,72.85,44.88,55.67,6.86
0.55,39.22,18.40,21.79,5.49,72.85,44.98,55.54,6.86
0.56,39.30,18.43,21.76,5.49,72.85,44.88,55.67,6.86
0.57,39.22,18.43,21.76,5.49,72.85,44.88,55.54,6.86
0.58,39.22,18.45,21.79,5.49,72.63,44.98,55.67,6.86
0.59,39.22,18.43,21.79,5.49,72.63,44.98,55.67,6.86
0.60,39.15,18.43,21.79,5.49,72.63,44.98,55.67,6.86
0.61,39.30,18.43,21.76,5.49,72.63,44.88,55.54,6.86
0.62,39.30,18.43,21.76,5.49,72.85,44.88,55.54,6.86
0.63,39.30,18.40,21.79,5.49,72.63,44.98,55.67,6.86
0.64,39.30,18.45,21.76,5.49,72.85,44.98,55.54,6.86
0.65,39.22,18.43,21.79,5.48,72.63,44.88,55.67,6.86
0.66,39.22,18.43,21.79,5.50,72.85,44.88,55.54,6.86
0.67,39.22,18.43,21.79,5.49,72.85,44.98,55.54,6.87
0.68,39.30,18.43,21.79,5.49,72.63,44.98,55.54,6.86
0.69,39.22,18.40,21.79,5.49,72.85,44.79,55.54,6.86
0.70,39.22,18.40,21.79,5.49,72.85,44.79,55.67,6.86
0.71,39.22,18.40,21.79,5.49,72.63,44.98,55.54,6.87
0.72,39.30,18.43,21.79,5.49,72.85,44.98,55.54,6.87
0.73,39.30,18.45,21.79,5.49,72.85,44.98,55.81,6.86
0.74,39.30,18.43,21.79,5.49,72.63,44.88,55.40,6.86
0.75,39.22,18.40,21.76,5.49,72.63,44.88,55.54,6.87
0.76,39.22,18.40,21.79,5.49,72.63,44.98,55.54,6.87
